TP9,AF7,AF8,TP10
574.219,-802.246,-812.5,-805.176
-136.719,823.242,795.41,695.801
-747.07,-211.914,-238.77,-166.504
-1000.0,-712.402,-677.734,-692.383
-1000.0,-1000.0,-1000.0,-1000.0
-791.992,-1000.0,-1000.0,-1000.0
25.391,-794.434,-927.734,-706.055
696.289,145.996,90.332,148.926
-837.402,819.824,787.109,854.98
807.129,-775.391,-801.758,-787.598
-725.098,-573.242,-539.551,-610.84
435.059,-527.832,-505.371,-495.605
-990.723,640.137,610.84,651.367
972.168,-929.199,-980.469,-922.363
527.832,-870.605,-843.75,-909.668
-285.156,539.551,567.383,565.43
-876.953,-236.816,-13.672,-271.484
-1000.0,-834.961,-831.543,-871.582
-1000.0,-1000.0,-1000.0,-1000.0
-646.973,-1000.0,-1000.0,-1000.0
117.188,-570.312,-596.68,-590.332
908.691,311.035,476.074,265.137
-935.547,896.484,854.98,928.711
712.891,-811.523,-837.402,-824.219
-140.625,728.516,819.824,685.059
-741.211,230.957,230.957,188.965
-1000.0,-809.57,-821.777,-811.035
-1000.0,-1000.0,-1000.0,-1000.0
45.898,986.816,984.375,956.543
-506.348,370.605,544.922,199.219
-945.801,-238.77,-214.844,-350.586
-1000.0,-1000.0,-900.391,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-360.84,-1000.0,-1000.0,-1000.0
273.926,-256.836,-133.789,-221.68
937.012,208.496,212.402,248.535
-864.258,-918.457,-937.988,-898.438
489.746,-812.988,-820.312,-821.777
-186.523,794.922,774.414,645.508
-882.812,-217.285,-246.582,-227.539
-1000.0,-840.332,-724.609,-973.633
-1000.0,-1000.0,-1000.0,-1000.0
-647.461,-1000.0,-1000.0,-1000.0
188.965,-590.332,-632.812,-485.352
806.641,148.926,123.535,161.621
-837.402,912.598,915.039,943.359
745.117,-775.391,-795.41,-790.527
7.324,975.098,974.609,908.203
-659.668,6.348,68.848,-111.816
-1000.0,-389.648,-463.867,-583.496
-1000.0,-1000.0,-1000.0,-1000.0
-986.816,-1000.0,-1000.0,-1000.0
-141.113,-889.16,-957.031,-915.039
523.926,128.906,-30.273,69.336
-863.77,625.977,455.078,651.855
994.629,-812.012,-838.379,-811.523
259.766,-924.316,-920.898,-949.219
-473.145,281.738,466.309,187.5
-933.105,-260.254,-213.867,-354.492
-1000.0,-1000.0,-969.727,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-385.254,-1000.0,-1000.0,-1000.0
-754.883,244.141,153.809,5.859
-1000.0,-818.359,-854.492,-827.148
-1000.0,-1000.0,-1000.0,-1000.0
-771.973,-1000.0,-1000.0,-1000.0
-193.359,-564.453,-685.059,-617.676
793.945,-8.301,-208.984,-117.676
-891.602,857.422,795.41,865.234
872.07,-810.547,-826.66,-819.824
226.074,894.043,-962.891,948.73
-506.348,437.012,491.699,384.277
-1000.0,-666.992,-550.293,-667.48
-1000.0,-1000.0,-1000.0,-1000.0
-864.258,-1000.0,-1000.0,-1000.0
-414.062,-770.02,-771.973,-730.469
594.238,-449.707,-523.438,-426.27
-933.594,736.816,641.113,776.367
936.035,-864.746,-938.965,-863.281
-817.871,-1000.0,-1000.0,-1000.0
68.848,-604.98,-711.914,-772.461
767.578,143.555,101.074,145.02
-837.891,905.273,942.871,903.32
707.031,-775.391,-791.016,-800.293
129.395,936.035,947.754,895.996
-596.191,-92.285,29.297,-56.152
-1000.0,-461.914,-523.926,-481.445
-1000.0,-1000.0,-1000.0,-1000.0
-895.02,-1000.0,-1000.0,-1000.0
-82.031,-918.945,-978.027,-860.352
540.039,116.699,-44.434,120.117
-872.07,598.633,396.973,624.023
970.215,-806.152,-828.613,-806.641
169.434,-933.594,-935.059,-952.637
-501.953,246.094,431.152,539.551
-914.551,-296.875,-308.594,-146.973
-1000.0,-1000.0,-1000.0,-994.629
-1000.0,-1000.0,-1000.0,-1000.0
-251.953,-994.141,-989.258,-1000.0
390.137,-14.16,-75.195,-245.117
-947.754,410.156,301.27,323.73
-925.293,-862.305,-873.535,-846.191
351.562,-864.746,-838.379,-854.98
-327.637,558.105,623.535,470.703
-844.238,-213.379,-232.91,-256.348
-1000.0,-996.094,-853.027,-986.328
-1000.0,-1000.0,-1000.0,-1000.0
-500.488,-1000.0,-1000.0,-1000.0
231.934,-244.629,-151.367,-302.246
958.984,212.402,199.707,238.281
-862.793,-921.387,-934.57,-928.223
504.395,-812.988,-826.66,-821.777
-146.484,794.434,743.652,622.559
-901.367,579.102,381.836,500.977
923.828,-807.129,-829.102,-800.781
234.375,-943.359,-962.402,-954.102
-972.168,532.715,720.215,-965.82
-1000.0,-202.637,-121.094,-1000.0
-1000.0,-976.562,-852.051,-669.434
-1000.0,-1000.0,-1000.0,967.285
-315.43,-1000.0,-1000.0,-1000.0
297.852,20.02,-99.121,-814.453
-925.781,463.867,323.242,914.551
-890.625,-839.355,-862.793,-938.965
617.676,-866.211,-841.309,-875.977
-61.523,409.668,512.695,669.922
-765.137,-217.285,-231.445,-152.832
-1000.0,-1000.0,-889.16,-699.707
-1000.0,-1000.0,-1000.0,-1000.0
-442.383,-1000.0,-1000.0,-1000.0
212.402,-234.863,-131.348,-370.117
-1000.0,-912.598,-926.27,-716.309
-1000.0,-1000.0,-1000.0,-1000.0
-875.977,-1000.0,-1000.0,-1000.0
-253.906,-563.477,-678.223,-982.422
762.207,-74.707,-198.242,-149.414
-894.043,844.238,790.527,811.523
889.648,-808.594,-836.914,-846.68
322.266,884.766,993.164,-989.258
-467.285,413.574,469.727,457.031
-994.629,-742.676,-619.141,-642.578
-1000.0,-1000.0,-1000.0,-1000.0
-882.324,-1000.0,-1000.0,-1000.0
-424.316,-713.379,-766.113,-792.969
603.516,-332.52,-472.656,-390.625
-943.359,793.457,688.965,749.023
947.266,-839.355,-901.367,-869.141
417.969,-997.07,-930.664,-992.676
-427.734,489.746,486.328,463.867
-950.195,-577.148,-349.609,-574.219
-1000.0,-942.383,-936.035,-939.941
-999.023,-1000.0,-1000.0,-1000.0
-571.289,-890.137,-827.637,-966.797
361.328,-510.254,-506.348,-560.547
-1000.0,661.133,623.535,481.445
-999.512,-912.598,-964.844,-968.262
527.832,-887.695,-859.375,-915.039
-320.312,529.785,548.828,564.941
-855.957,-321.777,-140.625,-331.055
-1000.0,-850.098,-820.801,-893.555
-1000.0,-1000.0,-1000.0,-1000.0
-625.488,-1000.0,-1000.0,-1000.0
198.73,-583.984,-550.781,-547.363
923.828,483.887,551.758,430.176
-930.664,978.516,957.031,938.965
-959.473,-1000.0,-1000.0,-1000.0
-175.293,-906.25,-974.609,-938.965
440.43,128.418,-12.207,96.191
-874.023,648.926,501.465,564.941
991.211,-787.109,-820.801,-802.734
244.629,-944.336,-971.68,-931.641
-443.359,146.973,407.715,194.824
-917.48,-281.25,-214.355,-334.473
-1000.0,-1000.0,-968.262,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-358.887,-992.188,-981.934,-1000.0
317.871,-21.973,-70.801,-158.691
-949.707,420.898,309.57,360.84
-907.227,-846.68,-864.746,-855.957
336.426,-873.047,-846.191,-865.723
-330.078,498.535,616.699,528.32
-870.605,-225.098,-233.887,-268.066
885.742,248.047,225.586,253.418
-833.496,-976.562,-974.121,924.805
669.434,-785.645,-807.617,-824.707
-34.18,879.883,814.453,321.289
-695.801,-210.938,-241.699,-359.863
-1000.0,-689.941,-685.547,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-848.145,-1000.0,-1000.0,-1000.0
-11.23,-780.273,-936.523,-660.645
643.066,146.484,91.797,164.062
-842.285,839.844,829.102,826.172
810.059,-774.414,-793.945,-800.293
117.188,963.379,958.984,999.512
-603.027,-43.457,35.156,125.0
-997.559,-424.316,-476.074,-543.457
-1000.0,-1000.0,-1000.0,-1000.0
-966.797,-1000.0,-1000.0,-1000.0
-150.879,-936.035,-979.004,-956.543
461.914,99.121,-47.363,133.789
-888.672,581.055,401.855,660.645
981.934,-806.152,-833.984,-861.328
225.098,-928.223,-923.34,-920.898
-471.191,246.582,474.609,399.414
-944.824,-265.137,-207.031,-240.234
-1000.0,-1000.0,-990.723,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-340.332,-1000.0,-1000.0,-1000.0
334.473,-75.195,-78.125,-217.285
-950.195,358.887,289.062,316.895
-891.602,-862.305,-882.324,-860.84
378.418,-853.027,-834.961,-840.332
-331.055,540.527,647.949,476.562
-871.094,-227.051,-247.559,-250.0
-1000.0,-987.793,-784.668,-935.059
123.535,-991.211,997.07,990.234
-599.609,11.23,264.16,67.383
-1000.0,-402.344,-353.027,-350.586
-1000.0,-1000.0,-1000.0,-1000.0
-982.91,-1000.0,-1000.0,-1000.0
-234.863,-955.566,-978.027,-933.594
416.992,54.199,-61.523,125.977
-907.227,496.582,336.426,549.316
-983.398,-825.195,-850.586,-830.078
261.23,-895.996,-865.234,-884.766
-367.676,336.914,524.902,135.742
-904.785,-251.465,-219.238,-396.973
-1000.0,-1000.0,-939.941,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-408.691,-1000.0,-1000.0,-1000.0
271.484,-191.406,-120.117,-207.031
-994.141,255.859,251.465,275.391
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-755.371,-1000.0,-1000.0,-1000.0
30.273,-756.836,-880.859,-625.488
703.613,144.043,91.309,135.254
-837.891,831.543,813.965,794.922
777.344,-774.902,-794.922,-791.504
102.051,968.262,973.633,872.559
-613.77,-39.062,81.543,-74.707
-1000.0,-452.637,-502.93,-458.008
-1000.0,-1000.0,-1000.0,-1000.0
-944.336,-1000.0,-1000.0,-1000.0
-151.367,-946.777,-979.004,-949.707
492.188,78.613,-58.105,56.641
-888.184,548.828,373.047,550.293
972.656,-806.152,-843.75,-809.57
213.867,-908.691,-896.484,-921.387
-482.422,247.559,469.727,254.395
-931.152,-263.672,-214.355,-334.473
-1000.0,-1000.0,-954.59,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-374.023,-1000.0,-1000.0,-1000.0
300.781,-138.672,-95.215,-269.043
-981.934,304.199,264.648,275.391
-885.254,-882.812,-895.508,-863.77
405.762,-833.008,-830.078,-839.355
-268.066,611.328,678.223,605.469
-794.434,-239.258,-255.859,-310.547
-1000.0,-901.367,-734.375,-875.977
-1000.0,-1000.0,-1000.0,-1000.0
-637.207,-1000.0,-1000.0,-1000.0
142.578,-537.109,-528.32,-470.703
858.887,138.672,128.418,166.992
-1000.0,-1000.0,-1000.0,-1000.0
-860.352,-1000.0,-1000.0,-1000.0
-402.832,-746.094,-769.043,-726.074
620.605,-383.789,-480.469,-337.891
-929.199,757.324,666.504,678.711
924.316,-856.934,-919.922,-858.398
358.398,-975.586,-896.973,990.234
-459.961,511.23,503.906,468.75
-948.242,-478.516,-186.035,-540.039
-1000.0,-889.648,-851.562,-938.477
-988.77,-1000.0,-1000.0,-1000.0
-574.707,-982.91,-902.832,-965.332
375.0,-561.523,-526.367,-557.617
983.887,557.617,595.703,527.344
-996.582,-988.77,962.402,-970.215
580.566,-838.379,-838.867,-868.652
-250.0,599.609,611.328,593.262
-823.73,21.973,74.707,-131.348
-897.461,426.758,277.832,292.969
845.215,-786.621,-817.383,-790.527
76.66,-969.727,-990.723,-986.328
-546.387,123.047,371.582,74.219
-866.699,-297.363,-198.242,-246.094
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-325.684,-999.512,-984.863,-992.188
390.137,-26.367,-67.383,-35.645
-930.664,399.414,295.898,417.969
-924.316,-864.258,-883.301,-843.75
206.055,-857.422,-836.914,-861.816
-498.535,469.238,605.957,149.902
-867.188,-215.82,-238.77,-356.934
-1000.0,-967.773,-822.266,-993.652
-1000.0,-1000.0,-1000.0,-1000.0
-463.867,-1000.0,-1000.0,-1000.0
213.867,-362.305,-300.781,-299.805
927.246,169.434,156.25,214.355
-848.145,-967.773,-975.586,-947.266
560.547,-781.738,-801.758,-808.105
-145.02,896.973,857.422,717.773
-779.297,-154.297,-201.172,-190.43
-1000.0,-615.723,-647.949,-877.441
-1000.0,-1000.0,-1000.0,-1000.0
-805.664,-1000.0,-1000.0,-1000.0
93.75,-756.836,-897.461,-708.496
729.004,153.32,104.98,151.855
-845.215,799.805,736.328,833.984
820.801,-780.762,-806.152,-788.574
98.633,999.512,997.559,953.613
-584.473,68.848,211.426,4.883
-1000.0,-326.172,-336.426,-442.383
-1000.0,-1000.0,-1000.0,-1000.0
550.293,-852.051,-844.727,-909.18
-279.297,572.754,580.078,566.406
-964.844,-77.148,-6.836,-377.441
-1000.0,-836.914,-841.309,-895.996
-1000.0,-1000.0,-1000.0,-1000.0
-668.945,-1000.0,-1000.0,-1000.0
193.848,-566.895,-602.539,-576.66
909.668,341.309,510.254,424.316
-916.504,899.414,840.332,910.156
768.066,-812.012,-829.59,-820.801
-22.461,787.109,825.684,737.305
-664.062,334.473,269.531,170.898
-1000.0,-777.832,-800.293,-790.039
-1000.0,-1000.0,-1000.0,-1000.0
-781.738,-1000.0,-1000.0,-1000.0
-252.441,-638.184,-764.16,-650.391
723.145,-228.516,-448.73,-200.684
-1000.0,-978.027,-822.266,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-577.637,-1000.0,-1000.0,-1000.0
193.848,-377.93,-246.582,-445.312
941.406,175.781,177.246,198.242
-855.469,-948.242,-958.984,-923.828
620.605,-796.875,-808.105,-808.105
-92.285,849.121,813.477,816.406
-719.238,-175.293,-201.172,-177.246
-1000.0,-640.625,-662.109,-762.207
-1000.0,-1000.0,-1000.0,-1000.0
-802.246,-1000.0,-1000.0,-1000.0
33.203,-786.133,-940.918,-734.863
672.852,151.367,84.961,145.996
-843.262,833.984,792.969,856.445
815.918,-777.832,-798.828,-815.918
138.672,979.004,949.707,-988.77
-659.668,15.625,58.105,198.73
-995.117,-394.043,-521.484,-631.348
-1000.0,-1000.0,-1000.0,-1000.0
-905.273,-1000.0,-1000.0,-1000.0
-151.367,-917.48,-978.516,-963.379
498.047,126.953,-49.805,59.082
-880.371,603.516,396.484,552.246
970.703,-811.523,-831.055,-809.57
237.305,-931.641,-939.941,-937.012
-491.211,237.305,447.266,187.988
-950.684,-265.625,-207.031,-281.25
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-297.363,-997.07,-991.699,-992.676
359.375,-37.109,-77.148,-41.016
-951.172,398.438,301.758,333.008
-912.109,-862.305,-873.047,-845.215
-43.945,-790.527,-940.43,-834.473
649.902,149.414,103.027,127.93
-844.727,852.051,891.602,939.941
335.938,-809.082,-845.215,-910.645
-920.41,-948.242,-992.676,-1000.0
-465.332,274.414,445.312,709.961
-908.203,-397.949,-662.109,975.098
-1000.0,-1000.0,-1000.0,-1000.0
-989.746,-1000.0,-1000.0,-1000.0
73.73,-893.555,-974.121,-458.008
589.844,116.211,-45.41,332.031
-873.535,591.309,385.742,750.0
-937.012,-791.992,-815.918,-838.379
369.141,-937.988,-948.73,-937.5
-314.941,169.434,388.672,636.23
-879.395,-316.895,-250.977,-222.168
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-117.676,607.422,629.395,797.852
-1000.0,-137.207,-76.172,95.703
-1000.0,-834.473,-836.426,-565.43
-1000.0,-1000.0,-1000.0,-1000.0
-677.734,-1000.0,-1000.0,-1000.0
60.059,-560.059,-594.727,-562.988
858.398,246.582,431.641,286.621
-876.465,902.344,869.141,865.723
809.082,-811.035,-828.613,-814.453
45.898,744.629,798.828,810.547
-635.254,290.527,179.688,297.852
-1000.0,-821.777,-854.492,-740.723
-1000.0,-1000.0,-1000.0,-1000.0
-782.227,-1000.0,-1000.0,-1000.0
-285.156,-575.195,-720.215,-636.23
743.652,-76.172,-331.055,-163.574
-895.996,849.609,789.062,827.148
852.051,-808.594,-821.777,-822.266
140.625,875.0,973.145,849.121
-579.59,402.832,407.227,341.309
-1000.0,-727.051,-650.391,-664.062
-1000.0,-1000.0,-1000.0,-1000.0
-897.461,-1000.0,-1000.0,-1000.0
-445.801,-715.332,-767.578,-842.285
577.148,-354.98,-477.539,-452.148
-938.477,782.227,579.59,570.801
919.434,-842.285,-899.902,-895.508
403.32,994.141,-931.152,985.84
-352.051,488.77,483.398,452.148
-913.574,-560.547,-292.48,-402.344
-1000.0,-945.312,-928.223,-903.809
-960.449,-1000.0,-1000.0,-1000.0
-533.691,-885.254,-826.172,-910.156
384.766,-506.348,-487.305,-558.105
-1000.0,-688.965,-670.41,-626.953
-1000.0,-1000.0,-1000.0,-1000.0
-889.16,-1000.0,-1000.0,-1000.0
-1.465,-729.004,-856.445,-792.48
653.809,148.438,110.84,130.859
-841.797,845.215,920.41,781.25
853.516,-774.414,-794.434,-787.598
140.137,966.797,985.84,975.098
-544.434,0.0,117.188,71.777
-1000.0,-461.914,-510.254,-426.758
-1000.0,-1000.0,-1000.0,-1000.0
-965.332,-1000.0,-1000.0,-1000.0
-166.504,-916.504,-977.051,-942.383
473.633,130.371,-28.809,71.777
-876.953,623.535,448.242,631.348
957.031,-855.469,-882.812,-871.582
205.078,-942.871,-944.824,-934.57
-522.949,-1000.0,-1000.0,-1000.0
234.863,-149.902,-120.117,-368.164
969.727,266.113,249.512,125.488
-855.957,-898.926,-901.855,881.836
492.676,-831.055,-829.59,-867.676
-202.637,637.695,670.898,103.516
-791.016,-237.793,-258.789,-547.363
-1000.0,-918.945,-770.996,-830.078
-1000.0,-1000.0,-1000.0,-1000.0
-692.871,-1000.0,-1000.0,-1000.0
109.863,-478.027,-443.359,-479.492
833.984,137.695,148.438,174.805
-834.961,-983.398,-974.609,985.352
658.691,-785.156,-805.176,-788.086
6.348,879.883,848.633,786.133
-708.008,-208.496,-239.746,-327.637
-1000.0,-646.973,-649.414,-686.523
-1000.0,-1000.0,-1000.0,-1000.0
-839.844,-1000.0,-1000.0,-1000.0
-28.809,-804.688,-938.477,-686.523
627.93,152.344,87.891,182.617
-845.703,805.664,748.535,814.453
847.656,-777.344,-804.199,-799.316
84.961,992.188,994.629,-997.559
-588.867,-23.926,144.531,125.488
-1000.0,-376.465,-401.367,-311.035
-1000.0,-1000.0,-1000.0,-1000.0
-957.031,-1000.0,-1000.0,-1000.0
-139.648,-946.289,-979.004,-963.867
469.238,74.219,-57.129,20.02
-887.695,546.387,368.164,484.375
-999.512,-808.594,-840.332,-812.5
200.684,-906.25,-900.879,-912.598
-506.348,228.516,517.578,272.949
-834.473,953.125,-995.117,918.457
676.27,-779.297,-790.039,-791.016
-59.082,900.391,924.805,922.363
-674.805,-146.484,-146.484,-86.914
-1000.0,-534.18,-608.887,-563.965
-1000.0,-1000.0,-1000.0,-1000.0
-891.113,-1000.0,-1000.0,-1000.0
-78.125,-875.0,-969.727,-800.781
563.477,143.066,11.23,125.977
-914.551,703.125,536.621,660.156
929.688,-784.18,-814.453,-791.992
146.484,-971.68,-983.398,992.188
-478.027,63.965,284.668,83.496
-1000.0,-342.773,-308.594,-355.957
-1000.0,-1000.0,-1000.0,-1000.0
-998.047,-1000.0,-1000.0,-1000.0
-221.191,-987.305,-980.957,-979.98
-881.836,-95.215,33.203,-36.133
-814.453,-234.863,-248.535,-188.477
-1000.0,-921.387,-738.77,-870.117
-1000.0,-1000.0,-1000.0,-1000.0
-627.93,-1000.0,-1000.0,-1000.0
146.973,-492.188,-460.938,-545.41
873.047,139.648,132.324,146.973
-838.379,-989.258,-980.469,956.543
632.812,-784.668,-800.781,-801.27
-98.633,864.258,827.637,835.449
-714.844,-184.082,-206.055,-137.695
-1000.0,-614.746,-630.859,-714.355
-1000.0,-1000.0,-1000.0,-1000.0
-828.613,-1000.0,-1000.0,-1000.0
-23.926,-832.031,-952.637,-805.664
658.691,140.625,32.227,121.582
-846.68,745.117,650.879,764.648
828.613,-777.832,-806.152,-791.992
104.98,-987.305,-995.117,994.629
-583.496,41.016,246.582,3.906
-1000.0,-367.676,-348.633,-514.16
-1000.0,-1000.0,-1000.0,-1000.0
-978.516,-1000.0,-1000.0,-1000.0
-212.891,-971.191,-980.469,-979.98
438.477,13.672,-62.988,7.324
-904.785,473.145,333.496,516.113
-970.215,-822.754,-853.516,-831.055
317.383,-880.859,-857.422,-895.02
-437.012,385.254,592.285,376.465
-898.438,-235.84,-220.215,-288.086
-1000.0,-1000.0,-901.855,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-443.359,-1000.0,-1000.0,-1000.0
-759.277,219.727,180.176,88.379
-1000.0,-808.105,-831.543,-787.109
-1000.0,-1000.0,-1000.0,-1000.0
-781.25,-1000.0,-1000.0,-1000.0
-205.566,-599.121,-733.887,-647.949
755.859,-187.5,-391.113,-130.859
-903.809,837.402,763.672,847.168
834.961,-818.848,-844.727,-819.336
156.738,928.711,-960.938,867.676
-534.668,448.242,491.211,356.445
-995.117,-657.227,-393.555,-724.609
-1000.0,-991.699,-997.07,-1000.0
-890.625,-1000.0,-1000.0,-1000.0
-458.496,-833.008,-791.504,-829.59
541.016,-463.867,-481.934,-430.176
-958.008,692.871,633.789,728.027
944.336,-899.414,-961.914,-897.461
438.965,-899.902,-860.352,-958.008
-20.996,-663.086,-759.277,-755.859
714.844,141.113,107.422,134.766
-837.402,910.156,968.262,833.008
726.074,-774.414,-792.48,-791.992
261.23,957.031,993.652,970.703
-561.035,-79.59,108.887,-12.207
-1000.0,-443.848,-473.633,-500.977
-1000.0,-1000.0,-1000.0,-1000.0
-907.715,-1000.0,-1000.0,-1000.0
-105.469,-926.27,-975.098,-908.691
524.414,105.469,-48.828,81.543
-896.973,582.031,392.09,555.664
890.625,-799.805,-832.52,-797.363
193.359,-928.223,-928.223,-949.219
-410.645,285.645,485.84,173.34
-849.609,-246.094,-201.66,-229.004
-1000.0,-1000.0,-911.133,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-339.844,-1000.0,-1000.0,-1000.0
306.641,-120.117,-92.773,-110.352
-982.422,299.805,253.906,318.848
-885.254,-902.832,-918.457,-870.605
371.094,-820.312,-827.637,-838.379
-497.07,724.609,710.938,329.102
-871.582,-236.816,-259.277,-284.18
-1000.0,-897.461,-753.418,-943.848
-1000.0,-1000.0,-1000.0,-1000.0
-552.246,-1000.0,-1000.0,-1000.0
163.574,-533.691,-566.406,-477.539
838.867,141.602,105.469,160.645
-839.844,969.727,982.91,977.539
672.852,-775.879,-791.992,-794.922
-28.32,936.523,932.617,849.609
-667.969,-75.684,-52.246,-106.445
-941.406,742.188,645.508,760.254
922.852,-873.047,-945.801,-880.371
142.578,-928.711,-888.672,955.566
-515.625,517.09,514.16,413.574
-937.988,-401.367,-182.129,-517.578
-1000.0,-875.977,-833.984,-933.105
-960.449,-1000.0,-1000.0,-1000.0
-510.742,-983.887,-901.855,-932.617
364.258,-569.824,-539.551,-478.516
971.68,545.41,562.5,573.242
-961.426,979.492,948.73,-966.797
645.02,-829.102,-839.355,-865.234
-192.383,642.09,629.395,611.816
-782.715,176.758,70.801,-118.164
-1000.0,-830.078,-863.281,-860.352
-1000.0,-1000.0,-967.285,-1000.0
-719.238,-1000.0,-1000.0,-1000.0
-692.383,263.184,481.445,31.25
-979.492,-266.113,-208.008,-580.566
-1000.0,-1000.0,-973.633,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-325.684,-1000.0,-998.047,-1000.0
381.836,-109.863,-74.707,-33.203
-958.008,310.059,261.23,394.043
-884.766,-888.672,-908.691,-876.465
441.895,-825.195,-832.031,-853.027
-238.281,690.918,696.777,521.484
-796.875,-229.004,-256.348,-252.441
-1000.0,-808.105,-688.965,-886.23
-1000.0,-1000.0,-1000.0,-1000.0
-654.785,-1000.0,-1000.0,-1000.0
111.816,-488.77,-496.582,-448.73
837.402,140.625,135.742,237.793
-839.355,990.234,-984.375,-960.938
588.379,-778.809,-802.734,-787.109
11.23,896.973,814.453,695.312
-680.664,-164.551,-228.027,-239.258
-1000.0,-584.473,-644.531,-810.059
-1000.0,-1000.0,-1000.0,-1000.0
-823.73,-1000.0,-1000.0,-1000.0
7.324,-780.273,-940.918,-804.199
679.199,154.785,95.215,139.16
-846.191,828.125,809.082,791.992
822.266,-776.367,-801.27,-789.551
71.777,983.398,992.188,988.77
-587.402,-1.465,86.426,-3.418
-1000.0,-388.672,-458.984,-434.082
-1000.0,-1000.0,-1000.0,-1000.0
-935.547,-1000.0,-1000.0,-1000.0
-148.926,-927.734,-979.98,-961.426
499.512,114.746,-48.828,33.203
-1000.0,-1000.0,-1000.0,-1000.0
-699.219,-1000.0,-1000.0,-1000.0
157.227,-458.984,-360.352,-275.879
513.672,162.109,250.488,-986.328
-689.453,884.766,-991.699,-1000.0
795.41,-777.344,-800.781,-950.195
220.703,932.129,789.551,897.949
-650.391,-169.922,-276.367,-697.754
-1000.0,-652.344,-715.82,-1000.0
-1000.0,-1000.0,-1000.0,-744.141
-707.52,-1000.0,-1000.0,-1000.0
97.168,-794.922,-948.73,-536.621
724.609,149.414,70.801,164.062
-847.168,839.355,837.402,873.535
939.453,-774.414,-794.434,-833.008
209.961,958.008,973.145,996.582
-461.914,-69.824,40.039,55.664
-1000.0,-500.977,-565.43,-428.711
-978.027,-898.926,-964.355,-933.105
37.598,-942.383,-895.508,-895.02
-438.965,520.02,522.461,758.301
-801.27,-401.367,-94.238,-709.473
-1000.0,-877.441,-832.031,-838.867
-1000.0,-1000.0,-1000.0,-1000.0
-609.863,-1000.0,-941.406,-1000.0
215.82,-573.242,-538.086,-524.414
941.406,555.664,583.496,435.059
-923.828,-992.188,968.75,958.984
696.777,-833.984,-837.891,-835.938
-125.0,580.078,587.402,677.246
-746.582,-10.742,11.23,98.633
-1000.0,-836.426,-846.68,-809.57
-1000.0,-1000.0,-1000.0,-1000.0
-707.52,-1000.0,-1000.0,-1000.0
-57.129,-562.5,-605.957,-590.82
846.68,250.488,330.566,32.715
-907.227,901.855,865.234,895.508
760.254,-808.105,-821.777,-805.664
-42.48,731.445,749.512,773.926
-688.965,282.715,180.664,234.375
-1000.0,-823.242,-854.492,-792.969
-1000.0,-1000.0,-1000.0,-1000.0
-800.293,-1000.0,-1000.0,-1000.0
-314.941,-575.195,-753.418,-754.395
729.004,-93.75,-322.266,-297.363
-892.578,853.027,789.551,809.57
873.047,-808.594,-821.777,-848.145
292.969,882.324,991.699,937.5
-443.359,394.043,453.613,473.145
-998.535,-741.211,-584.961,-541.504
-1000.0,-1000.0,-1000.0,-1000.0
-950.195,-1000.0,-1000.0,-1000.0
-232.91,643.555,687.5,665.527
-826.172,-234.375,-253.418,-209.473
-1000.0,-918.945,-768.066,-814.453
-1000.0,-1000.0,-1000.0,-1000.0
-679.688,-1000.0,-1000.0,-1000.0
141.602,-470.703,-316.406,-548.828
854.98,144.531,162.598,149.902
-833.984,-968.75,-971.191,948.73
665.039,-804.199,-816.895,-807.617
-76.66,853.027,825.195,858.398
-722.168,-202.148,-236.816,-161.133
-1000.0,-673.828,-665.527,-709.473
-1000.0,-1000.0,-1000.0,-1000.0
-847.168,-1000.0,-1000.0,-1000.0
-7.812,-759.766,-901.855,-720.215
617.676,58.105,10.742,60.059
-839.355,848.145,819.824,772.949
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-294.434,-977.539,-980.469,-1000.0
366.699,19.531,-67.871,-630.371
-930.176,459.961,321.289,218.75
-919.434,-825.684,-849.609,-947.266
327.637,-886.719,-859.863,-994.141
-432.617,360.84,542.48,430.176
-884.766,-239.258,-224.121,-170.898
-1000.0,-1000.0,-924.805,-879.883
-1000.0,-1000.0,-1000.0,-1000.0
-486.816,-1000.0,-1000.0,-1000.0
223.145,-192.383,-130.371,-210.938
966.309,253.418,247.559,263.672
-856.934,-900.391,-912.109,-953.125
481.934,-829.59,-829.102,-854.98
