TP9,AF7,AF8,TP10
-1000.0,-1000.0,-1000.0,-1000.0
-786.621,-1000.0,-1000.0,-1000.0
40.527,-731.445,-889.648,-748.535
732.422,145.02,102.051,129.883
-840.82,855.957,880.371,801.758
817.383,-774.902,-793.945,-790.527
35.156,970.215,979.492,952.148
-656.738,-72.754,75.195,-64.941
-1000.0,-479.98,-519.043,-506.348
444.824,-826.172,-828.125,-822.266
-251.465,673.828,744.141,683.105
-813.965,-232.91,-249.023,-213.867
-1000.0,-901.367,-743.164,-859.863
-1000.0,-1000.0,-1000.0,-1000.0
-688.965,-1000.0,-1000.0,-1000.0
116.699,-517.578,-507.812,-364.258
828.125,139.648,138.184,188.965
-834.961,998.047,-984.863,978.516
645.508,-781.25,-798.828,-794.922
-55.664,891.602,865.723,847.656
-652.344,-180.176,-192.871,-229.004
-1000.0,-611.328,-633.301,-680.664
-1000.0,-1000.0,-1000.0,-1000.0
-855.957,-1000.0,-1000.0,-1000.0
-30.273,-847.168,-958.984,-790.039
634.766,141.113,47.363,132.812
-847.656,730.469,638.672,755.371
-1000.0,-1000.0,-991.211,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-334.961,-1000.0,-990.234,-992.188
293.457,-101.074,-77.148,36.621
-959.473,344.238,282.715,319.824
-896.484,-859.863,-883.789,-860.84
470.215,-844.238,-833.496,-846.68
-289.551,556.641,653.32,373.047
-858.887,-231.445,-255.371,-234.863
-1000.0,-966.797,-784.668,-898.926
-1000.0,-1000.0,-1000.0,-1000.0
-588.379,-1000.0,-1000.0,-1000.0
173.34,-444.824,-342.773,-466.797
890.137,145.02,147.949,167.48
-842.773,-974.121,-976.074,-984.375
580.566,-791.504,-806.641,-800.781
-118.164,858.887,809.57,786.133
-748.535,-202.148,-226.074,-174.316
-1000.0,-663.574,-664.062,-722.168
-1000.0,-1000.0,-1000.0,-1000.0
-790.039,-1000.0,-1000.0,-1000.0
8.789,-804.688,-945.801,-792.48
686.523,145.02,77.637,131.836
-843.75,669.434,614.258,623.047
896.973,-776.367,-805.176,-788.574
88.379,993.164,993.652,979.004
-596.68,5.371,190.43,-51.27
-1000.0,-392.578,-364.746,-577.637
-1000.0,-1000.0,-1000.0,-1000.0
-950.684,-1000.0,-1000.0,-1000.0
-182.129,-961.426,-977.051,-932.617
445.312,51.758,-58.594,83.984
-887.207,480.469,333.008,469.727
-1000.0,-1000.0,-1000.0,-1000.0
-647.461,-1000.0,-1000.0,-1000.0
116.211,-570.801,-600.586,-582.52
904.785,309.082,490.234,351.562
-925.781,914.551,876.465,939.941
702.148,-804.199,-831.543,-818.848
-112.793,684.082,776.855,704.102
-747.07,260.742,234.863,162.598
-1000.0,-813.477,-821.289,-816.406
-1000.0,-1000.0,-1000.0,-1000.0
-769.043,-1000.0,-1000.0,-1000.0
-194.824,-617.188,-738.281,-639.16
765.625,-178.223,-376.953,-144.531
-904.785,831.543,771.973,856.934
835.449,-817.383,-840.82,-815.918
136.719,934.082,-952.637,870.117
-557.129,452.148,489.258,372.559
-974.609,-544.922,-339.844,-603.027
-880.859,-915.527,-930.664,-941.895
388.184,-814.941,-824.219,-820.801
-268.066,720.703,733.887,578.613
-706.543,-231.934,-244.141,-147.461
-1000.0,-785.645,-670.898,-660.645
-1000.0,-1000.0,-1000.0,-1000.0
-745.605,-1000.0,-1000.0,-1000.0
101.074,-670.41,-818.359,-626.465
770.508,145.996,115.234,148.926
-837.402,885.742,944.336,911.133
714.355,-774.902,-792.969,-791.992
-190.918,948.242,946.777,842.285
-723.145,-73.242,-7.324,-148.438
-1000.0,-432.617,-532.227,-654.297
-1000.0,-1000.0,-1000.0,-1000.0
-873.047,-1000.0,-1000.0,-1000.0
-79.102,-911.621,-973.145,-865.723
546.875,123.047,-53.223,105.469
-873.535,586.426,387.695,645.02
961.426,-824.707,-842.285,-799.805
211.914,-921.387,-908.691,-949.219
-483.887,373.047,532.715,208.984
-1000.0,-234.863,-204.102,-403.809
-1000.0,-1000.0,-973.145,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-319.824,-1000.0,-1000.0,-1000.0
379.395,-88.867,-67.871,-65.918
-964.355,304.688,265.137,366.699
-887.695,-895.02,-905.273,-870.605
410.156,-832.031,-832.52,-839.355
-225.586,729.492,709.473,525.879
-821.289,-224.121,-251.953,-242.676
-1000.0,-859.863,-740.234,-934.082
819.336,-807.129,-829.59,-803.711
92.285,906.25,-991.211,831.055
-597.656,422.363,456.055,264.16
-987.793,-594.727,-469.727,-689.453
-1000.0,-1000.0,-1000.0,-1000.0
-875.977,-1000.0,-1000.0,-1000.0
-404.297,-736.816,-768.066,-802.734
670.898,-355.469,-476.562,-310.547
-931.641,765.625,659.668,782.227
953.125,-866.211,-937.5,-849.609
422.852,-916.504,-887.207,-966.309
-389.16,515.625,520.02,526.367
-921.875,-307.617,-125.0,-418.945
-1000.0,-859.863,-825.195,-916.504
-1000.0,-1000.0,-1000.0,-1000.0
-589.355,-1000.0,-982.91,-995.117
291.504,-570.801,-556.641,-560.059
-969.238,527.832,569.824,488.281
-1000.0,-1000.0,-1000.0,-1000.0
-930.176,-1000.0,-1000.0,-1000.0
-113.281,-914.551,-978.027,-933.594
543.457,126.465,-33.691,53.711
-862.305,603.516,404.297,640.137
994.629,-801.758,-841.797,-812.5
243.652,-922.852,-918.457,-958.496
-459.961,272.949,488.77,226.074
-937.5,-267.09,-215.82,-326.66
-1000.0,-1000.0,-952.637,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-334.473,-1000.0,-1000.0,-1000.0
315.43,-120.605,-116.699,-114.746
-976.074,325.195,271.484,336.426
-895.02,-886.23,-889.16,-897.949
397.949,-839.355,-831.055,-875.977
-320.312,643.066,673.828,835.938
-831.055,-230.469,-256.836,-231.934
-1000.0,-918.457,-807.617,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-634.277,-1000.0,-1000.0,-1000.0
184.082,-350.586,-272.461,-495.605
899.414,164.551,158.691,171.875
-847.656,-950.195,-957.52,-967.773
560.059,-791.992,-812.988,-803.223
-135.742,846.68,803.223,744.141
-755.371,-200.195,-241.211,-179.199
-1000.0,-689.941,-681.152,-691.406
-1000.0,-1000.0,-1000.0,-1000.0
-708.008,-1000.0,-1000.0,-1000.0
58.105,-672.852,-792.48,-644.043
743.652,144.043,98.145,141.602
-839.844,906.25,932.617,838.867
771.484,-774.414,-787.598,-791.992
232.91,-88.867,-83.496,-330.566
-971.191,361.328,288.086,378.418
-885.742,-886.719,-895.508,-932.129
-581.543,-796.875,-804.199,-1000.0
-655.762,887.695,930.176,-994.629
-581.055,-231.445,-265.137,967.285
-1000.0,-893.555,-921.875,-928.223
-1000.0,-1000.0,-1000.0,-955.078
-478.516,-1000.0,-1000.0,-1000.0
309.082,-343.75,-214.844,151.367
936.035,170.41,164.062,534.668
-903.32,-942.871,-981.445,986.328
769.531,-796.875,-818.359,-796.387
17.578,811.035,776.855,940.43
-625.488,-236.816,-249.512,-55.176
-1000.0,-761.23,-692.871,-602.539
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-533.203,341.309,278.32,545.41
-996.094,-709.961,-566.406,-377.93
-1000.0,-1000.0,-1000.0,-1000.0
-894.043,-1000.0,-1000.0,-1000.0
-421.875,-778.32,-775.391,-805.176
557.129,-396.484,-472.168,-318.359
-969.727,746.582,657.715,742.676
993.652,-859.375,-924.316,-899.902
543.945,-941.895,-896.973,-928.711
-307.129,517.09,513.184,508.789
-910.156,-434.57,-192.383,-241.211
-1000.0,-911.621,-874.023,-886.23
-1000.0,-1000.0,-1000.0,-1000.0
-583.008,-942.383,-875.0,-1000.0
303.223,-559.082,-543.457,-554.688
959.961,614.258,603.516,492.188
-956.543,-944.336,-986.816,996.094
595.215,-862.793,-843.262,-863.77
-266.113,548.828,570.312,599.121
-864.746,-104.98,-36.133,-108.887
-1000.0,-833.496,-835.449,-850.586
-1000.0,-1000.0,-1000.0,-1000.0
-680.664,-1000.0,-1000.0,-1000.0
10.742,-574.219,-596.68,-596.68
879.395,378.906,497.559,78.125
-917.48,937.5,906.738,914.551
718.75,-812.5,-826.66,-810.547
-26.855,653.32,657.715,687.988
-648.438,179.688,114.258,17.09
-1000.0,-829.102,-849.609,-767.578
-1000.0,-1000.0,-1000.0,-1000.0
-740.234,-1000.0,-1000.0,-1000.0
-179.199,-563.965,-677.734,-613.281
-926.27,-274.902,-206.055,-290.527
-1000.0,-1000.0,-980.957,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-417.48,-997.559,-982.422,-1000.0
279.785,-72.266,-69.336,-242.676
-972.168,359.375,289.062,303.711
-874.023,-867.676,-881.836,-883.789
475.586,-855.469,-834.473,-832.031
-198.73,541.504,658.691,543.945
-826.172,-226.562,-245.117,-209.961
-1000.0,-1000.0,-837.402,-900.879
-1000.0,-1000.0,-1000.0,-1000.0
-616.211,-1000.0,-1000.0,-1000.0
158.203,-339.355,-196.289,-464.355
893.555,176.758,173.34,193.848
-837.891,-933.105,-952.637,-965.82
587.891,-801.27,-817.383,-801.27
-708.496,130.859,51.758,5.859
-67.871,-814.453,-958.496,-913.086
606.934,146.973,44.434,-52.246
-854.492,765.137,648.438,383.301
912.598,-777.344,-803.711,-856.934
129.395,986.328,982.422,773.926
-519.043,-3.906,106.445,-298.828
-1000.0,-395.02,-424.805,-642.09
-1000.0,-1000.0,-1000.0,-1000.0
-996.094,-1000.0,-1000.0,-1000.0
-228.516,-957.52,-979.98,-943.848
404.297,72.754,-52.734,112.305
-900.391,526.367,349.609,521.484
-961.914,-807.129,-838.379,-851.562
315.918,-909.668,-897.949,-887.695
-403.32,281.738,499.023,95.215
-923.34,-265.137,-207.031,-487.793
-1000.0,-1000.0,-953.613,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-405.273,-1000.0,-1000.0,-1000.0
240.723,-130.859,-84.473,-21.973
-998.047,301.27,267.578,344.727
-871.582,-890.137,-899.902,-898.438
450.195,-834.961,-830.566,-833.008
-229.004,643.066,676.758,739.258
-835.938,-234.375,-257.324,-176.27
-1000.0,-926.758,-773.926,-862.305
-1000.0,-1000.0,-1000.0,-1000.0
-570.312,-1000.0,-1000.0,-1000.0
165.039,-454.59,-370.117,-531.25
866.211,143.555,160.645,160.645
-837.891,-987.305,-979.98,968.262
587.891,-791.016,-800.781,-798.828
-84.473,839.355,816.895,791.504
-919.434,437.988,317.871,403.809
-939.941,-833.008,-864.258,-846.191
292.48,-882.812,-866.211,-877.93
-389.648,382.324,581.055,402.832
-908.203,-236.328,-227.539,-268.555
-1000.0,-1000.0,-896.484,-963.867
-1000.0,-1000.0,-1000.0,-1000.0
-496.582,-1000.0,-1000.0,-1000.0
215.332,-227.051,-137.207,-235.84
953.125,218.262,228.516,258.301
-856.934,-911.621,-924.805,-931.641
549.805,-818.848,-826.172,-826.66
-190.43,720.703,739.258,599.609
-788.574,-236.328,-250.977,-222.168
-1000.0,-864.258,-715.332,-789.551
-1000.0,-1000.0,-1000.0,-1000.0
-690.43,-1000.0,-1000.0,-1000.0
95.703,-629.883,-706.055,-579.102
-606.445,-34.18,146.484,53.223
-1000.0,-398.926,-354.492,-327.148
-1000.0,-1000.0,-1000.0,-1000.0
-978.516,-1000.0,-1000.0,-1000.0
-168.945,-951.66,-980.469,-961.914
458.008,60.059,-58.594,20.508
-892.09,507.324,354.004,458.984
-991.211,-811.523,-843.262,-804.199
218.75,-898.926,-884.277,-913.086
-447.266,282.227,514.16,320.801
-932.129,-254.883,-213.867,-347.168
-1000.0,-1000.0,-934.57,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-408.203,-1000.0,-1000.0,-1000.0
275.879,-172.363,-112.793,-201.172
-988.281,254.395,250.0,303.711
-875.977,-894.043,-904.785,-888.184
415.039,-827.637,-829.59,-826.66
-250.977,667.48,698.242,552.246
-798.34,-229.98,-252.441,-282.227
-1000.0,-877.441,-731.934,-900.879
-1000.0,-1000.0,-1000.0,-1000.0
-639.648,-1000.0,-1000.0,-1000.0
131.836,-553.711,-568.359,-588.867
846.68,139.16,140.625,159.668
-836.426,975.586,-990.723,982.91
654.785,-780.273,-792.48,-798.34
-19.043,903.32,917.48,729.98
-698.242,-150.391,-128.418,-99.121
-1000.0,-567.871,-605.469,-604.004
-1000.0,-1000.0,-1000.0,-1000.0
-868.652,-1000.0,-1000.0,-1000.0
-5.371,-889.648,-970.215,-873.535
-933.105,-475.586,-212.402,-522.461
-1000.0,-883.789,-839.355,-922.852
-984.863,-1000.0,-1000.0,-1000.0
-568.359,-980.957,-894.531,-946.289
359.863,-576.66,-532.227,-536.133
982.91,527.344,583.008,540.527
-991.211,-989.258,969.238,-980.957
577.637,-832.52,-836.914,-867.676
-222.168,594.238,612.793,595.703
-843.75,7.324,73.242,-194.336
-1000.0,-839.355,-849.121,-856.934
-1000.0,-1000.0,-1000.0,-1000.0
-692.383,-1000.0,-1000.0,-1000.0
-9.766,-553.711,-617.188,-584.961
869.629,132.812,177.734,212.891
-912.598,876.465,817.871,901.367
761.719,-795.41,-817.871,-799.805
-180.664,713.867,814.453,643.066
307.617,-29.297,-67.871,-219.238
-952.637,408.691,303.711,314.453
-940.918,-846.68,-873.047,-839.844
433.105,-866.699,-841.797,-869.141
-161.133,542.48,670.898,668.945
-826.172,-226.074,-240.723,-234.375
-1000.0,-978.516,-783.691,-929.199
-1000.0,-1000.0,-1000.0,-1000.0
-546.875,-1000.0,-1000.0,-1000.0
200.195,-401.367,-257.324,-360.84
908.691,157.715,161.621,191.406
-858.887,-954.102,-959.961,982.422
476.562,-792.48,-809.082,-810.059
-109.863,873.535,810.059,635.742
-619.141,-174.805,-214.355,-138.184
-1000.0,-625.488,-638.672,-607.422
-1000.0,-1000.0,-1000.0,-1000.0
-767.09,-1000.0,-1000.0,-1000.0
25.391,-794.434,-943.359,-708.496
681.641,160.645,52.734,138.184
-844.727,792.48,698.73,784.668
823.242,-787.109,-815.918,-788.574
-140.625,-1000.0,993.164,943.848
-713.867,54.199,204.102,-109.375
-1000.0,-372.07,-405.273,-579.59
-1000.0,-1000.0,-1000.0,-1000.0
-923.828,-1000.0,-1000.0,-1000.0
-151.367,-964.355,-974.609,-936.523
454.59,50.293,-66.406,53.223
-899.414,476.562,317.871,505.859
-960.449,-845.703,-863.77,-819.336
273.438,-883.789,-853.027,-901.855
-400.879,446.289,585.449,283.203
897.461,202.637,262.695,261.23
-928.711,889.648,847.168,919.434
729.004,-807.617,-827.148,-814.453
-246.582,799.316,846.68,706.055
-750.488,309.082,231.445,16.113
-1000.0,-798.828,-837.891,-825.684
-1000.0,-1000.0,-1000.0,-1000.0
-740.723,-1000.0,-1000.0,-1000.0
-145.02,-605.469,-740.234,-599.609
740.234,-204.102,-428.711,0.977
-901.367,812.988,730.469,834.473
861.816,-823.242,-865.723,-824.219
235.84,998.535,-937.988,925.781
-504.395,486.328,479.004,408.203
-987.305,-576.172,-357.422,-702.148
-1000.0,-951.172,-940.918,-1000.0
-922.363,-1000.0,-1000.0,-1000.0
-782.715,-1000.0,-1000.0,-1000.0
-857.422,-204.102,-244.141,-273.926
-1000.0,-693.359,-666.504,-906.25
-1000.0,-1000.0,-1000.0,-1000.0
-801.27,-1000.0,-1000.0,-1000.0
114.258,-778.809,-931.641,-718.262
731.445,151.855,66.895,153.32
-843.262,791.992,717.285,863.281
827.148,-780.273,-810.547,-790.527
100.098,-996.582,999.023,959.961
-583.984,50.781,240.234,-18.066
-1000.0,-342.773,-344.238,-486.816
-1000.0,-1000.0,-1000.0,-1000.0
-965.332,-1000.0,-1000.0,-1000.0
-203.613,-956.055,-980.957,-951.172
422.363,72.754,-61.035,139.648
-902.344,528.809,343.75,753.906
-985.84,-827.148,-847.656,-872.559
254.883,-900.879,-876.465,-893.555
-350.586,372.07,496.094,48.828
-882.324,-231.934,-211.426,-437.012
-1000.0,-1000.0,-960.938,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-390.625,-1000.0,-1000.0,-1000.0
288.574,-95.703,-85.449,-172.852
-983.887,329.59,272.949,296.875
-889.648,-884.277,-895.02,-872.07
392.578,-840.82,-831.055,-846.68
-243.652,649.902,671.387,613.281
-818.848,-228.516,-252.441,-233.887
-1000.0,-935.059,-804.199,-898.926
-1000.0,-1000.0,-1000.0,-1000.0
-578.613,-1000.0,-1000.0,-1000.0
187.5,-370.117,-281.738,-482.422
891.602,169.922,170.41,171.387
-1000.0,-1000.0,-1000.0,-1000.0
-178.223,-941.406,-976.074,-936.035
415.039,103.027,-33.203,188.477
-284.668,411.133,333.984,-1000.0
857.91,-890.625,-932.617,-957.52
633.789,-848.633,-840.82,967.285
-252.93,358.398,297.363,326.172
-944.336,-232.422,-362.305,-1000.0
-1000.0,-1000.0,-998.047,-799.316
-1000.0,-1000.0,-1000.0,-898.926
-249.512,-1000.0,-1000.0,-943.359
328.125,-138.672,-227.539,-121.582
-965.332,352.051,280.273,390.625
-863.77,-871.094,-884.277,-910.156
573.73,-850.098,-833.984,-844.727
-126.465,565.43,652.344,722.656
-754.883,-223.633,-242.188,-243.652
-208.984,-65.43,-52.734,-69.336
808.594,-789.062,-803.223,-822.754
-96.191,758.301,814.453,928.223
-579.102,332.52,348.633,287.598
-1000.0,-808.594,-787.598,-782.227
-1000.0,-1000.0,-1000.0,-1000.0
-797.852,-1000.0,-1000.0,-1000.0
-318.359,-615.723,-744.629,-652.344
691.895,-181.641,-401.367,-228.027
-913.086,825.195,768.555,802.734
904.785,-820.801,-851.074,-845.215
291.504,948.73,-962.891,-998.047
-415.039,432.129,451.66,460.938
-970.215,-681.152,-541.504,-544.922
-1000.0,-1000.0,-1000.0,-967.773
-918.457,-1000.0,-1000.0,-1000.0
-494.629,-778.809,-774.414,-853.027
503.906,-403.32,-486.816,-498.535
-959.961,744.629,645.02,629.395
949.707,-862.305,-930.664,-915.039
411.621,-936.523,-899.414,-947.266
-397.461,512.207,507.812,510.742
-921.875,-506.348,-276.855,-411.133
-1000.0,-896.484,-844.727,-904.297
-1000.0,-1000.0,-1000.0,-1000.0
-612.305,-948.242,-865.723,-1000.0
247.559,-560.547,-542.48,-592.773
967.773,607.422,600.098,375.977
-952.637,-947.754,-989.258,984.375
661.133,-857.422,-839.844,-876.953
-184.57,552.734,576.172,627.441
-759.277,-129.883,-17.09,64.453
-1000.0,-835.938,-829.59,-808.105
-1000.0,-1000.0,-1000.0,-1000.0
117.676,996.094,994.629,-986.816
-607.422,12.207,188.477,91.309
-1000.0,-388.672,-418.945,-375.977
-1000.0,-1000.0,-1000.0,-1000.0
-985.84,-1000.0,-1000.0,-1000.0
-191.895,-945.801,-976.562,-966.797
458.008,92.773,-44.922,-12.207
-892.578,556.641,373.535,437.012
-945.801,-808.105,-838.379,-822.266
273.438,-913.086,-906.738,-903.32
-444.824,226.562,463.379,341.797
-938.965,-262.207,-207.031,-325.195
-1000.0,-1000.0,-987.305,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-408.203,-1000.0,-1000.0,-1000.0
277.832,-81.543,-81.543,-146.973
-981.445,351.074,286.621,309.082
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-707.52,-1000.0,-1000.0,-1000.0
75.684,-583.496,-691.895,-988.77
778.809,139.16,108.887,-68.848
-834.961,954.102,983.398,610.352
757.812,-780.273,-798.34,-864.746
-10.254,902.344,881.836,726.074
-696.289,-168.457,-178.711,55.664
-1000.0,-579.102,-626.465,-423.828
-1000.0,-1000.0,-1000.0,-1000.0
-939.453,-1000.0,-1000.0,-1000.0
-50.781,-852.539,-964.844,-825.684
587.891,140.625,32.227,151.367
-857.422,750.0,664.551,670.41
910.156,-778.809,-807.617,-796.875
124.023,-993.164,-1000.0,956.543
-530.273,55.664,254.395,28.32
-992.676,-366.211,-375.977,-304.199
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-248.047,-968.75,-980.469,-939.453
392.09,57.617,-59.57,75.684
-908.691,490.723,336.426,523.926
-944.336,-827.637,-850.586,-854.492
261.23,-893.066,-868.164,-893.066
-377.441,349.609,540.527,409.18
-876.953,-231.445,-214.355,-297.363
-1000.0,-1000.0,-912.598,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-429.688,-1000.0,-1000.0,-1000.0
256.348,-194.336,-114.746,-291.992
985.352,261.719,249.512,248.535
-868.164,-889.648,-903.809,-896.973
-93.75,-910.645,-974.609,-919.434
534.668,135.254,-0.488,115.723
-867.188,657.227,548.828,646.484
935.059,-788.086,-824.219,-801.758
144.531,-950.684,-961.426,-953.125
-549.316,140.137,375.0,241.699
-963.379,-299.805,-262.695,-221.191
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-330.078,-998.047,-983.887,-989.258
364.258,-30.762,-73.73,-125.488
-938.477,411.621,304.688,309.57
-918.945,-846.68,-874.512,-839.355
365.234,-863.77,-838.867,-855.469
-347.656,424.316,617.676,494.629
-862.305,-228.516,-241.699,-244.141
-1000.0,-1000.0,-838.867,-971.68
-1000.0,-1000.0,-1000.0,-1000.0
650.879,-784.18,-796.387,-792.48
-33.691,897.949,922.852,931.152
-679.199,-173.828,-147.461,-104.98
-1000.0,-612.305,-636.23,-471.68
-1000.0,-1000.0,-1000.0,-1000.0
-857.422,-1000.0,-1000.0,-1000.0
-0.977,-867.188,-961.914,-882.812
632.812,138.672,33.691,97.168
-849.609,712.891,606.934,738.281
869.141,-780.273,-812.988,-795.41
103.027,-981.445,-997.559,997.559
-564.941,59.082,306.152,31.738
-1000.0,-372.559,-334.961,-413.086
-1000.0,-1000.0,-1000.0,-1000.0
-990.234,-1000.0,-1000.0,-1000.0
-226.074,-986.816,-980.469,-968.262
395.508,3.906,-69.336,-4.395
-913.086,445.312,314.941,426.27
-951.172,-833.496,-862.305,-827.148
313.965,-880.371,-851.562,-877.93
-389.648,416.016,593.262,310.547
-884.277,-238.281,-231.934,-305.176
-1000.0,-1000.0,-883.301,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-451.172,-1000.0,-1000.0,-1000.0
230.469,-258.301,-160.645,-259.277
978.516,204.102,202.637,205.566
-857.422,-921.387,-941.406,-910.156
492.188,-809.57,-820.801,-815.43
-175.293,758.301,766.113,690.918
-773.438,-241.211,-252.441,-183.105
-1000.0,-780.762,-695.312,-779.297
-1000.0,-1000.0,-1000.0,-1000.0
214.844,929.199,-965.82,877.93
-505.371,452.637,483.398,402.344
-998.535,-674.316,-410.645,-679.688
-1000.0,-996.582,-1000.0,-1000.0
-890.137,-1000.0,-1000.0,-1000.0
-466.797,-844.727,-794.922,-821.289
514.648,-489.746,-491.211,-442.871
-956.055,679.199,631.836,711.426
956.543,-898.438,-961.914,-909.668
424.805,-901.367,-858.398,-975.098
-346.68,536.621,553.223,506.836
-907.227,-273.438,-42.969,-449.707
-1000.0,-847.656,-820.801,-901.367
-1000.0,-1000.0,-1000.0,-1000.0
-614.746,-1000.0,-1000.0,-1000.0
233.398,-577.637,-573.73,-572.754
935.059,416.504,541.992,427.734
-645.02,-643.555,-682.617,-633.301
-974.609,-1000.0,-1000.0,-1000.0
-173.34,-921.875,-976.074,-967.285
486.816,105.469,-45.898,25.391
-864.258,601.074,433.594,654.785
-968.75,-809.082,-840.332,-837.891
264.648,-909.18,-904.785,-925.781
-416.992,260.254,532.715,298.828
-906.25,-241.699,-209.961,-334.961
-1000.0,-1000.0,-917.48,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-388.184,-1000.0,-1000.0,-1000.0
229.004,-114.258,-90.332,-336.426
-991.211,311.523,264.648,274.414
-877.441,-891.602,-898.438,-865.723
560.547,-833.496,-828.613,-845.215
-123.047,713.867,723.145,713.867
-777.832,-221.191,-235.84,-188.477
-1000.0,-793.457,-720.703,-888.672
-1000.0,-1000.0,-1000.0,-1000.0
-644.531,-1000.0,-1000.0,-1000.0
125.488,-550.781,-625.0,-558.594
822.266,142.578,107.422,158.691
-854.004,992.676,-989.258,924.316
542.48,-776.367,-791.992,-804.199
-114.258,913.086,894.531,749.512
-651.367,-146.973,-141.113,-136.719
-1000.0,-508.301,-583.984,-545.898
-1000.0,-1000.0,-1000.0,-1000.0
-857.91,-1000.0,-1000.0,-1000.0
-46.387,-888.184,-976.562,-842.285
597.656,147.461,-11.23,135.254
-856.445,669.922,469.727,695.312
907.715,-797.363,-826.66,-792.48
-575.684,-1000.0,-992.188,-981.934
264.16,-577.637,-557.617,-566.406
945.312,527.344,566.406,448.73
958.496,972.656,936.523,969.727
590.82,-830.078,-838.867,-871.582
-227.051,611.816,601.562,601.074
-759.277,109.863,59.082,-188.477
-1000.0,-822.266,-838.867,-800.781
-1000.0,-1000.0,-1000.0,-1000.0
-703.125,-1000.0,-1000.0,-1000.0
-30.762,-554.199,-669.434,-572.266
851.562,74.707,-99.609,165.039
-908.691,852.051,797.852,881.836
792.48,-806.641,-827.637,-807.617
43.457,866.699,965.332,747.07
-584.961,415.527,440.918,119.141
-1000.0,-705.566,-603.516,-766.602
-206.055,-163.086,-206.055,-159.18
249.512,-831.543,-833.496,-850.098
-329.59,631.836,688.965,274.902
-827.637,-234.375,-258.301,-333.496
-1000.0,-840.82,-703.125,-953.613
-1000.0,-1000.0,-1000.0,-1000.0
-557.129,-1000.0,-1000.0,-1000.0
155.273,-545.41,-584.961,-430.664
849.121,141.602,122.559,191.406
-838.379,955.566,972.168,-999.023
672.363,-778.32,-796.387,-798.828
-40.039,932.129,926.27,808.594
-693.848,-132.324,-78.613,-160.156
228.516,49.805,-52.734,91.309
769.043,-836.914,-830.078,-854.004
-1000.0,-671.875,-631.348,-779.785
-381.348,-938.965,-977.051,-902.344
-817.871,-855.957,-877.93,-825.684
-598.633,-247.07,-243.652,-226.562
-1000.0,-1000.0,-1000.0,-1000.0
944.824,412.598,325.684,464.355
-112.305,666.504,755.859,401.367
-899.902,-850.098,-872.07,-837.402
-818.848,-109.375,99.609,50.293
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-524.902,-416.016,-1000.0
-383.789,-940.918,-960.449,-955.566
-962.891,968.262,943.359,992.188
-524.414,-260.742,-280.762,-132.324
-973.145,-1000.0,-1000.0,-1000.0
-913.574,414.062,294.434,614.258
67.383,722.168,676.758,-259.277
-1000.0,-1000.0,-1000.0,-1000.0
405.273,100.586,-46.387,133.789
734.375,-857.91,-838.379,-957.031
-1000.0,-789.551,-695.801,-778.809
-110.84,-888.672,-961.426,-396.973
-833.496,-830.566,-851.074,-830.566
-653.32,-237.305,-246.582,-176.27
-954.59,-1000.0,-1000.0,-1000.0
-1000.0,-900.879,-900.391,-966.309
-884.766,-1000.0,-1000.0,-1000.0
-864.746,686.523,590.82,930.176
-257.324,353.516,583.984,132.812
-1000.0,-1000.0,-1000.0,-1000.0
454.102,146.973,100.098,143.555
437.5,-899.414,-897.949,-992.188
-1000.0,-957.52,-754.395,-1000.0
-61.523,-739.258,-815.918,-451.66
-875.488,-799.316,-834.961,-782.715
-760.254,-217.773,-217.773,-312.012
-892.578,-1000.0,-1000.0,-1000.0
-865.723,687.012,611.816,879.883
-235.84,384.277,611.816,43.457
-1000.0,-1000.0,-1000.0,-1000.0
436.523,154.785,110.352,142.578
416.504,-904.297,-915.039,983.887
-1000.0,-920.41,-742.188,-1000.0
-139.16,-811.523,-861.328,-522.949
-877.93,-802.734,-834.961,-781.25
-780.762,-220.215,-230.469,-355.957
-908.691,-1000.0,-1000.0,-1000.0
-867.188,673.828,569.336,903.32
-261.719,443.359,622.559,17.578
-1000.0,-1000.0,-1000.0,-1000.0
438.477,152.832,93.75,143.555
388.672,-901.855,-895.508,972.168
-1000.0,-920.41,-753.418,-1000.0
