TP9,AF7,AF8,TP10
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-352.539,-1000.0,-998.535,-1000.0
296.875,-58.105,-80.078,-353.516
-975.098,373.047,295.898,434.57
-890.625,-853.516,-873.535,-888.672
381.348,-861.328,-839.355,-846.68
-209.473,600.586,721.68,796.387
-839.844,-228.516,-243.652,-194.824
-1000.0,-1000.0,-873.047,-851.074
-1000.0,-1000.0,-1000.0,-1000.0
-560.547,-1000.0,-1000.0,-1000.0
167.969,-311.523,-173.34,-631.348
903.32,177.734,194.824,183.594
-850.098,-938.965,-943.359,-953.613
567.871,-808.594,-820.801,-801.758
-187.988,816.406,789.551,928.711
-751.953,-215.332,-243.652,-88.867
-1000.0,-745.117,-694.824,-656.25
-1000.0,-1000.0,-1000.0,-1000.0
-756.348,-1000.0,-1000.0,-1000.0
48.828,-682.617,-816.406,-617.676
743.164,143.555,104.492,145.02
-837.891,901.367,955.078,842.285
782.715,-774.414,-789.551,-793.457
64.453,948.242,954.59,920.898
-627.93,-103.027,-41.992,-93.262
-1000.0,-504.883,-550.781,-514.648
-1000.0,-1000.0,-1000.0,-1000.0
-917.969,-1000.0,-1000.0,-1000.0
-832.031,-234.375,-248.047,-234.375
-1000.0,-948.242,-763.184,-877.93
-1000.0,-1000.0,-1000.0,-1000.0
-616.211,-1000.0,-1000.0,-1000.0
128.906,-446.289,-371.582,-488.281
867.188,143.066,151.855,204.102
-835.938,-978.516,-975.586,-958.008
597.656,-784.18,-804.199,-791.504
-126.465,880.371,834.473,838.379
-766.602,-185.059,-225.586,-138.672
-1000.0,-670.898,-664.551,-762.207
-1000.0,-1000.0,-1000.0,-1000.0
-811.523,-1000.0,-1000.0,-1000.0
-67.871,-797.852,-940.43,-821.289
668.945,147.461,90.332,145.02
-840.82,792.48,744.141,799.316
821.289,-775.391,-802.734,-788.574
248.047,-950.684,-919.434,-960.938
-290.527,-1000.0,-987.305,-981.445
365.723,-41.504,-60.547,4.883
-938.965,383.789,303.223,433.594
-925.293,-847.168,-875.0,-879.395
343.262,-860.352,-838.379,-862.793
-333.984,482.91,618.652,355.469
-834.961,-228.516,-245.117,-361.816
-1000.0,-1000.0,-832.031,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-545.41,-1000.0,-1000.0,-1000.0
199.219,-346.191,-187.5,-446.289
934.082,170.41,174.805,194.824
-849.609,-953.125,-956.543,-973.633
544.922,-799.805,-812.988,-807.617
-179.199,823.73,789.062,720.703
-774.414,-224.609,-245.605,-174.805
-1000.0,-730.469,-674.805,-726.562
-1000.0,-1000.0,-1000.0,-1000.0
-774.902,-1000.0,-1000.0,-1000.0
54.688,-725.586,-884.277,-816.895
723.633,145.996,101.074,141.602
-837.891,830.566,846.68,824.219
752.441,-774.902,-795.898,-791.504
72.266,966.797,972.168,903.32
-661.621,-41.504,116.699,-30.273
-1000.0,-438.965,-396.973,-381.348
-1000.0,-1000.0,-1000.0,-1000.0
-925.781,-1000.0,-1000.0,-1000.0
-138.672,-941.895,-977.539,-902.832
503.906,88.867,-50.781,96.191
-879.883,548.828,370.605,620.605
989.258,-809.082,-842.285,-814.453
259.277,-912.109,-905.762,-932.129
163.086,-577.637,-589.844,-581.055
930.664,382.812,523.926,401.367
-938.965,943.359,902.344,959.473
693.848,-812.5,-831.543,-833.496
-140.137,665.039,705.078,662.109
-749.023,148.926,145.02,50.781
-1000.0,-832.52,-852.539,-812.5
-1000.0,-1000.0,-1000.0,-1000.0
-750.977,-1000.0,-1000.0,-1000.0
-179.688,-579.59,-710.449,-618.164
503.418,-173.34,-324.219,-180.664
-897.461,853.027,789.551,878.418
824.707,-810.059,-829.102,-808.105
93.262,911.133,-975.098,815.43
-590.332,430.664,507.812,390.625
-1000.0,-712.402,-532.715,-747.07
-1000.0,-838.867,-855.957,-914.551
323.73,-724.609,-731.445,-725.586
-386.23,695.801,709.961,434.57
-849.121,-234.375,-254.395,-288.086
-1000.0,-886.719,-721.68,-901.367
-1000.0,-1000.0,-1000.0,-1000.0
-562.988,-1000.0,-1000.0,-1000.0
133.301,-606.445,-639.16,-550.781
820.312,142.578,103.516,145.996
-838.379,935.547,986.328,974.121
688.477,-773.926,-789.062,-794.434
-34.18,921.387,945.801,897.949
-708.496,-118.164,-57.617,-134.766
-1000.0,-492.676,-583.496,-758.789
-1000.0,-1000.0,-1000.0,-1000.0
-883.789,-1000.0,-1000.0,-1000.0
40.039,-858.887,-963.867,-787.598
635.742,155.273,16.602,148.926
-859.375,656.25,386.23,712.891
937.012,-809.57,-830.566,-798.34
207.031,-939.941,-938.965,-968.75
-516.113,269.043,453.125,111.816
-963.867,-226.562,-203.125,-389.648
-1000.0,-1000.0,-973.633,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-405.762,-993.164,-979.492,-1000.0
345.215,-53.711,-78.613,-199.219
-933.105,371.582,291.016,373.535
-905.273,-869.629,-882.812,-863.281
412.109,-848.145,-834.473,-860.352
-266.113,608.887,658.203,477.051
-835.938,-230.469,-259.277,-256.836
-1000.0,-886.23,-764.648,-922.363
-1000.0,-1000.0,-1000.0,-1000.0
-579.59,-1000.0,-1000.0,-1000.0
-583.008,445.312,488.77,314.941
-1000.0,-733.398,-637.207,-765.137
-1000.0,-1000.0,-1000.0,-1000.0
-889.16,-1000.0,-1000.0,-1000.0
-416.016,-695.801,-760.254,-767.578
629.395,-321.777,-475.098,-412.109
-917.969,782.715,682.129,795.898
975.098,-840.332,-882.324,-841.797
455.078,-937.012,-902.344,-938.965
-366.699,511.23,498.535,500.0
-943.848,-443.848,-200.195,-432.129
-1000.0,-888.184,-848.145,-938.477
-978.516,-1000.0,-1000.0,-1000.0
-556.641,-959.473,-899.414,-919.922
350.098,-555.664,-545.898,-548.34
988.281,564.941,588.867,535.645
-989.258,-990.234,966.797,-960.449
-945.312,-1000.0,-1000.0,-1000.0
-121.582,-896.484,-974.609,-916.992
562.988,130.371,-12.695,49.805
-867.188,674.805,483.887,628.906
879.883,-800.293,-833.496,-802.246
318.359,-954.102,-971.191,-990.723
-437.988,172.363,433.594,178.711
-928.223,-281.738,-227.051,-335.938
-1000.0,-1000.0,-987.305,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-301.27,-1000.0,-999.512,-971.191
354.492,-89.844,-77.637,-23.438
-956.543,360.84,288.086,378.418
-902.344,-867.676,-879.395,-861.328
335.449,-854.492,-834.473,-855.469
-362.305,595.215,642.578,732.91
-863.281,-222.168,-250.977,60.059
-1000.0,-938.965,-828.613,-833.984
-1000.0,-1000.0,-1000.0,-1000.0
-499.512,-1000.0,-1000.0,-1000.0
229.492,-301.27,-197.754,-565.43
918.457,180.176,176.758,178.711
-853.516,-931.641,-942.383,-944.336
536.621,-805.176,-822.266,-807.617
-151.367,824.219,773.926,678.223
-760.742,-208.008,-242.188,-184.57
-1000.0,-740.234,-691.895,-763.184
-1000.0,-1000.0,-1000.0,-1000.0
-693.848,-1000.0,-1000.0,-1000.0
107.422,-626.465,-749.023,-660.156
791.992,143.066,108.887,153.32
-838.867,946.777,984.863,934.082
705.078,-774.414,-789.062,-789.062
-0.977,928.223,909.668,865.234
-607.422,34.668,6.836,-3.906
-944.336,-862.305,-876.465,-863.281
417.969,-860.84,-837.402,-867.188
-480.957,765.625,777.344,749.512
-998.047,-195.312,148.438,-1000.0
-1000.0,-677.734,-630.371,-1000.0
-1000.0,-1000.0,-1000.0,966.797
-514.16,-1000.0,-1000.0,-1000.0
124.512,-273.926,-338.379,-1000.0
992.676,243.652,231.934,468.75
-864.746,-920.898,-922.363,-941.895
785.156,-811.035,-825.195,-885.254
154.785,730.469,685.547,878.906
-638.672,-222.656,-251.953,-59.082
-1000.0,-813.477,-729.492,-510.254
-1000.0,-1000.0,-1000.0,-1000.0
-673.34,-1000.0,-1000.0,-1000.0
104.492,-580.566,-608.398,-679.688
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-993.164
-983.398,-1000.0,-1000.0,-1000.0
-493.164,-716.797,-762.207,-907.715
625.0,-365.234,-469.727,-494.141
-956.543,772.461,681.641,765.625
-982.91,-850.586,-900.879,-876.953
509.766,-966.309,-903.809,-896.973
-310.059,508.789,490.723,537.598
-916.992,-489.746,-235.84,-320.801
-1000.0,-911.621,-870.117,-893.555
-1000.0,-1000.0,-1000.0,-1000.0
-563.477,-924.316,-854.492,-964.844
346.191,-528.809,-521.484,-535.645
974.121,644.043,609.863,549.316
-960.449,-926.27,-972.656,-971.191
617.188,-875.0,-852.051,-873.535
-231.934,538.086,560.547,597.168
-865.723,-245.605,-116.699,-266.113
-1000.0,-837.402,-828.125,-862.793
-1000.0,-1000.0,-1000.0,-1000.0
-676.758,-1000.0,-1000.0,-1000.0
64.941,-580.566,-598.633,-589.844
901.855,436.035,521.484,166.992
-920.898,963.867,937.5,929.688
695.801,-818.848,-834.473,-821.777
-176.27,625.977,626.953,666.504
-750.488,98.633,73.242,21.973
-1000.0,-837.402,-855.957,-832.031
-1000.0,-1000.0,-1000.0,-1000.0
-731.934,-1000.0,-1000.0,-1000.0
-93.262,-555.664,-622.07,-583.496
825.684,85.449,28.32,87.402
-892.09,887.207,826.172,853.027
-1000.0,-1000.0,-1000.0,-1000.0
-398.438,-999.512,-988.77,-1000.0
285.156,-34.18,-68.848,-129.883
-970.703,399.414,304.199,336.426
-893.066,-851.562,-871.582,-872.07
419.434,-867.188,-841.309,-845.215
-243.164,471.68,623.535,478.027
-812.5,-224.121,-231.934,-269.043
-1000.0,-1000.0,-864.258,-955.078
-1000.0,-1000.0,-1000.0,-1000.0
-596.191,-1000.0,-1000.0,-1000.0
182.129,-275.391,-157.227,-434.082
911.621,196.777,201.66,186.035
-843.75,-928.711,-937.5,-971.68
553.223,-808.594,-818.848,-803.711
-149.902,779.297,754.883,784.668
-766.602,-228.027,-250.0,-189.453
-902.344,834.473,760.742,799.316
-847.656,819.824,764.648,680.664
891.602,-776.367,-798.828,-815.918
103.516,983.398,984.375,690.918
-544.434,-29.297,62.012,-259.277
-1000.0,-440.918,-532.227,-892.09
-1000.0,-1000.0,-1000.0,-1000.0
-976.074,-1000.0,-1000.0,-1000.0
-213.867,-942.383,-980.469,-886.719
439.941,97.656,-54.688,104.492
-896.484,573.73,384.766,564.453
976.562,-812.012,-844.238,-857.91
247.559,-924.805,-916.504,-911.621
-434.57,170.898,404.785,437.5
-903.809,-269.043,-205.566,-341.309
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-384.277,-1000.0,-992.676,-1000.0
312.012,-91.309,-79.102,-82.031
-979.98,352.051,286.621,380.371
-888.184,-874.023,-888.672,-904.785
394.531,-848.633,-832.52,-843.75
-288.574,585.938,650.879,657.227
-823.73,-228.027,-250.488,-183.594
-1000.0,-939.453,-792.969,-834.473
-1000.0,-1000.0,-1000.0,-1000.0
-578.125,-1000.0,-1000.0,-1000.0
174.316,-379.395,-243.164,-478.516
914.062,161.621,164.062,168.457
-840.332,-958.984,-962.891,-980.957
602.539,-797.363,-811.523,-803.223
-124.023,816.406,799.805,781.738
-762.695,-221.68,-240.723,-184.082
-1000.0,-722.168,-655.762,-732.91
264.648,-895.02,-883.301,-890.625
-468.262,314.453,559.082,383.789
-902.832,-237.793,-207.031,-280.762
-1000.0,-1000.0,-918.457,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-448.242,-1000.0,-1000.0,-1000.0
254.395,-174.316,-117.676,-44.434
-995.117,262.695,248.535,322.266
-870.117,-898.926,-909.668,-899.414
387.207,-824.707,-829.102,-824.219
-190.43,659.668,697.266,503.418
-776.855,-235.352,-257.324,-296.875
-1000.0,-907.715,-750.488,-882.812
-1000.0,-1000.0,-1000.0,-1000.0
-658.203,-1000.0,-1000.0,-1000.0
139.16,-543.945,-560.547,-523.926
846.191,138.672,128.418,154.785
881.348,804.688,796.387,818.848
-1000.0,-1000.0,-1000.0,-1000.0
-934.57,-1000.0,-1000.0,-1000.0
-103.516,-936.523,-973.633,-895.996
494.629,78.125,-59.082,101.074
-876.953,572.754,387.695,565.43
976.074,-800.293,-835.449,-800.781
253.906,-922.852,-915.039,-942.871
-469.727,198.242,469.727,113.77
-943.359,-282.227,-209.961,-302.246
-1000.0,-1000.0,-975.098,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-345.703,-1000.0,-1000.0,-1000.0
314.453,-147.461,-97.168,-194.336
-974.609,316.895,272.949,306.641
-899.902,-878.418,-892.578,-865.723
365.234,-837.891,-832.52,-840.82
-319.824,592.285,680.664,566.406
-843.75,-234.375,-259.277,-255.859
-1000.0,-937.988,-791.992,-917.969
-1000.0,-1000.0,-1000.0,-1000.0
-598.145,-1000.0,-1000.0,-1000.0
158.691,-495.117,-415.039,-509.766
872.559,136.23,140.625,163.574
-839.355,-986.816,-979.492,989.746
572.754,-785.156,-797.852,-798.34
-111.328,873.047,842.773,831.055
-695.801,-188.477,-206.543,-213.379
-1000.0,-631.348,-640.137,-738.281
-1000.0,-1000.0,-1000.0,-1000.0
-814.453,-1000.0,-1000.0,-1000.0
0.0,-833.984,-954.102,-735.352
660.645,141.113,41.016,145.02
-842.773,774.414,708.496,751.465
-970.703,-1000.0,-1000.0,-1000.0
-538.086,-944.824,-865.234,-919.434
387.207,-558.594,-524.902,-533.691
-999.023,603.027,607.91,629.883
997.559,-960.449,998.535,-950.195
561.523,-855.957,-842.285,-898.438
-286.133,565.43,582.52,578.125
-851.074,-108.398,17.578,-161.133
-1000.0,-835.938,-836.426,-863.77
-1000.0,-1000.0,-1000.0,-1000.0
-802.246,-1000.0,-1000.0,-1000.0
67.871,-567.871,-609.863,-595.703
888.184,241.211,390.137,190.918
-924.805,884.766,848.633,922.363
729.98,-805.664,-831.543,-816.895
-41.504,755.859,839.844,699.707
-700.684,382.324,395.996,235.352
-954.59,429.688,296.875,358.398
-993.652,-838.867,-860.352,-817.871
237.793,-875.977,-846.68,-874.023
-403.32,403.809,608.398,316.895
-759.277,-221.68,-214.844,-187.988
-1000.0,-1000.0,-831.055,-935.059
-1000.0,-1000.0,-1000.0,-1000.0
-476.074,-1000.0,-1000.0,-1000.0
232.422,-328.613,-177.246,-271.973
949.219,181.152,190.43,223.145
-853.027,-932.129,-956.543,-930.176
499.023,-801.758,-814.453,-811.035
-386.23,826.66,803.223,532.715
-816.895,-214.355,-245.605,-240.234
-1000.0,-695.312,-662.109,-833.496
-1000.0,-1000.0,-1000.0,-1000.0
-664.062,-1000.0,-1000.0,-1000.0
79.102,-721.191,-883.789,-597.168
750.488,152.832,93.75,147.461
-839.355,853.516,799.805,876.465
779.785,-779.785,-803.223,-790.527
46.875,996.094,994.141,921.875
-631.836,52.734,207.031,-54.688
-1000.0,-375.0,-412.598,-652.344
-1000.0,-1000.0,-1000.0,-1000.0
-945.801,-1000.0,-1000.0,-1000.0
-100.098,-940.43,-978.516,-936.523
550.781,119.141,-38.574,103.027
-880.371,544.922,352.051,597.168
-990.234,-821.289,-849.121,-811.035
250.977,-897.949,-871.094,-928.223
-417.969,416.016,554.688,312.988
-908.691,-232.91,-215.332,-307.129
-1000.0,-1000.0,-893.555,-1000.0
711.914,-830.566,-849.121,-836.426
-121.582,717.285,758.301,670.898
-839.844,264.16,181.152,-0.488
-1000.0,-812.012,-854.492,-844.238
-1000.0,-1000.0,-1000.0,-1000.0
-777.344,-1000.0,-1000.0,-1000.0
-120.605,-571.777,-719.238,-631.836
804.688,-52.734,-220.215,30.762
-891.602,824.707,784.668,836.914
859.375,-814.453,-844.238,-817.871
192.383,942.871,-968.262,911.621
-488.77,468.262,486.816,403.809
-997.07,-621.094,-443.848,-682.129
-1000.0,-1000.0,-1000.0,-1000.0
-903.32,-1000.0,-1000.0,-1000.0
-435.547,-836.914,-789.062,-823.73
545.41,-458.008,-490.234,-422.852
-1000.0,-752.441,-708.496,-935.547
-1000.0,-1000.0,-1000.0,-1000.0
-779.297,-1000.0,-1000.0,-1000.0
43.457,-700.684,-863.281,-752.93
757.324,145.508,103.516,139.16
-848.145,873.047,897.949,923.34
827.637,-776.367,-800.781,-787.598
113.281,974.121,984.375,927.734
-619.141,2.93,155.273,-27.344
-1000.0,-388.184,-435.547,-522.461
-1000.0,-1000.0,-1000.0,-1000.0
-938.477,-1000.0,-1000.0,-1000.0
-137.695,-942.383,-980.469,-933.594
493.652,104.492,-57.617,86.426
-896.484,564.941,363.281,572.754
976.562,-818.359,-840.332,-851.074
211.426,-912.598,-894.531,-944.336
-516.113,340.332,473.145,469.727
-905.762,-232.422,-209.961,-374.512
-1000.0,-1000.0,-989.746,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-375.488,-1000.0,-1000.0,-1000.0
322.266,-66.406,-91.309,-157.227
-966.309,367.188,286.621,322.266
-905.762,-875.0,-883.301,-856.445
374.512,-854.492,-833.984,-848.145
-308.594,593.262,649.902,520.02
-846.191,-221.191,-244.629,-210.449
-1000.0,-969.238,-818.848,-955.566
-1000.0,-1000.0,-1000.0,-1000.0
-506.836,-1000.0,-1000.0,-1000.0
201.66,-301.758,-187.988,-324.219
926.758,179.688,168.945,147.461
-854.492,-934.57,-941.406,-955.566
457.52,-980.469,998.047,-994.629
421.387,121.094,-45.898,-35.156
-888.672,583.008,407.227,681.641
932.129,-853.516,-861.328,-866.699
-939.941,-875.488,-894.043,-1000.0
-486.328,687.5,726.074,-279.785
-769.531,-226.562,-232.91,967.285
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-963.867
-152.832,-983.887,-982.422,-988.281
441.895,-80.566,-91.797,283.203
-944.336,375.488,292.48,635.254
-883.301,-850.586,-871.094,-893.555
558.105,-861.816,-837.891,-859.375
-124.023,505.371,600.586,818.848
-749.512,-229.492,-242.676,-165.039
-1000.0,-1000.0,-844.727,-869.141
-1000.0,-1000.0,-1000.0,-1000.0
-526.855,-102.539,-107.91,204.102
-844.238,163.086,65.43,356.445
-1000.0,-801.27,-846.191,-468.262
-1000.0,-1000.0,-1000.0,-1000.0
-765.137,-1000.0,-1000.0,-1000.0
-190.43,-589.355,-722.656,-638.184
732.91,-147.461,-350.586,-57.617
-898.926,837.891,777.832,808.594
900.879,-812.5,-827.637,-828.125
291.992,927.734,-979.004,975.586
-472.168,428.711,470.215,427.734
-979.492,-715.332,-593.262,-563.965
-1000.0,-1000.0,-1000.0,-985.84
-898.926,-1000.0,-1000.0,-1000.0
-448.242,-739.258,-766.602,-817.383
537.598,-375.977,-479.492,-420.41
-951.172,767.578,666.504,713.867
956.055,-904.297,983.398,-983.887
404.297,-979.492,-927.246,-997.07
-440.918,507.324,495.605,486.328
-949.707,-552.246,-271.484,-396.484
-1000.0,-915.527,-879.883,-916.992
-1000.0,-1000.0,-1000.0,-1000.0
-583.496,-915.039,-843.262,-1000.0
319.336,-533.203,-528.32,-578.125
979.98,638.672,615.234,395.996
998.047,-927.734,-978.516,999.023
577.637,-875.977,-852.539,-886.719
-208.984,539.551,562.988,585.449
-805.664,-225.586,-60.059,-158.203
-1000.0,-839.355,-823.73,-819.824
-1000.0,-1000.0,-1000.0,-1000.0
-648.926,-1000.0,-1000.0,-1000.0
92.773,-583.008,-588.867,-572.754
-1000.0,-430.664,-499.512,-399.414
-1000.0,-1000.0,-1000.0,-1000.0
-983.398,-1000.0,-1000.0,-1000.0
-205.566,-929.199,-978.027,-951.66
456.543,99.121,-41.992,-20.996
-882.324,598.633,419.922,528.809
-965.332,-798.828,-831.055,-813.965
288.086,-933.594,-945.801,-914.551
-399.414,171.875,429.199,245.605
-925.293,-298.34,-236.328,-288.086
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-390.625,-1000.0,-994.141,-1000.0
297.363,-69.336,-75.684,-167.969
-971.191,396.484,298.34,376.953
-888.672,-861.328,-874.023,-874.023
378.906,-860.352,-836.914,-845.703
-86.914,-558.105,-630.371,-615.234
89.355,-509.766,-537.109,-686.035
796.387,138.672,127.441,79.59
-832.52,-995.117,-985.84,602.539
723.633,-782.715,-801.758,-834.473
-18.555,874.512,806.641,466.309
-679.199,-180.664,-210.449,-377.441
-1000.0,-630.859,-654.297,-739.258
-1000.0,-1000.0,-1000.0,-1000.0
-874.512,-1000.0,-1000.0,-1000.0
-47.363,-813.477,-948.73,-789.551
610.84,143.066,59.082,160.156
-847.168,792.969,728.027,769.531
875.488,-774.902,-795.898,-803.223
148.926,988.77,993.164,-997.559
-567.383,-41.016,101.562,-188.965
-1000.0,-400.391,-441.406,-512.207
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-216.309,-950.195,-979.004,-925.781
406.25,70.801,-55.176,157.715
-896.484,543.945,361.328,589.844
-970.215,-816.895,-840.82,-839.355
273.926,-903.32,-892.578,-910.645
-448.242,334.961,519.531,457.52
-916.016,-243.164,-208.496,-237.793
-1000.0,-1000.0,-954.102,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-357.422,-1000.0,-1000.0,-1000.0
281.738,-131.836,-82.52,-206.055
-985.352,307.129,269.531,278.32
-876.465,-877.441,-895.508,-880.859
387.695,-838.867,-831.055,-833.984
-279.297,602.539,700.195,551.758
-855.469,700.195,613.281,667.48
876.465,-782.227,-819.336,-798.828
155.273,-968.262,-994.629,-979.98
-571.289,76.172,342.285,133.301
-996.094,-333.984,-324.219,-371.094
-1000.0,-1000.0,-1000.0,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-239.746,-979.98,-978.516,-951.66
372.559,19.043,-66.406,4.395
-921.875,453.613,317.383,446.289
-928.711,-831.543,-859.863,-825.684
345.215,-879.883,-850.098,-879.395
-382.324,370.605,567.871,351.074
-827.637,-237.793,-230.469,-272.461
-1000.0,-1000.0,-885.254,-991.699
-1000.0,-1000.0,-1000.0,-1000.0
-463.379,-1000.0,-1000.0,-1000.0
-379.883,503.906,485.84,519.043
-719.727,-208.496,-220.215,-114.746
-1000.0,-667.48,-640.625,-615.723
-1000.0,-1000.0,-1000.0,-1000.0
-830.566,-1000.0,-1000.0,-1000.0
4.883,-812.5,-945.801,-797.852
670.41,143.555,52.246,116.699
-843.75,788.086,718.262,676.27
836.914,-775.391,-805.176,-790.527
88.379,995.605,996.094,986.328
-631.348,20.02,201.172,42.48
-1000.0,-411.133,-411.621,-529.297
-1000.0,-1000.0,-1000.0,-1000.0
-963.867,-1000.0,-1000.0,-1000.0
-199.219,-961.914,-977.539,-968.75
447.266,48.828,-61.035,26.367
-898.438,484.863,332.031,510.742
-993.164,-818.359,-853.027,-823.73
245.605,-892.09,-866.699,-906.25
-459.961,328.613,513.672,304.199
-895.02,-246.582,-216.797,-359.375
-1000.0,-1000.0,-914.062,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-434.57,-1000.0,-1000.0,-1000.0
263.672,-196.777,-123.047,-282.227
-1000.0,239.258,243.164,286.621
-873.535,-902.832,-917.969,-898.926
480.957,-822.754,-826.66,-827.637
-218.262,699.707,728.516,526.855
-811.035,-239.746,-250.977,-204.102
-1000.0,-857.422,-711.426,-825.195
-1000.0,-1000.0,-1000.0,-1000.0
-661.133,-1000.0,-1000.0,-1000.0
125.977,-648.926,-694.824,-680.664
-1000.0,-698.73,-519.043,-706.543
-1000.0,-1000.0,-1000.0,-1000.0
-877.93,-1000.0,-1000.0,-1000.0
-416.016,-793.457,-776.367,-754.395
582.031,-438.965,-482.422,-397.949
-944.336,724.609,648.438,743.652
927.734,-883.301,-942.871,-874.512
399.902,-934.082,-877.93,-969.238
-397.461,520.02,522.461,477.539
-933.105,-388.184,-114.258,-505.371
-1000.0,-855.957,-820.801,-902.832
-1000.0,-1000.0,-1000.0,-1000.0
-591.309,-1000.0,-962.891,-1000.0
279.785,-582.031,-542.48,-569.824
966.797,497.559,568.359,542.969
-963.379,979.98,948.242,998.047
611.816,-853.027,-866.699,-879.883
-190.43,-897.949,-967.285,-926.27
514.648,136.23,-15.625,42.969
-864.258,627.93,436.035,517.09
923.34,-791.504,-828.613,-796.387
377.93,-942.871,-978.516,-955.078
-369.629,179.688,481.934,300.781
-918.945,-265.625,-202.637,-314.941
-1000.0,-1000.0,-982.91,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-317.383,-1000.0,-997.07,-1000.0
339.844,-79.102,-73.73,-69.824
-979.492,324.219,273.926,338.379
-962.402,-873.047,-943.359,-902.832
305.664,-851.074,-833.984,-846.191
-281.25,649.902,686.523,404.785
-735.352,-220.215,-238.77,-176.758
-1000.0,-876.953,-751.953,-872.07
-1000.0,-1000.0,-1000.0,-1000.0
-554.688,-1000.0,-1000.0,-1000.0
163.086,-457.52,-478.516,-412.598
868.652,144.043,147.461,169.922
-840.332,-992.676,-991.699,-997.559
610.352,-777.344,-790.039,-798.34
-332.031,906.738,891.113,654.297
-795.41,-118.164,-148.438,-168.945
-1000.0,-611.816,-633.789,-735.84
-1000.0,-1000.0,-1000.0,-1000.0
-748.047,-1000.0,-1000.0,-1000.0
20.02,-833.008,-961.914,-759.766
639.16,149.902,25.391,139.648
-851.074,708.984,538.574,765.137
865.723,-792.48,-818.848,-793.457
141.602,-975.586,-996.094,993.164
-541.016,153.32,383.789,42.969
989.258,589.844,600.098,573.242
-993.164,-981.934,976.074,-970.215
481.445,-843.262,-842.285,-894.043
-406.25,583.984,583.496,576.66
-858.398,-41.504,-13.184,-292.48
-1000.0,-834.961,-848.633,-873.047
-1000.0,-1000.0,-1000.0,-1000.0
-630.859,-1000.0,-1000.0,-1000.0
97.168,-550.293,-613.281,-552.734
880.371,188.477,137.695,271.973
-906.738,873.535,828.125,900.879
785.645,-809.082,-827.148,-812.012
16.602,830.566,900.391,746.582
-665.527,349.121,361.816,245.605
-1000.0,-739.258,-725.098,-792.969
-1000.0,-1000.0,-1000.0,-1000.0
-812.012,-1000.0,-1000.0,-1000.0
-504.883,614.746,673.34,295.898
-917.48,-227.539,-253.906,-417.969
-1000.0,-990.234,-812.988,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-562.988,-1000.0,-1000.0,-1000.0
246.094,-425.293,-324.219,-342.773
899.902,148.926,161.621,217.773
-844.727,-984.863,-993.164,-941.406
618.652,-782.227,-799.316,-800.781
-68.359,900.391,869.141,767.578
-716.309,-159.18,-155.762,-164.551
-1000.0,-606.445,-633.301,-699.219
-1000.0,-1000.0,-1000.0,-1000.0
-817.383,-1000.0,-1000.0,-1000.0
-46.387,-818.359,-958.496,-788.086
627.93,151.855,37.109,183.105
-848.145,760.742,644.531,952.148
798.34,-783.691,-804.688,-807.129
145.508,-991.211,-1000.0,986.816
-537.598,63.965,152.832,-147.949
-996.582,-343.75,-392.09,-599.121
-1000.0,-1000.0,-1000.0,-1000.0
-958.984,-1000.0,-1000.0,-1000.0
-178.711,-942.383,-980.957,-960.449
491.699,86.426,-57.129,45.41
-888.672,577.148,382.324,542.969
991.699,-817.383,-838.379,-817.383
230.469,-918.457,-904.785,-916.504
-455.566,282.715,485.84,242.188
-898.438,-248.047,-207.031,-313.965
-1000.0,-1000.0,-984.375,-1000.0
-1000.0,-1000.0,-1000.0,-1000.0
-353.516,-1000.0,-999.023,-1000.0
332.031,-78.613,-83.984,-172.363
-551.758,-758.301,-753.418,-750.488
-909.18,-1000.0,-1000.0,-1000.0
6.836,-802.246,-934.57,-663.086
482.91,176.758,118.652,-30.273
-859.863,660.645,719.238,-1000.0
880.859,-833.008,-855.957,-834.961
416.016,-962.402,-998.047,966.797
-411.133,32.227,-152.344,-268.555
-1000.0,-408.691,-616.211,-1000.0
-1000.0,-1000.0,-1000.0,-743.652
-892.09,-1000.0,-1000.0,-1000.0
-63.477,-939.453,-981.445,-721.68
558.594,85.449,-76.66,119.629
