timestamps,TP9,AF7,AF8,TP10
1669629535.514,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.518,-1000.000,-773.926,-707.520,-997.559
1669629535.521,-119.141,556.152,634.277,173.828
1669629535.525,-837.891,-809.570,-830.566,-778.809
1669629535.529,354.004,154.785,87.402,131.348
1669629535.533,-938.965,-1000.000,-1000.000,-1000.000
1669629535.537,-1000.000,-1000.000,-890.137,-1000.000
1669629535.539,-247.559,219.238,398.926,-42.480
1669629535.543,-897.949,-774.414,-790.527,-791.504
1669629535.547,535.156,139.160,136.719,160.156
1669629535.551,-794.922,-1000.000,-1000.000,-1000.000
1669629535.555,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.559,-464.355,-35.156,6.836,-189.941
1669629535.563,916.504,-782.715,-797.852,-815.918
1669629535.566,763.672,254.883,249.023,299.316
1669629535.570,-606.934,-982.422,-983.887,-976.074
1669629535.574,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.578,-652.344,-217.285,-239.746,-252.930
1669629535.582,648.926,-834.961,-829.102,-854.492
1669629535.584,964.355,474.609,342.285,517.578
1669629535.588,-370.117,-893.555,-968.262,-850.098
1669629535.592,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.596,-746.582,-230.469,-244.629,-319.824
1669629535.600,455.078,-899.414,-881.348,-950.684
1669629535.604,-898.926,716.309,626.465,770.996
1669629535.608,-106.934,-653.320,-734.375,-588.867
1669629535.611,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.615,-862.305,-252.441,-200.684,-446.777
1669629535.619,255.859,-992.676,-997.070,893.555
1669629535.623,-839.355,958.984,-994.141,-984.375
1669629535.627,55.176,-290.039,-172.363,-257.324
1669629535.629,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.633,-982.910,-412.598,-474.609,-661.621
1669629535.637,65.918,888.672,859.863,652.344
1669629535.641,-816.895,-907.715,-906.250,-851.074
1669629535.645,161.621,-13.672,-70.312,-10.742
1669629535.649,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.653,-1000.000,-656.738,-641.602,-871.094
1669629535.656,-88.867,684.082,716.797,383.789
1669629535.660,-824.219,-833.984,-853.027,-794.434
1669629535.664,270.996,138.184,24.902,126.953
1669629535.668,-985.352,-1000.000,-1000.000,-1000.000
1669629535.672,-1000.000,-942.871,-814.453,-1000.000
1669629535.689,-254.395,333.496,500.488,124.023
1669629535.693,-880.371,-781.250,-804.199,-780.273
1669629535.697,452.637,140.625,135.742,142.578
1669629535.701,-871.094,-1000.000,-1000.000,-1000.000
1669629535.705,-1000.000,-1000.000,-989.746,-1000.000
1669629535.709,-399.414,34.668,205.566,-99.609
1669629535.713,989.258,-774.902,-782.227,-798.828
1669629535.716,685.547,175.781,185.059,246.582
1669629535.720,-674.316,-1000.000,-995.605,-993.164
1669629535.724,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.728,-543.945,-174.805,-216.309,-221.191
1669629535.732,792.480,-814.453,-824.707,-836.426
1669629535.721,905.762,389.160,314.453,458.984
1669629535.725,-430.664,-934.570,-978.027,-893.066
1669629535.729,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.733,-664.551,-244.141,-249.512,-254.883
1669629535.737,582.520,-873.047,-851.562,-903.320
1669629535.741,-940.918,616.211,495.117,693.848
1669629535.745,-182.129,-774.902,-870.117,-668.457
1669629535.748,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.752,-807.129,-224.609,-209.473,-331.055
1669629535.756,341.797,-954.102,-975.098,983.398
1669629535.760,-851.562,880.371,951.660,941.895
1669629535.764,22.949,-416.016,-288.086,-335.938
1669629535.779,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.783,-917.480,-338.379,-320.312,-493.164
1669629535.787,175.293,936.035,938.965,819.824
1669629535.791,-824.219,-941.895,-941.895,-895.020
1669629535.795,126.465,-99.609,-86.914,-48.340
1669629535.799,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.803,-1000.000,-545.898,-587.402,-738.281
1669629535.806,2.930,790.039,782.715,562.500
1669629535.810,-816.895,-863.770,-877.930,-822.266
1669629535.814,234.863,87.402,-43.457,100.098
1669629535.818,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.822,-1000.000,-810.059,-706.055,-932.129
1669629535.824,-175.781,516.602,634.277,310.547
1669629535.828,-852.539,-805.176,-830.078,-788.086
1669629535.832,391.602,156.250,122.070,148.438
1669629535.836,-933.594,-1000.000,-1000.000,-1000.000
1669629535.840,-1000.000,-983.398,-844.238,-1000.000
1669629535.844,-235.840,243.164,474.609,73.730
1669629535.848,-945.312,-782.227,-798.828,-799.805
1669629535.851,583.496,137.695,165.039,177.246
1669629535.855,-760.742,-1000.000,-1000.000,-1000.000
1669629535.859,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.863,-485.840,-90.332,-28.809,-205.566
1669629535.867,872.559,-791.504,-803.223,-821.777
1669629535.869,837.402,285.156,271.484,345.215
1669629535.873,-516.602,-973.633,-978.516,-957.520
1669629535.877,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.881,-664.062,-240.234,-241.211,-247.070
1669629535.885,613.770,-847.656,-833.008,-870.117
1669629535.889,-994.141,519.531,386.719,589.844
1669629535.893,-295.898,-865.723,-946.289,-782.715
1669629535.896,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.900,-767.090,-221.191,-224.609,-283.203
1669629535.904,411.621,-918.945,-937.988,-959.961
1669629535.908,-881.836,784.668,844.727,835.938
1669629535.912,-66.406,-560.059,-463.379,-484.863
1669629535.914,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.918,-916.992,-276.367,-192.383,-417.969
1669629535.922,171.875,980.957,998.535,896.973
1669629535.926,-829.102,-994.629,-974.609,-953.125
1669629535.930,79.102,-203.125,-124.023,-166.016
1669629535.934,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.938,-1000.000,-458.496,-507.812,-627.930
1669629535.941,28.809,864.746,839.355,686.523
1669629535.945,-815.430,-893.555,-897.461,-849.121
1669629535.949,166.016,8.301,-62.500,28.320
1669629535.953,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.957,-1000.000,-738.770,-666.504,-947.266
1669629535.960,-158.203,593.262,681.641,266.602
1669629535.964,-835.449,-815.918,-841.797,-785.156
1669629535.968,290.039,140.625,76.172,133.301
1669629535.972,-977.539,-1000.000,-1000.000,-1000.000
1669629535.976,-1000.000,-995.605,-838.867,-1000.000
1669629535.980,-312.988,241.211,477.051,90.332
1669629535.984,-904.785,-774.902,-801.270,-781.738
1669629535.987,474.609,140.137,140.625,147.949
1669629535.991,-862.305,-1000.000,-1000.000,-1000.000
1669629535.995,-1000.000,-1000.000,-1000.000,-1000.000
1669629535.999,-457.520,-7.324,171.387,-130.371
1669629536.003,937.012,-779.297,-783.203,-804.688
1669629536.004,727.539,209.473,209.473,282.227
1669629536.008,-643.066,-999.512,-986.328,-981.445
1669629536.012,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.016,-589.844,-205.078,-229.980,-211.426
1669629536.020,725.586,-825.684,-826.172,-843.262
1669629536.024,950.195,433.594,330.078,507.812
1669629536.028,-372.559,-915.527,-972.168,-856.445
1669629536.031,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.035,-710.938,-236.816,-248.535,-246.094
1669629536.039,513.184,-887.695,-868.652,-912.598
1669629536.043,-915.527,673.340,571.289,731.445
1669629536.047,-138.672,-707.520,-794.434,-621.094
1669629536.049,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.053,-840.332,-232.910,-201.660,-317.383
1669629536.057,289.062,-974.609,-990.723,970.215
1669629536.061,-843.750,927.246,996.094,988.770
1669629536.065,48.340,-338.379,-203.125,-243.164
1669629536.069,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.073,-927.734,-390.137,-383.301,-430.176
1669629536.076,162.598,908.203,908.203,863.281
1669629536.080,-821.289,-923.340,-925.293,-898.438
1669629536.084,152.344,-66.895,-70.801,22.461
1669629536.088,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.092,-1000.000,-627.441,-611.328,-663.086
1669629536.110,4.883,711.914,757.812,656.738
1669629536.114,-818.848,-842.285,-867.188,-835.449
1669629536.118,272.949,108.398,-18.066,129.883
1669629536.122,-985.840,-1000.000,-1000.000,-1000.000
1669629536.126,-1000.000,-912.598,-750.977,-936.523
1669629536.130,-183.105,372.559,579.102,306.641
1669629536.134,-862.793,-786.133,-817.871,-789.062
1669629536.137,435.547,144.531,129.395,147.949
1669629536.141,-877.930,-1000.000,-1000.000,-1000.000
1669629536.145,-1000.000,-1000.000,-935.059,-1000.000
1669629536.149,-312.012,90.332,331.055,63.965
1669629536.153,-953.125,-772.949,-782.227,-784.668
1669629536.154,654.297,155.762,180.664,242.188
1669629536.158,-685.059,-1000.000,-1000.000,-993.164
1669629536.162,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.166,-452.637,-135.742,-112.793,-116.699
1669629536.170,879.883,-803.711,-813.965,-817.383
1669629536.174,884.277,346.191,293.457,443.359
1669629536.178,-430.664,-951.172,-977.051,-895.020
1669629536.181,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.185,-606.445,-241.211,-247.070,-198.730
1669629536.189,653.320,-860.352,-840.820,-885.742
1669629536.193,-949.219,569.336,445.312,683.594
1669629536.197,-172.852,-820.312,-914.062,-673.828
1669629536.199,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.203,-726.562,-220.215,-215.820,-248.047
1669629536.207,462.891,-932.617,-958.984,-975.586
1669629536.211,-861.328,822.754,902.344,914.062
1669629536.215,14.160,-501.953,-367.676,-354.980
1669629536.219,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.223,-864.746,-319.336,-273.438,-370.117
1669629536.226,257.324,955.078,965.332,918.457
1669629536.230,-829.102,-969.727,-958.984,-937.988
1669629536.234,122.070,-165.039,-120.605,-88.379
1669629536.238,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.242,-987.305,-500.488,-551.758,-605.957
1669629536.244,65.430,828.125,804.688,709.961
1669629536.248,-816.895,-877.441,-886.230,-850.098
1669629536.252,228.516,49.805,-52.734,91.309
1669629536.256,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.260,-1000.000,-780.273,-687.012,-864.258
1669629536.264,-85.449,546.387,657.227,414.551
1669629536.268,-837.402,-808.105,-834.961,-797.852
1669629536.271,360.840,149.414,93.750,145.508
1669629536.275,-933.105,-1000.000,-1000.000,-1000.000
1669629536.279,-1000.000,-1000.000,-870.117,-1000.000
1669629536.283,-235.840,206.543,434.082,135.742
1669629536.287,-905.762,-773.438,-793.945,-782.227
1669629536.349,576.172,139.160,144.043,174.316
1669629536.353,-754.395,-1000.000,-1000.000,-1000.000
1669629536.357,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.361,-372.559,-39.551,68.848,-75.195
1669629536.365,962.402,-783.691,-792.480,-801.758
1669629536.369,803.711,248.535,246.582,334.961
1669629536.373,-519.043,-984.375,-979.492,-951.172
1669629536.376,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.380,-527.344,-229.004,-240.234,-206.543
1669629536.384,769.043,-836.914,-830.078,-854.004
1669629536.388,985.352,474.609,348.145,558.105
1669629536.392,-281.250,-895.020,-964.844,-810.547
1669629536.367,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.371,-665.039,-227.539,-235.352,-238.281
1669629536.375,560.059,-908.203,-907.227,-939.941
1669629536.379,-894.531,704.590,631.348,790.527
1669629536.383,-65.918,-648.926,-692.871,-524.902
1669629536.387,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.391,-838.867,-264.160,-199.219,-336.914
1669629536.394,293.457,-1000.000,-997.070,954.590
1669629536.398,-836.426,967.773,-993.164,-990.723
1669629536.402,78.125,-277.832,-169.922,-207.031
1669629536.406,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.410,-942.383,-422.363,-465.332,-539.551
1669629536.441,135.254,886.719,866.211,776.367
1669629536.445,-819.336,-908.691,-908.203,-875.000
1669629536.449,176.270,-30.273,-69.824,17.578
1669629536.453,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.457,-1000.000,-671.875,-631.348,-779.785
1669629536.461,-48.828,665.039,730.469,517.090
1669629536.465,-824.219,-830.078,-856.934,-811.035
1669629536.468,297.363,130.371,15.137,131.348
1669629536.472,-974.121,-1000.000,-1000.000,-1000.000
1669629536.476,-1000.000,-960.449,-798.828,-1000.000
1669629536.480,-210.449,302.734,518.555,192.871
1669629536.484,-877.441,-780.273,-808.105,-781.738
1669629536.515,478.516,146.484,142.578,148.438
1669629536.519,-864.746,-1000.000,-1000.000,-1000.000
1669629536.523,-1000.000,-1000.000,-940.918,-1000.000
1669629536.527,-267.578,99.609,274.902,26.367
1669629536.531,-992.188,-787.598,-793.457,-805.176
1669629536.535,699.219,174.316,189.941,250.488
1669629536.539,-641.602,-1000.000,-995.117,-986.816
1669629536.542,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.546,-494.141,-185.059,-201.172,-201.172
1669629536.550,825.684,-816.406,-823.242,-831.055
1669629536.554,924.316,383.301,312.988,445.801
1669629536.558,-381.348,-938.965,-977.051,-902.344
1669629536.546,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.550,-641.602,-245.605,-248.047,-239.746
1669629536.554,605.469,-870.605,-850.586,-893.555
1669629536.558,-922.363,605.957,494.141,675.293
1669629536.562,-126.465,-784.180,-870.605,-687.500
1669629536.566,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.570,-761.230,-238.281,-211.426,-322.754
1669629536.573,413.574,-950.195,-973.633,991.211
1669629536.577,-854.004,857.422,943.848,928.711
1669629536.581,32.227,-454.590,-299.805,-354.004
1669629536.585,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.589,-902.344,-361.816,-329.102,-489.746
1669629536.619,198.730,925.293,935.547,830.078
1669629536.623,-824.707,-939.453,-940.430,-910.156
1669629536.627,140.625,-108.887,-90.332,-90.820
1669629536.631,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.635,-1000.000,-580.078,-583.984,-717.773
1669629536.639,25.879,758.789,785.645,585.938
1669629536.643,-817.871,-855.957,-877.930,-825.684
1669629536.646,247.559,73.730,-43.457,82.031
1669629536.650,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.654,-1000.000,-869.629,-722.168,-966.309
1669629536.658,-146.484,430.176,615.234,244.141
1669629536.662,-849.609,-791.504,-825.195,-783.203
1669629536.636,387.695,146.973,112.793,141.602
1669629536.640,-912.598,-1000.000,-1000.000,-1000.000
1669629536.644,-1000.000,-1000.000,-898.438,-1000.000
1669629536.648,-290.039,130.859,390.137,8.301
1669629536.652,-927.246,-770.996,-788.574,-787.109
1669629536.656,586.914,136.719,160.156,182.617
1669629536.660,-755.371,-1000.000,-1000.000,-1000.000
1669629536.663,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.667,-488.770,-126.953,-46.387,-157.227
1669629536.671,869.629,-799.316,-803.223,-813.477
1669629536.675,843.262,285.156,272.461,358.398
1669629536.679,-503.418,-977.539,-979.004,-946.289
1669629536.681,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.685,-598.633,-247.070,-243.652,-226.562
1669629536.689,685.059,-844.727,-833.496,-868.652
1669629536.693,-988.281,498.535,381.836,602.051
1669629536.697,-258.301,-884.277,-949.707,-767.090
1669629536.701,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.705,-730.469,-224.609,-228.027,-268.555
1669629536.708,465.332,-913.086,-927.734,-954.102
1669629536.712,-872.070,762.207,809.082,834.473
1669629536.716,-24.902,-587.402,-514.160,-485.840
1669629536.720,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.724,-853.027,-299.316,-191.406,-387.207
1669629536.739,273.438,974.609,998.047,916.992
1669629536.743,-833.496,-997.559,-974.609,-965.332
1669629536.747,94.727,-220.703,-124.512,-179.199
1669629536.751,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.755,-972.168,-459.961,-485.352,-617.676
1669629536.759,86.914,864.258,853.516,694.336
1669629536.763,-817.871,-895.508,-901.367,-852.051
1669629536.766,190.918,-5.859,-56.152,47.852
1669629536.770,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.774,-1000.000,-742.676,-646.484,-864.746
1669629536.778,-77.148,585.938,705.566,404.785
1669629536.782,-830.566,-814.453,-846.680,-796.875
1669629536.784,325.195,131.348,74.219,134.766
1669629536.788,-953.125,-1000.000,-1000.000,-1000.000
1669629536.792,-1000.000,-1000.000,-831.543,-1000.000
1669629536.796,-251.465,202.148,487.793,126.953
1669629536.800,-894.043,-772.949,-801.270,-782.715
1669629536.804,507.812,139.160,139.648,141.602
1669629536.808,-821.777,-1000.000,-1000.000,-1000.000
1669629536.811,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.815,-397.949,-36.133,139.648,-135.742
1669629536.819,968.750,-783.203,-784.668,-805.176
1669629536.823,744.141,192.383,208.496,279.297
1669629536.827,-604.004,-1000.000,-988.770,-981.445
1669629536.829,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.833,-531.738,-218.750,-232.422,-229.492
1669629536.837,783.203,-826.172,-825.684,-840.332
1669629536.841,944.824,412.598,325.684,464.355
1669629536.845,-361.816,-926.270,-971.191,-888.184
1669629536.849,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.853,-693.848,-218.750,-223.633,-264.160
1669629536.856,536.621,-942.383,-939.453,-958.984
1669629536.860,-931.641,554.199,445.312,613.770
1669629536.864,-158.203,-711.914,-782.715,-662.598
1669629536.868,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.872,-877.930,-266.113,-206.055,-383.301
1669629536.859,235.352,-983.398,-991.699,954.102
1669629536.863,-854.492,924.805,995.605,961.914
1669629536.867,-0.488,-350.586,-200.684,-324.707
1669629536.871,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.875,-987.305,-424.805,-424.805,-602.051
1669629536.879,49.805,888.672,888.184,727.051
1669629536.883,-819.336,-916.504,-918.457,-881.348
1669629536.886,121.094,-71.777,-77.148,-95.703
1669629536.890,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.894,-1000.000,-666.504,-608.398,-847.168
1669629536.898,-112.305,666.504,755.859,401.367
1669629536.902,-823.730,-832.520,-863.281,-800.293
1669629536.877,256.836,117.676,6.836,89.355
1669629536.881,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.885,-1000.000,-933.594,-763.184,-1000.000
1669629536.889,-199.219,342.773,565.918,134.766
1669629536.893,-865.723,-782.227,-813.965,-780.273
1669629536.897,429.688,141.602,143.066,145.996
1669629536.901,-887.695,-1000.000,-1000.000,-1000.000
1669629536.904,-1000.000,-1000.000,-955.566,-1000.000
1669629536.908,-303.711,49.805,294.922,-44.922
1669629536.912,-963.379,-773.926,-780.762,-792.969
1669629536.916,685.059,159.180,183.105,204.590
1669629536.920,-650.391,-1000.000,-1000.000,-1000.000
1669629536.979,-1000.000,-1000.000,-1000.000,-1000.000
1669629536.983,-446.777,-187.012,-141.113,-155.762
1669629536.987,860.840,-824.219,-824.707,-829.590
1669629536.991,980.469,390.625,327.637,462.891
1669629536.995,-562.988,-1000.000,-1000.000,-1000.000
1669629536.999,-899.902,-850.098,-872.070,-837.402
1669629537.003,233.398,-497.070,-599.609,-279.785
1669629537.006,-677.246,-1000.000,-1000.000,-1000.000
1669629537.010,-1000.000,-923.340,-894.043,-935.547
1669629537.014,-152.832,503.418,507.324,514.160
1669629537.018,994.141,-808.105,-812.012,-816.406
1669629537.022,743.164,190.430,385.254,426.758
1669629536.995,-687.012,-1000.000,-976.074,-952.637
1669629536.999,-1000.000,-973.145,-941.406,-952.637
1669629537.003,-472.168,343.750,462.891,472.656
1669629537.007,856.445,-800.293,-819.824,-843.262
1669629537.011,849.121,532.227,581.543,688.965
1669629537.015,-642.090,-850.586,-821.777,-750.000
1669629537.019,-1000.000,-1000.000,-1000.000,-1000.000
1669629537.022,-607.910,177.734,201.172,359.375
1669629537.026,770.020,-841.309,-831.543,-866.211
1669629537.030,926.270,696.777,656.738,787.598
1669629537.034,-571.777,-686.035,-756.836,-590.332
1669629537.038,-1000.000,-1000.000,-1000.000,-1000.000
1669629537.025,-818.848,-109.375,99.609,50.293
1669629537.029,590.820,-933.594,-871.582,-908.691
1669629537.033,-977.051,823.730,773.926,808.105
1669629537.037,-497.070,-559.082,-619.629,-542.969
1669629537.041,-1000.000,-1000.000,-1000.000,-1000.000
1669629537.045,-945.801,-424.316,-35.156,-550.781
1669629537.049,315.430,957.520,-917.480,870.605
1669629537.052,-922.363,871.582,837.891,902.832
1669629537.056,-353.027,-572.266,-543.945,-580.566
1669629537.060,-1000.000,-1000.000,-1000.000,-1000.000
1669629537.064,-1000.000,-569.336,-208.984,-853.516
1669629537.068,-12.207,869.141,-990.234,615.234
1669629537.054,-968.750,935.059,910.156,991.699
1669629537.058,-249.023,-521.973,-450.195,-597.656
1669629537.062,-1000.000,-1000.000,-1000.000,-1000.000
1669629537.066,-1000.000,-692.871,-433.594,-1000.000
1669629537.070,-494.629,738.281,911.133,229.004
1669629537.074,910.645,-948.242,972.168,-966.797
1669629537.078,82.031,-367.188,-411.621,-556.152
1669629537.081,-1000.000,-1000.000,-1000.000,-1000.000
1669629537.085,-1000.000,-807.129,-755.371,-1000.000
1669629537.089,-778.320,576.660,609.863,-428.711
1669629537.093,852.539,-765.625,-791.016,960.449
1669629537.097,200.195,-395.508,-319.336,-589.355
1669629537.099,-304.688,-283.691,-312.988,-265.137
1669629537.103,979.492,991.699,-858.887,483.398
1669629537.107,-318.359,-456.055,-155.273,-1000.000
1669629537.111,-1000.000,-1000.000,-1000.000,-959.961
1669629537.115,-1000.000,-180.176,-171.875,-1000.000
1669629537.119,-481.934,-992.676,-995.117,-147.949
1669629537.123,975.098,-986.328,-949.219,540.039
1669629537.126,-83.984,-156.250,-60.547,-933.105
1669629537.130,-1000.000,-1000.000,-1000.000,-985.840
1669629537.134,-1000.000,-321.777,-194.336,-1000.000
1669629537.138,-575.195,933.594,999.023,-361.328
1669629537.142,975.586,-916.504,-946.777,789.551
1669629537.159,153.320,49.805,-0.488,-575.195
1669629537.163,-1000.000,-1000.000,-1000.000,-1000.000
1669629537.167,-1000.000,-524.902,-416.016,-1000.000
1669629537.171,-631.348,819.336,884.766,-611.328
1669629537.175,912.598,-866.699,-893.555,982.422
1669629537.179,298.828,161.621,120.605,47.363
1669629537.183,-1000.000,-1000.000,-1000.000,-1000.000
1669629537.186,-1000.000,-780.273,-631.348,-1000.000
1669629537.190,-761.230,572.266,745.605,-715.332
1669629537.194,739.258,-813.477,-849.121,889.648
1669629537.198,459.473,155.762,160.645,236.328
1669629537.202,-981.934,-1000.000,-1000.000,-1000.000
1669629537.204,-1000.000,-1000.000,-835.938,-1000.000
1669629537.208,-853.027,221.680,487.793,-770.508
1669629537.212,528.320,-774.414,-807.129,797.852
1669629537.216,754.883,186.523,246.094,320.312
1669629537.220,-733.398,-1000.000,-1000.000,-1000.000
1669629537.224,-1000.000,-1000.000,-997.559,-1000.000
1669629537.228,-899.902,-30.762,225.586,-854.492
1669629537.231,315.918,-787.598,-787.598,682.129
1669629537.235,-996.094,348.145,270.996,556.152
1669629537.239,-383.789,-940.918,-960.449,-955.566
1669629537.243,-1000.000,-1000.000,-1000.000,-1000.000
1669629537.247,-914.062,-205.566,-198.242,-859.863
1669629537.249,190.430,-856.445,-841.797,539.551
1669629537.253,-866.699,581.543,438.965,933.594
1669629537.257,-74.707,-799.805,-898.926,-541.504
1669629537.261,-1000.000,-1000.000,-1000.000,-1000.000
1669629537.265,-949.707,-217.773,-224.121,-729.492
1669629537.269,132.324,-936.035,-963.867,561.523
1669629537.273,-819.336,836.914,881.348,-841.797
1669629537.276,94.238,-486.328,-368.164,-4.883
1669629537.280,-1000.000,-1000.000,-1000.000,-1000.000
1669629537.284,-1000.000,-274.414,-199.219,-605.469
1669629537.288,54.688,968.750,993.164,712.891
1669629537.292,-810.547,-967.285,-979.004,-847.168
1669629537.294,240.234,-131.836,-79.102,191.895
1669629537.298,-1000.000,-1000.000,-1000.000,-1000.000
1669629537.302,-1000.000,-467.285,-499.512,-611.328
1669629537.306,69.824,916.992,905.762,809.082
