timestamps,TP9,AF7,AF8,TP10
1669629410.791,-562.988,-821.777,-795.410,-852.051
1669629410.795,-1000.000,-1000.000,-1000.000,-1000.000
1669629410.797,-687.500,223.145,150.879,174.805
1669629410.801,673.340,-853.027,-837.891,-863.281
1669629410.805,-977.051,755.371,665.527,718.750
1669629410.809,-440.918,-621.094,-749.512,-682.617
1669629410.813,-1000.000,-1000.000,-1000.000,-1000.000
1669629410.817,-626.953,-14.648,91.309,5.371
1669629410.821,591.797,-895.508,-858.887,-905.762
1669629410.824,-944.336,806.641,760.742,801.758
1669629410.828,-216.797,-541.016,-597.656,-559.082
1669629410.832,-1000.000,-1000.000,-1000.000,-1000.000
1669629410.836,-922.363,-541.992,-276.855,-520.020
1669629410.840,283.203,898.438,-998.535,884.766
1669629410.842,-875.000,894.043,864.258,895.020
1669629410.846,77.148,-578.613,-541.992,-576.660
1669629410.850,-1000.000,-1000.000,-1000.000,-1000.000
1669629410.854,-997.070,-741.699,-664.062,-745.117
1669629410.858,59.082,708.984,740.723,703.613
1669629410.862,-907.227,-975.586,992.188,998.535
1669629410.866,377.930,-450.684,-478.516,-492.676
1669629410.869,-891.113,-1000.000,-1000.000,-1000.000
1669629410.873,-1000.000,-832.520,-850.098,-822.266
1669629410.877,-164.062,551.270,574.707,586.914
1669629410.881,-994.141,-862.793,-924.316,-900.879
1669629410.885,635.254,-207.031,-402.344,-320.312
1669629410.887,-765.625,-1000.000,-1000.000,-1000.000
1669629410.891,-1000.000,-834.961,-819.824,-872.559
1669629410.895,-360.352,511.230,493.164,466.309
1669629410.899,901.367,-813.477,-825.195,-824.219
1669629410.903,800.293,187.500,296.387,-14.160
1669629410.907,-670.410,-1000.000,-1000.000,-1000.000
1669629410.911,-1000.000,-939.941,-907.715,-959.961
1669629410.914,-534.668,405.273,500.977,289.062
1669629410.918,808.105,-807.129,-825.195,-802.246
1669629410.922,902.832,531.738,576.172,356.445
1669629410.926,-586.914,-860.352,-815.430,-914.551
1669629410.930,-1000.000,-1000.000,-1000.000,-1000.000
1669629410.932,-677.734,257.324,185.059,-10.742
1669629410.936,688.965,-840.332,-833.984,-874.512
1669629410.940,-996.582,717.773,652.832,635.254
1669629410.944,-472.168,-659.180,-758.301,-762.207
1669629410.948,-1000.000,-1000.000,-1000.000,-1000.000
1669629410.952,-744.629,-31.250,81.055,-228.027
1669629410.956,531.250,-907.715,-863.281,-980.469
1669629410.959,-935.059,809.082,752.930,808.105
1669629410.963,-280.273,-547.363,-616.211,-603.027
1669629410.967,-1000.000,-1000.000,-1000.000,-1000.000
1669629410.971,-916.992,-513.184,-247.559,-645.020
1669629410.975,298.828,915.039,-983.887,812.988
1669629410.977,-881.836,884.277,849.121,910.156
1669629410.981,3.906,-581.543,-555.176,-598.633
1669629410.985,-1000.000,-1000.000,-1000.000,-1000.000
1669629410.989,-992.676,-717.773,-596.191,-786.133
1669629410.993,59.082,747.070,795.898,680.176
1669629410.997,-906.738,992.188,972.168,978.027
1669629411.001,294.434,-497.559,-485.352,-548.340
1669629411.004,-926.758,-1000.000,-1000.000,-1000.000
1669629411.008,-1000.000,-826.172,-850.098,-828.125
1669629411.012,-178.223,567.871,583.496,592.285
1669629411.016,-992.676,-878.418,-939.941,-923.340
1669629411.020,585.938,-264.160,-437.012,-386.719
1669629411.037,-797.363,-1000.000,-1000.000,-1000.000
1669629411.041,-1000.000,-833.496,-830.078,-868.652
1669629411.045,-342.773,513.184,509.277,474.121
1669629411.049,913.574,-818.359,-841.309,-832.031
1669629411.053,766.602,116.699,78.125,-75.195
1669629411.057,-692.871,-1000.000,-1000.000,-1000.000
1669629411.061,-1000.000,-913.086,-868.652,-942.871
1669629411.064,-530.273,434.570,497.559,332.031
1669629411.068,813.477,-805.176,-820.801,-800.293
1669629411.072,887.207,490.234,556.641,271.973
1669629411.076,-605.957,-888.672,-834.473,-957.520
1669629411.080,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.082,-690.918,284.180,213.379,83.496
1669629411.086,688.965,-829.102,-829.590,-849.609
1669629411.090,984.375,682.129,638.184,605.957
1669629411.094,-502.441,-693.848,-763.184,-765.137
1669629411.098,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.102,-819.824,-47.852,31.250,-277.344
1669629411.106,535.156,-916.992,-878.418,-990.234
1669629411.109,-931.641,808.105,748.535,796.387
1669629411.113,-340.820,-559.082,-641.113,-632.324
1669629411.117,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.121,-924.316,-472.656,-211.914,-587.891
1669629411.125,288.574,934.082,-966.797,848.633
1669629411.127,-888.184,876.953,829.102,896.973
1669629411.131,-58.594,-577.637,-575.195,-596.680
1669629411.135,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.139,-981.934,-708.008,-569.336,-763.672
1669629411.143,76.172,765.137,821.289,708.496
1669629411.147,-901.367,971.680,952.637,957.031
1669629411.151,258.789,-527.344,-505.859,-574.707
1669629411.154,-942.871,-1000.000,-1000.000,-1000.000
1669629411.158,-1000.000,-823.242,-850.586,-827.148
1669629411.162,-151.855,581.055,589.355,603.516
1669629411.166,-978.516,-893.066,-951.172,-943.848
1669629411.170,539.551,-314.453,-459.961,-427.734
1669629411.172,-821.777,-1000.000,-1000.000,-1000.000
1669629411.176,-1000.000,-834.961,-840.332,-865.234
1669629411.180,-322.266,518.555,527.832,490.234
1669629411.184,923.828,-826.172,-862.793,-845.703
1669629411.188,751.465,16.602,-120.605,-147.949
1669629411.192,-704.590,-1000.000,-1000.000,-1000.000
1669629411.196,-1000.000,-888.184,-841.309,-927.246
1669629411.199,-493.164,453.125,488.281,353.027
1669629411.203,830.566,-803.223,-817.383,-800.293
1669629411.207,870.117,417.969,520.020,230.957
1669629411.211,-619.141,-929.688,-861.816,-984.863
1669629411.215,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.217,-664.551,310.059,257.812,168.945
1669629411.221,716.797,-825.684,-827.148,-831.543
1669629411.225,965.332,672.363,633.301,578.613
1669629411.229,-527.344,-719.727,-769.531,-793.457
1669629411.233,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.237,-818.848,65.430,83.984,-101.562
1669629411.241,547.852,-889.648,-859.375,-937.012
1669629411.244,-948.730,793.945,717.285,789.062
1669629411.248,-398.926,-562.988,-675.781,-621.094
1669629411.252,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.256,-911.133,-357.910,-135.254,-337.891
1669629411.260,324.707,982.910,-940.918,969.238
1669629411.262,-891.602,858.398,815.430,861.816
1669629411.266,-110.352,-567.383,-574.707,-570.312
1669629411.270,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.274,-963.867,-659.668,-470.703,-618.652
1669629411.278,151.855,810.547,895.996,816.895
1669629411.282,-885.742,949.219,922.852,935.059
1669629411.286,206.055,-542.480,-517.578,-550.293
1669629411.289,-962.402,-1000.000,-1000.000,-1000.000
1669629411.293,-1000.000,-804.199,-818.848,-795.898
1669629411.297,-89.844,612.793,614.258,639.160
1669629411.301,-955.078,-913.086,-963.867,-954.590
1669629411.305,534.668,-351.074,-468.262,-428.711
1669629411.307,-818.359,-1000.000,-1000.000,-1000.000
1669629411.311,-1000.000,-835.449,-839.844,-839.355
1669629411.315,-287.598,520.020,538.086,534.180
1669629411.319,943.359,-830.566,-869.629,-855.957
1669629411.323,731.934,-15.625,-170.410,-160.645
1669629411.327,-718.262,-1000.000,-1000.000,-1000.000
1669629411.331,-1000.000,-871.582,-834.473,-897.949
1669629411.334,-426.758,475.098,486.816,413.086
1669629411.338,861.328,-806.152,-818.359,-805.176
1669629411.342,856.934,385.742,514.648,232.422
1669629411.346,-624.023,-955.566,-885.254,-1000.000
1669629411.350,-1000.000,-1000.000,-1000.000,-991.211
1669629411.352,-604.004,359.863,354.980,295.410
1669629411.356,753.418,-819.824,-825.195,-815.918
1669629411.360,954.102,633.301,617.188,546.875
1669629411.364,-526.855,-756.836,-775.391,-812.500
1669629411.368,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.372,-757.812,87.891,101.074,-1.953
1669629411.376,602.051,-880.859,-845.703,-904.785
1669629411.379,-955.078,778.809,680.176,753.418
1669629411.383,-375.000,-578.613,-713.867,-636.719
1669629411.387,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.391,-858.398,-343.750,-131.836,-362.305
1669629411.395,441.895,987.793,-936.523,958.984
1669629411.412,-890.625,856.445,804.688,859.375
1669629411.416,-132.324,-565.918,-589.355,-580.566
1669629411.420,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.424,-951.660,-638.184,-415.039,-640.137
1669629411.428,197.754,833.008,937.500,805.176
1669629411.432,-878.906,928.223,894.531,926.270
1669629411.436,190.430,-566.406,-541.504,-573.242
1669629411.439,-968.262,-1000.000,-1000.000,-1000.000
1669629411.443,-1000.000,-791.016,-787.109,-796.387
1669629411.447,-38.574,639.648,638.672,650.391
1669629411.451,-937.500,-936.523,-976.074,-977.539
1669629411.455,490.723,-398.926,-476.562,-474.121
1669629411.457,-841.797,-1000.000,-1000.000,-1000.000
1669629411.461,-1000.000,-836.914,-846.191,-837.891
1669629411.465,-226.562,529.297,549.316,544.922
1669629411.469,968.750,-842.773,-885.742,-868.164
1669629411.473,701.172,-105.957,-273.926,-223.145
1669629411.477,-726.562,-1000.000,-1000.000,-1000.000
1669629411.481,-1000.000,-856.934,-825.195,-889.160
1669629411.484,-438.965,487.793,483.887,433.594
1669629411.488,862.793,-807.617,-815.918,-812.500
1669629411.492,842.773,283.203,436.035,102.539
1669629411.496,-642.090,-997.070,-931.641,-1000.000
1669629411.500,-1000.000,-979.492,-989.258,-980.469
1669629411.502,-602.539,364.258,391.113,267.090
1669629411.506,761.230,-812.988,-824.707,-810.059
1669629411.510,941.406,606.934,605.469,499.023
1669629411.514,-547.363,-788.574,-783.691,-846.680
1669629411.518,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.522,-747.559,138.184,114.258,13.184
1669629411.526,624.512,-865.723,-839.355,-892.090
1669629411.529,-972.168,755.859,661.133,722.656
1669629411.533,-427.734,-603.516,-735.352,-667.969
1669629411.537,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.541,-859.375,-278.320,-92.285,-338.867
1669629411.545,443.359,-988.770,-920.410,971.680
1669629411.547,-897.461,847.168,791.504,851.074
1669629411.551,-184.082,-561.035,-602.539,-585.449
1669629411.555,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.559,-949.707,-599.609,-333.496,-593.750
1669629411.563,208.496,861.816,978.027,839.844
1669629411.567,-880.371,912.598,876.953,911.133
1669629411.571,125.000,-573.730,-540.527,-579.102
1669629411.574,-993.652,-1000.000,-1000.000,-1000.000
1669629411.578,-1000.000,-775.391,-744.629,-764.160
1669629411.582,5.371,664.062,674.316,683.594
1669629411.586,-923.828,-951.660,-987.793,-989.746
1669629411.590,426.270,-420.410,-478.516,-479.980
1669629411.592,-867.676,-1000.000,-1000.000,-1000.000
1669629411.596,-1000.000,-833.496,-849.609,-821.289
1669629411.600,-226.562,543.457,566.406,573.730
1669629411.604,977.051,-854.004,-911.621,-881.836
1669629411.608,666.504,-166.992,-370.605,-254.395
1669629411.612,-749.512,-1000.000,-1000.000,-1000.000
1669629411.616,-1000.000,-842.773,-817.383,-864.258
1669629411.619,-435.059,501.465,485.352,476.074
1669629411.623,868.164,-810.547,-817.383,-818.359
1669629411.627,823.242,232.422,387.207,81.055
1669629411.631,-661.133,-1000.000,-966.797,-1000.000
1669629411.635,-1000.000,-950.684,-949.219,-956.543
1669629411.637,-574.219,399.902,454.102,331.543
1669629411.641,783.203,-811.035,-826.172,-803.711
1669629411.645,916.504,571.289,595.215,448.730
1669629411.649,-576.660,-823.730,-793.945,-879.395
1669629411.653,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.657,-728.516,205.566,145.996,81.543
1669629411.661,645.508,-849.609,-834.961,-870.605
1669629411.664,-979.004,729.980,651.367,687.012
1669629411.668,-436.523,-633.789,-750.000,-701.660
1669629411.672,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.676,-862.305,-181.641,-25.391,-249.023
1669629411.680,466.309,-957.031,-898.926,-990.723
1669629411.682,-905.273,834.473,777.832,829.102
1669629411.686,-237.793,-554.688,-609.375,-591.797
1669629411.690,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.694,-930.176,-537.109,-277.344,-533.691
1669629411.698,265.137,901.855,-998.047,878.906
1669629411.702,-877.930,890.625,861.328,892.090
1669629411.706,61.035,-581.543,-545.410,-586.914
1669629411.709,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.713,-998.047,-737.793,-666.016,-756.348
1669629411.717,40.039,711.426,740.234,699.707
1669629411.721,-910.645,-974.121,991.699,987.793
1669629411.725,374.512,-444.336,-480.957,-518.066
1669629411.727,-894.531,-1000.000,-1000.000,-1000.000
1669629411.731,-1000.000,-827.148,-848.145,-825.684
1669629411.735,-169.434,557.617,578.125,585.938
1669629411.739,-994.141,-863.770,-926.758,-906.738
1669629411.743,643.555,-207.031,-407.227,-342.773
1669629411.747,-763.184,-1000.000,-1000.000,-1000.000
1669629411.751,-1000.000,-835.938,-822.754,-874.023
1669629411.754,-346.191,512.695,495.605,459.961
1669629411.758,905.273,-814.941,-827.637,-824.707
1669629411.762,803.711,170.898,245.605,-20.996
1669629411.766,-666.504,-1000.000,-1000.000,-1000.000
1669629411.770,-1000.000,-924.316,-901.855,-957.520
1669629411.787,-524.902,429.688,494.629,296.875
1669629411.791,805.664,-807.617,-824.219,-803.223
1669629411.795,910.645,530.762,573.242,354.004
1669629411.799,-572.754,-857.910,-821.777,-934.570
1669629411.803,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.807,-675.781,246.582,205.078,134.766
1669629411.811,687.988,-840.332,-832.031,-851.562
1669629411.814,-995.117,711.426,645.996,648.438
1669629411.818,-449.707,-659.668,-752.441,-731.934
1669629411.822,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.826,-790.527,-104.004,2.930,-205.566
1669629411.830,547.363,-933.594,-888.184,-975.098
1669629411.832,-916.992,820.801,763.184,814.453
1669629411.836,-243.164,-554.688,-625.488,-599.121
1669629411.840,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.844,-909.180,-500.977,-236.816,-530.273
1669629411.848,324.707,920.410,-979.492,880.859
1669629411.852,-873.535,881.836,846.680,891.602
1669629411.856,46.387,-581.543,-555.664,-584.961
1669629411.859,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.863,-991.699,-731.934,-592.285,-713.867
1669629411.867,83.008,730.469,800.293,743.652
1669629411.871,-900.391,-1000.000,967.773,965.332
1669629411.875,350.098,-490.234,-490.234,-540.039
1669629411.877,-907.227,-1000.000,-1000.000,-1000.000
1669629411.881,-1000.000,-824.219,-849.609,-824.219
1669629411.885,-91.797,576.172,584.473,594.727
1669629411.889,-971.680,-884.766,-940.430,-920.898
1669629411.893,524.902,-291.992,-437.988,-377.441
1669629411.897,-801.270,-1000.000,-1000.000,-1000.000
1669629411.901,-1000.000,-832.520,-833.008,-866.211
1669629411.904,-325.195,514.160,514.160,482.910
1669629411.908,922.363,-820.801,-845.703,-835.449
1669629411.912,788.086,85.449,24.414,-92.773
1669629411.916,-678.711,-1000.000,-1000.000,-1000.000
1669629411.920,-1000.000,-907.227,-859.375,-928.711
1669629411.922,-482.422,434.082,496.094,359.375
1669629411.926,828.613,-805.176,-820.801,-799.805
1669629411.930,893.066,495.605,560.059,275.879
1669629411.934,-589.355,-886.719,-838.867,-961.426
1669629411.938,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.942,-633.301,291.016,245.117,134.277
1669629411.946,722.168,-829.102,-829.102,-848.145
1669629411.949,983.887,682.129,638.184,642.578
1669629411.953,-479.492,-694.824,-759.277,-747.070
1669629411.957,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.961,-802.734,-41.016,28.809,-104.004
1669629411.965,546.387,-915.527,-877.930,-943.359
1669629411.967,-925.781,808.594,746.582,802.246
1669629411.971,-295.898,-559.082,-647.461,-606.934
1669629411.975,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.979,-891.113,-454.590,-185.059,-357.422
1669629411.983,365.723,941.406,-960.449,956.055
1669629411.987,-876.953,874.023,830.078,865.234
1669629411.991,-7.812,-576.172,-566.406,-572.266
1669629411.994,-1000.000,-1000.000,-1000.000,-1000.000
1669629411.998,-969.727,-707.031,-553.711,-657.715
1669629412.002,157.715,764.160,830.566,782.227
1669629412.006,-884.277,975.098,954.102,957.031
1669629412.010,300.781,-519.043,-498.047,-529.785
1669629412.012,-924.805,-1000.000,-1000.000,-1000.000
1669629412.016,-1000.000,-809.570,-844.727,-792.480
1669629412.020,-67.871,596.191,593.750,630.859
1669629412.024,-954.102,-894.043,-949.707,-930.176
1669629412.028,570.312,-308.105,-454.102,-375.000
1669629412.032,-795.410,-1000.000,-1000.000,-1000.000
1669629412.036,-1000.000,-835.449,-837.891,-829.590
1669629412.039,-290.527,518.555,524.414,538.086
1669629412.043,936.035,-826.172,-857.422,-844.238
1669629412.047,769.531,17.090,-74.707,-91.309
1669629412.051,-692.871,-1000.000,-1000.000,-1000.000
1669629412.055,-1000.000,-891.113,-847.656,-906.738
1669629412.057,-422.363,447.266,490.723,400.879
1669629412.061,852.539,-803.223,-819.336,-802.246
1669629412.065,885.254,424.805,530.762,308.105
1669629412.069,-587.891,-925.293,-864.746,-968.262
1669629412.073,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.077,-587.402,303.711,301.270,264.160
1669629412.081,751.953,-823.242,-824.219,-828.125
1669629412.084,973.145,659.668,624.512,610.352
1669629412.088,-486.816,-724.609,-766.602,-771.484
1669629412.092,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.096,-738.770,19.531,50.781,-0.977
1669629412.100,605.957,-897.949,-863.281,-911.621
1669629412.118,-939.453,795.898,708.984,773.438
1669629412.122,-304.199,-563.965,-685.059,-610.840
1669629412.126,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.130,-850.586,-418.945,-187.012,-400.391
1669629412.134,443.848,957.520,-956.055,941.895
1669629412.138,-880.859,868.164,820.312,872.070
1669629412.142,-40.527,-572.266,-580.078,-574.707
1669629412.145,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.149,-961.914,-676.758,-494.141,-618.652
1669629412.153,186.035,796.387,883.301,815.430
1669629412.157,-882.324,953.613,923.828,937.988
1669629412.161,245.605,-542.480,-524.902,-543.945
1669629412.177,-947.754,-1000.000,-1000.000,-1000.000
1669629412.181,-1000.000,-810.547,-825.684,-775.879
1669629412.185,-29.297,605.957,609.863,653.320
1669629412.189,-940.430,-911.621,-963.867,-945.801
1669629412.193,359.375,-351.074,-471.680,-397.461
1669629412.197,-883.301,-1000.000,-1000.000,-1000.000
1669629412.201,-1000.000,-838.379,-844.727,-827.148
1669629412.204,-260.742,524.902,537.109,547.363
1669629412.208,961.426,-836.914,-874.023,-852.539
1669629412.212,737.793,-64.453,-201.660,-129.395
1669629412.216,-708.496,-1000.000,-1000.000,-1000.000
1669629412.220,-1000.000,-867.676,-832.031,-897.949
1669629412.209,-419.922,469.727,484.863,422.852
1669629412.213,861.328,-803.711,-816.406,-806.152
1669629412.217,863.281,369.141,493.652,213.867
1669629412.221,-616.699,-952.148,-886.230,-1000.000
1669629412.225,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.229,-574.707,319.336,320.312,262.207
1669629412.233,760.742,-817.383,-824.707,-820.312
1669629412.236,854.492,526.855,513.184,442.383
1669629412.240,-553.223,-792.480,-809.082,-844.727
1669629412.244,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.248,-742.188,31.738,53.223,-78.613
1669629412.252,625.488,-885.742,-852.539,-918.945
1669629412.252,-958.496,778.809,687.500,757.812
1669629412.256,-370.605,-585.449,-711.426,-642.578
1669629412.260,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.264,-852.051,-365.723,-151.855,-396.484
1669629412.268,445.312,980.469,-940.918,945.312
1669629412.272,-889.648,859.375,804.199,864.258
1669629412.276,-118.164,-567.871,-593.750,-583.984
1669629412.279,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.283,-959.473,-675.781,-443.848,-621.582
1669629412.287,169.922,797.852,910.645,812.012
1669629412.291,-911.133,839.844,804.199,824.219
1669629412.295,186.523,-601.074,-574.707,-605.957
1669629412.297,-964.355,-1000.000,-1000.000,-1000.000
1669629412.301,-1000.000,-811.035,-822.754,-793.945
1669629412.305,-41.504,629.883,622.070,663.574
1669629412.309,-940.918,-934.082,-970.703,-978.516
1669629412.313,486.816,-399.902,-478.027,-472.168
1669629412.317,-841.309,-1000.000,-1000.000,-1000.000
1669629412.321,-1000.000,-838.379,-842.773,-837.402
1669629412.324,-242.676,529.785,551.758,545.898
1669629412.328,962.402,-896.484,-973.145,-947.754
1669629412.332,717.773,-160.645,-330.566,-287.598
1669629412.336,-723.145,-1000.000,-1000.000,-1000.000
1669629412.340,-1000.000,-860.352,-828.613,-921.387
1669629412.358,-413.574,478.027,482.422,384.766
1669629412.362,867.676,-804.688,-814.941,-811.035
1669629412.366,847.168,296.875,447.754,31.250
1669629412.370,-635.254,-985.840,-918.945,-1000.000
1669629412.374,-1000.000,-996.582,-1000.000,-1000.000
1669629412.378,-569.336,334.961,357.422,130.371
1669629412.382,775.391,-808.594,-823.242,-820.801
1669629412.385,948.730,602.051,618.652,430.176
1669629412.389,-578.613,-856.445,-842.773,-935.547
1669629412.393,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.397,-700.195,41.504,63.477,-279.297
1669629412.401,-649.902,-440.918,-453.125,-534.180
1669629412.402,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.406,-935.059,-371.094,-112.793,-565.430
1669629412.410,452.148,982.910,-923.828,890.137
1669629412.414,-894.043,859.863,791.016,855.957
1669629412.418,-173.340,-567.383,-603.027,-630.371
1669629412.422,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.426,-950.195,-635.254,-385.254,-739.746
1669629412.429,203.613,840.332,957.031,739.746
1669629412.433,-885.742,914.551,882.812,930.664
1669629412.437,113.770,-585.449,-548.828,-603.516
1669629412.441,-991.211,-1000.000,-1000.000,-1000.000
1669629412.445,-1000.000,-784.668,-771.484,-817.871
1669629412.447,-50.293,654.297,652.344,639.160
1669629412.451,-938.965,-951.172,-984.375,-994.629
1669629412.455,429.199,-423.828,-482.910,-515.137
1669629412.459,-873.535,-1000.000,-1000.000,-1000.000
1669629412.463,-1000.000,-837.402,-851.562,-834.473
1669629412.467,-233.887,541.016,566.406,563.477
1669629412.471,971.680,-855.469,-914.062,-888.672
1669629412.474,682.129,-181.641,-379.883,-290.039
1669629412.478,-741.699,-1000.000,-1000.000,-1000.000
1669629412.482,-1000.000,-848.633,-818.359,-874.023
1669629412.486,-416.504,491.211,484.863,452.148
1669629412.490,873.047,-809.082,-817.871,-816.895
1669629412.492,825.684,217.773,363.281,77.637
1669629412.496,-656.738,-1000.000,-968.750,-1000.000
1669629412.500,-1000.000,-959.961,-958.984,-945.801
1669629412.504,-569.336,377.930,426.270,357.910
1669629412.508,780.273,-806.152,-822.754,-803.711
1669629412.512,927.734,551.758,585.449,463.867
1669629412.516,-558.594,-821.777,-794.922,-871.094
1669629412.519,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.523,-705.078,106.934,105.469,94.727
1669629412.527,664.062,-862.793,-838.379,-874.023
1669629412.531,-983.398,734.863,652.832,701.172
1669629412.535,-433.105,-640.137,-750.488,-692.383
1669629412.537,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.541,-818.359,-222.656,-47.363,-195.801
1669629412.545,501.953,-970.215,-902.832,-977.051
1669629412.549,-904.785,837.891,774.902,828.125
1669629412.553,-201.172,-556.641,-611.328,-583.984
1669629412.557,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.561,-931.152,-607.422,-336.914,-490.234
1669629412.564,262.695,861.816,980.957,896.973
1669629412.568,-875.000,902.344,863.770,890.137
1669629412.572,106.445,-592.773,-560.547,-573.730
1669629412.576,-999.023,-1000.000,-1000.000,-1000.000
1669629412.580,-1000.000,-781.250,-736.816,-711.426
1669629412.582,41.992,671.387,685.059,729.004
1669629412.586,-910.645,-977.051,-999.512,997.559
1669629412.590,401.367,-472.656,-493.652,-478.027
1669629412.594,-882.812,-1000.000,-1000.000,-1000.000
1669629412.598,-1000.000,-839.844,-853.516,-801.270
1669629412.602,-168.945,551.758,577.148,598.633
1669629412.606,-999.512,-874.023,-935.059,-889.648
1669629412.609,655.273,-261.719,-428.711,-262.695
1669629412.613,-756.348,-1000.000,-1000.000,-1000.000
1669629412.617,-1000.000,-838.867,-827.148,-853.027
1669629412.621,-348.145,498.535,498.047,495.117
1669629412.625,901.367,-812.500,-833.008,-823.242
1669629412.627,809.082,157.227,160.645,63.477
1669629412.631,-664.062,-1000.000,-1000.000,-1000.000
1669629412.635,-1000.000,-944.824,-919.922,-944.824
1669629412.639,-507.812,387.695,431.641,362.305
1669629412.643,813.965,-802.246,-816.895,-802.246
1669629412.647,906.250,510.254,558.594,405.273
1669629412.651,-575.195,-862.305,-820.801,-908.691
1669629412.654,-1000.000,-1000.000,-1000.000,-1000.000
1669629412.658,-680.664,188.477,139.160,152.344
1669629412.662,683.105,-842.285,-833.984,-852.539
