timestamps,TP9,AF7,AF8,TP10
1669629580.297,-950.195,-974.609,995.605,-942.871
1669629580.301,479.492,-457.031,-482.422,-401.855
1669629580.305,-844.727,-1000.000,-1000.000,-1000.000
1669629580.309,-1000.000,-830.566,-844.727,-823.242
1669629580.313,-189.453,557.129,576.172,554.688
1669629580.315,975.586,-867.188,-917.480,-855.957
1669629580.319,671.387,-228.516,-383.789,-146.973
1669629580.323,-747.559,-1000.000,-1000.000,-1000.000
1669629580.327,-1000.000,-836.426,-821.289,-885.254
1669629580.331,-352.051,514.648,497.070,437.012
1669629580.335,893.555,-817.383,-823.730,-806.152
1669629580.339,811.523,122.070,259.277,243.652
1669629580.342,-662.598,-1000.000,-1000.000,-1000.000
1669629580.346,-1000.000,-912.109,-891.113,-985.840
1669629580.350,-503.906,437.012,514.160,320.312
1669629580.354,801.758,-805.176,-824.707,-812.988
1669629580.358,914.551,495.605,561.523,535.645
1669629580.376,-562.012,-886.230,-834.961,-840.332
1669629580.380,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.384,-691.895,284.180,229.004,132.812
1669629580.388,658.691,-828.125,-828.613,-873.047
1669629580.392,-994.629,679.199,639.648,728.027
1669629580.396,-451.172,-694.336,-761.230,-652.832
1669629580.400,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.403,-819.336,-71.289,41.992,-236.328
1669629580.407,493.164,-921.387,-877.930,-990.234
1669629580.411,-926.270,808.105,754.395,838.379
1669629580.415,-270.996,-563.965,-629.883,-576.172
1669629580.419,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.421,-942.871,-484.863,-216.797,-559.570
1669629580.425,203.613,929.199,-965.820,865.234
1669629580.429,-916.016,879.395,829.102,896.973
1669629580.433,-41.992,-578.613,-576.172,-587.891
1669629580.437,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.441,-1000.000,-710.449,-514.648,-733.887
1669629580.445,-71.289,768.066,872.070,718.262
1669629580.448,-954.102,960.449,929.199,986.816
1669629580.452,272.949,-546.875,-524.414,-510.254
1669629580.456,-940.918,-1000.000,-1000.000,-1000.000
1669629580.460,-1000.000,-814.941,-846.680,-816.895
1669629580.464,-213.379,604.004,594.238,589.844
1669629580.465,981.934,-915.039,-955.078,-899.414
1669629580.469,525.879,-363.281,-464.844,-312.500
1669629580.473,-828.613,-1000.000,-1000.000,-1000.000
1669629580.477,-1000.000,-838.379,-841.797,-853.027
1669629580.481,-344.727,524.902,541.504,503.418
1669629580.485,909.180,-836.426,-872.559,-833.496
1669629580.489,750.000,-76.172,-204.102,-32.227
1669629580.492,-713.379,-1000.000,-1000.000,-1000.000
1669629580.496,-1000.000,-868.164,-830.566,-899.414
1669629580.500,-443.848,470.703,486.816,424.316
1669629580.504,842.773,-803.711,-813.965,-804.688
1669629580.508,872.070,328.125,466.309,390.137
1669629580.510,-611.328,-976.074,-913.574,-936.035
1669629580.514,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.518,-572.266,340.820,356.934,294.434
1669629580.522,753.418,-811.035,-821.289,-831.543
1669629580.526,964.844,601.562,608.398,651.367
1669629580.530,-494.629,-790.527,-787.598,-747.559
1669629580.534,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.537,-684.570,111.816,116.699,57.129
1669629580.541,637.207,-867.676,-839.844,-900.879
1669629580.545,-955.566,751.953,667.969,782.715
1669629580.549,-309.082,-612.793,-731.934,-595.703
1669629580.553,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.555,-820.312,-281.250,-66.895,-316.895
1669629580.559,473.633,-989.746,-913.086,979.980
1669629580.563,-892.578,856.934,800.293,868.652
1669629580.567,-79.590,-571.289,-607.422,-579.590
1669629580.571,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.575,-777.832,-399.414,-137.695,-393.066
1669629580.579,341.309,946.777,-942.383,912.109
1669629580.582,-913.574,866.211,834.961,894.531
1669629580.586,180.176,-574.219,-536.621,-534.180
1669629580.590,-973.145,-1000.000,-1000.000,-1000.000
1669629580.594,-1000.000,-752.930,-695.801,-757.812
1669629580.598,36.621,699.707,723.633,675.293
1669629580.630,-931.641,-978.027,997.559,-959.473
1669629580.634,451.172,-461.914,-483.398,-418.945
1669629580.638,-853.516,-1000.000,-1000.000,-1000.000
1669629580.642,-1000.000,-835.938,-848.633,-816.895
1669629580.646,-154.297,556.641,578.125,564.941
1669629580.650,989.746,-873.047,-927.246,-862.793
1669629580.654,675.293,-258.789,-409.668,-160.156
1669629580.657,-728.516,-1000.000,-1000.000,-1000.000
1669629580.661,-1000.000,-892.090,-881.348,-921.387
1669629580.665,-162.109,685.547,668.457,666.504
1669629580.669,733.887,845.215,845.215,848.145
1669629580.673,-509.277,-27.344,55.176,-53.223
1669629580.660,-16.113,888.672,900.391,861.328
1669629580.664,-741.699,-926.270,-909.668,-901.855
1669629580.668,176.270,-239.258,-155.762,-182.617
1669629580.672,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.676,-1000.000,-447.754,-480.957,-479.980
1669629580.680,-23.438,870.605,852.051,818.359
1669629580.684,-843.262,-896.973,-903.320,-883.301
1669629580.687,331.055,3.418,-60.059,44.434
1669629580.691,-957.520,-1000.000,-1000.000,-1000.000
1669629580.695,-1000.000,-692.383,-647.461,-754.395
1669629580.699,-186.523,646.484,705.078,544.922
1669629580.703,-905.273,-826.660,-847.656,-816.895
1669629580.705,492.188,136.719,65.430,140.625
1669629580.709,-825.684,-1000.000,-1000.000,-1000.000
1669629580.713,-1000.000,-962.891,-806.641,-977.051
1669629580.717,-367.188,297.852,517.578,232.422
1669629580.721,963.867,-778.809,-809.082,-786.133
1669629580.725,690.918,139.160,136.719,145.996
1669629580.729,-642.578,-1000.000,-1000.000,-1000.000
1669629580.732,-1000.000,-1000.000,-981.445,-1000.000
1669629580.736,-513.184,-1.953,222.168,-3.418
1669629580.740,789.062,-779.297,-783.691,-791.992
1669629580.744,887.207,187.012,188.477,246.094
1669629580.748,-415.039,-1000.000,-995.605,-993.164
1669629580.750,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.754,-644.531,-171.387,-192.871,-150.879
1669629580.758,584.961,-814.453,-821.777,-826.172
1669629580.762,-967.773,389.160,315.430,465.332
1669629580.766,-184.570,-934.082,-975.098,-881.836
1669629580.770,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.774,-750.488,-244.629,-246.582,-202.148
1669629580.777,402.344,-870.605,-852.539,-890.137
1669629580.781,-879.883,605.957,500.977,694.336
1669629580.785,-4.395,-784.180,-863.281,-658.203
1669629580.789,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.793,-859.863,-233.887,-211.914,-270.996
1669629580.795,229.492,-952.148,-976.074,-991.211
1669629580.799,-839.844,867.188,945.312,935.547
1669629580.803,113.770,-440.430,-292.969,-328.125
1669629580.807,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.811,-973.145,-332.031,-271.484,-348.145
1669629580.815,46.875,943.848,962.891,920.898
1669629580.819,-832.520,-954.102,-952.637,-925.781
1669629580.822,242.676,-128.906,-81.543,-34.180
1669629580.826,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.830,-1000.000,-522.461,-575.195,-551.270
1669629580.834,-94.238,806.641,793.945,759.766
1669629580.838,-863.281,-868.652,-880.371,-859.863
1669629580.840,389.648,81.543,-42.480,129.395
1669629580.844,-916.016,-1000.000,-1000.000,-1000.000
1669629580.848,-1000.000,-807.617,-687.988,-798.340
1669629580.852,-256.836,516.602,656.250,511.230
1669629580.856,-953.125,-803.711,-834.473,-810.547
1669629580.860,585.938,151.855,105.957,149.902
1669629580.864,-741.211,-1000.000,-1000.000,-1000.000
1669629580.867,-1000.000,-1000.000,-858.887,-1000.000
1669629580.871,-436.035,185.059,451.660,156.738
1669629580.875,882.812,-773.438,-797.852,-784.180
1669629580.879,794.922,138.672,146.484,166.016
1669629580.883,-525.879,-1000.000,-1000.000,-1000.000
1669629580.885,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.889,-562.988,-60.547,47.852,-115.234
1669629580.893,705.566,-787.109,-794.922,-805.664
1669629580.897,958.984,254.883,258.301,307.617
1669629580.901,-302.246,-983.887,-976.074,-968.750
1669629580.905,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.909,-679.199,-231.445,-235.840,-211.426
1669629580.912,520.020,-838.379,-829.590,-845.703
1669629580.916,-925.781,479.004,355.469,515.625
1669629580.920,-99.609,-893.066,-960.938,-847.168
1669629580.924,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.928,-793.457,-229.980,-241.211,-277.344
1669629580.946,336.914,-899.902,-892.578,-927.734
1669629580.950,-863.770,716.309,665.039,745.605
1669629580.954,37.598,-652.344,-685.547,-610.840
1669629580.958,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.962,-899.414,-256.348,-199.219,-358.887
1669629580.966,166.504,-991.699,-996.582,956.543
1669629580.970,-833.008,952.148,-1000.000,978.027
1669629580.973,177.734,-301.270,-171.875,-291.016
1669629580.977,-1000.000,-1000.000,-1000.000,-1000.000
1669629580.981,-991.699,-434.082,-429.199,-584.961
1669629580.985,21.484,881.836,884.277,719.727
1669629580.989,-838.867,-909.668,-916.016,-874.512
1669629580.990,304.688,-44.922,-63.965,-53.711
1669629580.994,-977.051,-1000.000,-1000.000,-1000.000
1669629580.998,-1000.000,-601.562,-603.516,-820.801
1669629581.002,-146.973,738.281,765.137,438.477
1669629581.006,-889.648,-848.145,-867.188,-805.664
1669629581.010,467.285,120.605,-3.906,100.098
1669629581.014,-848.633,-1000.000,-1000.000,-1000.000
1669629581.017,-1000.000,-883.789,-726.562,-1000.000
1669629581.021,-308.594,417.480,610.840,150.879
1669629581.025,999.512,-791.504,-824.707,-784.668
1669629581.029,684.570,145.020,125.977,146.484
1669629581.033,-637.695,-1000.000,-1000.000,-1000.000
1669629581.035,-1000.000,-1000.000,-926.270,-1000.000
1669629581.039,-470.703,95.215,343.262,-50.293
1669629581.043,823.242,-772.949,-785.645,-796.387
1669629581.047,867.188,159.180,173.828,206.543
1669629581.051,-429.199,-1000.000,-1000.000,-1000.000
1669629581.055,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.059,-603.027,-138.672,-117.676,-182.617
1669629581.062,645.508,-804.199,-814.453,-821.289
1669629581.066,-988.281,328.613,294.434,392.578
1669629581.070,-211.426,-960.449,-977.539,-932.129
1669629581.074,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.078,-729.980,-235.840,-242.676,-229.492
1669629581.080,437.500,-855.957,-836.426,-874.023
1669629581.084,-893.066,558.594,412.598,617.188
1669629581.088,-29.785,-828.613,-931.641,-753.906
1669629581.092,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.096,-824.219,-220.703,-224.609,-289.551
1669629581.100,281.738,-928.223,-948.730,-978.027
1669629581.104,-846.680,809.570,861.328,880.371
1669629581.107,106.934,-522.949,-423.828,-426.758
1669629581.111,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.115,-936.035,-299.316,-236.816,-396.484
1669629581.119,118.164,968.262,981.445,899.902
1669629581.123,-831.543,-982.422,-975.098,-943.848
1669629581.125,228.027,-186.035,-125.000,-130.859
1669629581.129,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.133,-1000.000,-455.566,-524.414,-576.172
1669629581.137,-34.668,863.281,824.219,725.586
1669629581.141,-854.980,-890.625,-892.578,-857.910
1669629581.145,376.465,21.484,-54.688,74.707
1669629581.149,-923.340,-1000.000,-1000.000,-1000.000
1669629581.152,-1000.000,-786.621,-673.340,-821.777
1669629581.156,-218.750,530.273,673.340,455.566
1669629581.160,-928.223,-807.129,-839.355,-806.641
1669629581.164,554.199,143.555,85.449,143.066
1669629581.168,-767.578,-1000.000,-1000.000,-1000.000
1669629581.170,-1000.000,-1000.000,-843.750,-1000.000
1669629581.174,-382.324,229.492,471.191,167.969
1669629581.178,937.500,-774.902,-802.246,-784.668
1669629581.182,750.977,139.160,129.395,156.738
1669629581.186,-568.848,-1000.000,-1000.000,-1000.000
1669629581.190,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.194,-538.574,-30.273,126.465,-74.219
1669629581.197,740.723,-782.227,-789.062,-799.805
1669629581.201,938.965,216.797,218.262,285.645
1669629581.205,-329.590,-999.512,-984.863,-977.539
1669629581.209,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.213,-660.156,-203.125,-235.352,-185.059
1669629581.215,555.664,-826.660,-827.148,-837.891
1669629581.219,-944.336,442.871,329.102,500.488
1669629581.223,-137.695,-909.668,-973.633,-857.422
1669629581.227,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.231,-775.391,-237.793,-245.117,-237.793
1669629581.235,363.770,-882.812,-866.699,-910.156
1669629581.239,-869.629,649.414,562.988,732.910
1669629581.242,25.391,-733.398,-799.805,-624.023
1669629581.246,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.250,-864.258,-243.164,-206.543,-245.605
1669629581.254,221.680,-975.098,-991.211,-998.047
1669629581.258,-837.402,921.875,982.422,974.121
1669629581.261,159.180,-353.027,-217.285,-242.676
1669629581.265,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.269,-972.168,-363.281,-345.215,-422.852
1669629581.273,58.594,922.852,927.246,870.117
1669629581.277,-834.961,-931.641,-936.035,-906.250
1669629581.281,279.297,-76.172,-71.289,-24.414
1669629581.285,-990.234,-1000.000,-1000.000,-1000.000
1669629581.288,-1000.000,-559.570,-594.238,-678.711
1669629581.292,-127.930,777.344,775.879,624.023
1669629581.296,-872.070,-857.910,-873.535,-833.496
1669629581.300,416.016,102.051,-26.367,110.352
1669629581.304,-902.344,-1000.000,-1000.000,-1000.000
1669629581.320,-1000.000,-875.000,-722.168,-919.922
1669629581.324,-302.734,424.805,615.723,317.383
1669629581.328,-984.863,-791.992,-825.684,-791.504
1669629581.332,631.836,145.508,112.793,145.508
1669629581.336,-695.312,-1000.000,-1000.000,-1000.000
1669629581.340,-1000.000,-1000.000,-917.969,-1000.000
1669629581.344,-463.867,104.980,355.469,11.719
1669629581.347,852.539,-773.438,-787.109,-790.527
1669629581.351,829.102,139.160,150.391,179.199
1669629581.355,-496.094,-1000.000,-1000.000,-1000.000
1669629581.359,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.363,-644.531,-123.535,-109.375,-180.664
1669629581.365,618.164,-799.316,-813.477,-816.406
1669629581.369,956.543,305.176,282.715,319.336
1669629581.373,-335.938,-969.727,-981.445,-965.332
1669629581.377,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.381,-830.566,-230.469,-241.699,-265.625
1669629581.385,316.895,-849.609,-833.496,-861.816
1669629581.389,-934.082,538.574,385.742,527.344
1669629581.392,-155.273,-846.191,-946.289,-842.773
1669629581.396,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.400,-924.805,-218.750,-231.934,-362.305
1669629581.404,137.207,-921.875,-930.664,-970.215
1669629581.408,-856.445,793.457,799.805,773.926
1669629581.410,17.578,-546.387,-512.207,-600.586
1669629581.414,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.418,-975.586,-282.227,-214.844,-491.211
1669629581.422,29.785,979.980,991.211,849.609
1669629581.426,-831.055,-997.070,-981.445,-976.074
1669629581.430,178.223,-211.426,-132.812,-261.719
1669629581.434,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.437,-1000.000,-470.703,-538.574,-661.133
1669629581.441,-80.078,854.004,813.477,636.719
1669629581.445,-854.004,-892.090,-892.090,-853.516
1669629581.449,338.379,-0.977,-66.406,-21.973
1669629581.453,-957.520,-1000.000,-1000.000,-1000.000
1669629581.455,-1000.000,-726.074,-665.039,-863.281
1669629581.459,-203.125,603.516,685.059,378.418
1669629581.463,-920.410,-818.848,-843.750,-798.828
1669629581.467,526.855,137.207,60.547,117.188
1669629581.471,-796.875,-1000.000,-1000.000,-1000.000
1669629581.475,-1000.000,-991.699,-831.055,-1000.000
1669629581.479,-335.449,245.605,482.910,120.117
1669629581.482,965.820,-775.879,-804.199,-786.133
1669629581.486,733.887,140.137,127.441,148.926
1669629581.490,-578.613,-1000.000,-1000.000,-1000.000
1669629581.494,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.498,-511.719,-9.766,153.809,-41.016
1669629581.500,771.484,-779.785,-786.133,-795.410
1669629581.504,926.270,187.988,190.918,243.164
1669629581.508,-341.309,-1000.000,-993.652,-994.141
1669629581.512,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.516,-625.977,-200.195,-233.887,-183.105
1669629581.520,604.004,-820.801,-825.195,-827.148
1669629581.524,-958.496,387.695,315.430,443.359
1669629581.527,-158.203,-938.965,-978.516,-900.879
1669629581.531,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.535,-751.465,-244.629,-253.906,-233.398
1669629581.539,396.973,-872.070,-853.516,-895.020
1669629581.543,-875.488,613.281,499.512,686.035
1669629581.547,12.695,-776.855,-866.699,-676.270
1669629581.551,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.555,-853.516,-229.980,-217.773,-286.621
1669629581.559,237.305,-957.031,-961.914,-978.027
1669629581.563,-839.844,882.812,900.391,882.324
1669629581.567,142.090,-412.109,-357.910,-411.133
1669629581.571,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.574,-947.754,-348.145,-321.289,-393.066
1669629581.578,93.750,931.641,935.547,890.137
1669629581.582,-834.961,-938.965,-943.848,-922.363
1669629581.586,265.625,-97.168,-80.566,-53.223
1669629581.590,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.591,-1000.000,-526.855,-579.102,-598.145
1669629581.595,-71.777,805.176,790.527,710.449
1669629581.599,-869.629,-867.188,-879.883,-851.074
1669629581.603,426.758,84.961,-43.945,112.305
1669629581.607,-880.859,-1000.000,-1000.000,-1000.000
1669629581.611,-1000.000,-841.309,-712.402,-849.121
1669629581.615,-253.906,469.238,653.809,460.449
1669629581.618,-962.891,-797.852,-886.719,-859.863
1669629581.622,612.305,149.902,16.113,61.035
1669629581.626,-708.984,-1000.000,-1000.000,-1000.000
1669629581.630,-1000.000,-1000.000,-882.324,-1000.000
1669629581.634,-430.664,162.598,410.645,141.113
1669629581.635,881.836,-773.438,-794.434,-784.668
1669629581.639,801.758,139.160,148.926,177.734
1669629581.643,-512.695,-1000.000,-1000.000,-1000.000
1669629581.647,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.651,-569.824,-67.383,16.113,-88.379
1669629581.655,697.754,-788.086,-798.340,-803.223
1669629581.659,968.750,261.230,258.789,326.660
1669629581.662,-284.180,-981.934,-978.516,-958.008
1669629581.666,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.670,-701.172,-229.980,-238.281,-199.707
1669629581.674,492.188,-838.867,-830.566,-848.633
1669629581.678,-916.992,484.863,359.375,540.039
1669629581.695,-83.984,-889.648,-959.473,-825.195
1669629581.699,-1000.000,-1000.000,-1000.000,-1000.000
1669629581.703,-804.199,-229.004,-239.746,-256.836
1669629581.707,318.359,-902.344,-901.367,-933.594
1669629581.711,-861.328,725.098,697.266,785.645
1669629581.715,46.875,-640.137,-645.508,-552.734
1669629581.719,-1000.000,-1000.000,-1000.000,-1000.000
