timestamps,TP9,AF7,AF8,TP10
1669629663.035,878.906,389.648,499.023,288.086
1669629663.039,-584.961,-936.523,-869.629,-982.910
1669629663.043,-1000.000,-1000.000,-1000.000,-997.559
1669629663.047,-584.961,269.043,208.008,305.176
1669629663.051,700.195,-813.965,-822.754,-820.801
1669629663.054,975.586,625.488,621.582,598.145
1669629663.058,-447.266,-752.441,-773.438,-779.785
1669629663.062,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.066,-740.234,-32.715,6.836,16.602
1669629663.070,523.438,-906.250,-869.141,-900.879
1669629663.071,-959.961,793.945,699.219,759.277
1669629663.075,-269.043,-573.242,-697.266,-628.906
1669629663.079,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.083,-872.070,-441.406,-229.004,-318.848
1669629663.087,292.969,947.754,-969.238,976.074
1669629663.091,959.473,677.246,631.836,660.156
1669629663.095,-64.453,-650.879,-656.738,-650.879
1669629663.098,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.102,-972.168,-711.914,-585.449,-632.324
1669629663.106,81.055,794.434,844.238,829.590
1669629663.110,-956.543,943.359,931.152,920.898
1669629663.114,220.215,-567.383,-543.945,-571.777
1669629663.116,-940.430,-1000.000,-1000.000,-1000.000
1669629663.120,-1000.000,-813.477,-848.145,-768.066
1669629663.124,-123.047,611.816,594.727,672.363
1669629663.128,986.328,-926.270,-960.449,-972.656
1669629663.132,469.238,-388.672,-476.074,-450.684
1669629663.136,-844.238,-1000.000,-1000.000,-1000.000
1669629663.140,-1000.000,-839.355,-848.633,-817.871
1669629663.143,-285.156,527.344,545.898,570.801
1669629663.147,918.945,-842.285,-883.789,-871.094
1669629663.151,682.617,-110.840,-271.973,-213.867
1669629663.155,-741.211,-1000.000,-1000.000,-1000.000
1669629663.159,-1000.000,-858.887,-822.754,-869.141
1669629663.162,-421.387,478.516,485.352,464.355
1669629663.166,836.426,-804.199,-809.570,-812.012
1669629663.170,840.332,312.012,437.500,147.949
1669629663.174,-630.859,-982.422,-927.246,-1000.000
1669629663.178,-1000.000,-997.070,-1000.000,-964.844
1669629663.182,-551.270,340.820,341.309,336.914
1669629663.186,729.492,-810.059,-817.383,-805.664
1669629663.189,952.637,599.121,604.004,493.652
1669629663.193,-491.699,-789.551,-790.039,-850.586
1669629663.197,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.201,-694.336,95.703,97.656,54.688
1669629663.205,584.961,-872.070,-843.262,-878.906
1669629663.206,-969.727,761.719,671.387,711.914
1669629663.210,-310.547,-601.562,-726.562,-677.246
1669629663.214,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.218,-836.914,-302.246,-102.051,-276.367
1669629663.222,372.070,-995.605,-922.852,997.559
1669629663.226,-938.477,849.609,798.340,841.309
1669629663.230,-95.215,-562.500,-588.379,-580.566
1669629663.233,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.237,-935.059,-634.766,-413.086,-586.914
1669629663.241,143.555,842.285,945.312,850.098
1669629663.245,-947.266,914.062,889.648,901.367
1669629663.249,176.270,-585.449,-549.805,-590.820
1669629663.266,-954.102,-1000.000,-1000.000,-1000.000
1669629663.270,-1000.000,-783.203,-787.598,-771.973
1669629663.274,-56.152,658.691,643.066,683.594
1669629663.278,-989.258,-955.078,-979.980,-1000.000
1669629663.282,416.016,-432.617,-484.375,-503.906
1669629663.286,-863.770,-1000.000,-1000.000,-1000.000
1669629663.290,-1000.000,-840.820,-848.633,-819.824
1669629663.293,-236.328,541.504,559.570,580.566
1669629663.297,940.430,-860.352,-899.414,-891.113
1669629663.301,628.906,-208.008,-339.355,-286.621
1669629663.305,-768.555,-1000.000,-1000.000,-1000.000
1669629663.309,-1000.000,-840.332,-820.312,-856.934
1669629663.311,-382.324,501.465,490.723,491.211
1669629663.315,862.793,-811.035,-815.430,-824.707
1669629663.319,804.199,190.430,337.402,25.391
1669629663.323,-661.621,-1000.000,-985.840,-1000.000
1669629663.327,-1000.000,-955.078,-947.754,-932.129
1669629663.331,-509.277,378.418,435.547,372.070
1669629663.335,765.137,-803.223,-814.941,-800.781
1669629663.338,925.781,536.621,570.801,423.340
1669629663.342,-532.227,-845.703,-818.359,-906.738
1669629663.346,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.350,-634.766,180.176,138.672,181.152
1669629663.354,644.531,-845.703,-832.031,-846.191
1669629663.356,-990.234,713.379,649.414,663.086
1669629663.360,-362.305,-655.273,-749.512,-723.633
1669629663.364,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.368,-785.156,-188.965,-37.598,-131.348
1669629663.372,447.266,-957.520,-898.438,-950.195
1669629663.376,-943.848,833.008,771.484,809.570
1669629663.380,-151.367,-553.711,-614.258,-593.750
1669629663.383,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.387,-901.367,-592.773,-323.730,-439.453
1669629663.391,247.070,873.047,990.234,926.758
1669629663.395,-929.688,904.297,862.793,881.348
1669629663.399,86.426,-595.703,-572.754,-584.473
1669629663.402,-982.422,-1000.000,-1000.000,-1000.000
1669629663.406,-932.617,-653.320,-587.891,-600.098
1669629663.410,24.414,746.582,766.602,787.109
1669629663.414,-978.516,985.352,970.703,946.777
1669629663.418,372.559,-490.723,-490.723,-528.809
1669629663.422,-884.277,-1000.000,-1000.000,-1000.000
1669629663.426,-1000.000,-838.379,-851.562,-806.641
1669629663.429,-174.316,559.570,580.566,611.816
1669629663.433,962.402,-882.324,-938.965,-919.922
1669629663.437,581.055,-296.387,-435.547,-364.258
1669629663.441,-792.969,-1000.000,-1000.000,-1000.000
1669629663.445,-1000.000,-831.543,-827.148,-842.773
1669629663.446,-309.082,513.184,509.766,518.066
1669629663.450,896.973,-818.848,-834.473,-838.379
1669629663.454,758.789,90.332,93.750,-73.242
1669629663.458,-688.477,-1000.000,-1000.000,-1000.000
1669629663.462,-1000.000,-913.574,-872.070,-904.297
1669629663.466,-448.242,428.223,491.699,408.691
1669629663.470,806.152,-801.758,-814.453,-802.246
1669629663.473,897.949,458.008,560.059,335.449
1669629663.477,-558.105,-904.297,-837.891,-958.008
1669629663.481,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.485,-592.773,276.855,211.426,278.809
1669629663.489,686.035,-827.637,-827.148,-826.660
1669629663.491,991.211,680.664,637.695,622.070
1669629663.495,-401.367,-699.219,-763.672,-763.672
1669629663.499,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.503,-735.840,-21.484,38.574,17.578
1669629663.507,523.926,-907.715,-876.953,-906.738
1669629663.511,-952.148,802.246,748.535,780.762
1669629663.515,-223.633,-559.082,-634.766,-602.539
1669629663.518,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.522,-873.047,-477.539,-235.840,-348.633
1669629663.526,296.875,933.594,-972.168,968.750
1669629663.530,-933.594,877.930,835.938,859.863
1669629663.534,17.090,-577.148,-571.777,-574.707
1669629663.536,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.540,-966.797,-695.801,-530.273,-622.559
1669629663.544,68.848,778.320,851.074,811.035
1669629663.548,-958.008,966.309,847.656,833.984
1669629663.552,262.695,-531.250,-538.574,-590.332
1669629663.556,-924.805,-1000.000,-1000.000,-1000.000
1669629663.560,-1000.000,-819.824,-855.957,-790.527
1669629663.563,-115.723,591.309,595.703,649.414
1669629663.567,990.723,-902.832,-954.102,-944.824
1669629663.571,519.531,-336.914,-463.379,-400.391
1669629663.575,-821.777,-1000.000,-1000.000,-1000.000
1669629663.579,-1000.000,-836.914,-841.309,-822.266
1669629663.582,-276.367,521.484,534.180,560.059
1669629663.586,916.016,-831.543,-866.211,-860.352
1669629663.590,710.938,-30.762,-163.086,-161.133
1669629663.594,-721.680,-1000.000,-1000.000,-1000.000
1669629663.598,-1000.000,-875.977,-833.496,-874.023
1669629663.602,-437.988,463.867,488.770,457.031
1669629663.606,823.730,-803.223,-812.012,-808.594
1669629663.609,857.422,376.953,503.906,226.562
1669629663.613,-619.629,-951.660,-888.184,-1000.000
1669629663.617,-1000.000,-1000.000,-1000.000,-978.027
1669629663.621,-560.059,323.242,314.941,334.473
1669629663.625,719.238,-816.895,-821.289,-812.500
1669629663.643,965.820,634.277,622.070,556.152
1669629663.647,-455.078,-757.812,-776.855,-821.777
1669629663.651,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.655,-709.961,82.520,101.074,104.004
1669629663.659,574.707,-879.883,-848.145,-880.859
1669629663.663,-960.449,776.367,689.941,743.652
1669629663.667,-281.738,-581.055,-703.613,-640.625
1669629663.670,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.674,-841.309,-347.168,-131.836,-231.445
1669629663.678,362.793,987.305,-935.547,-988.281
1669629663.682,-932.129,856.445,810.547,840.332
1669629663.686,-42.480,-565.918,-577.148,-572.266
1669629663.686,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.690,-937.012,-643.066,-442.871,-547.363
1669629663.694,144.531,825.195,921.387,863.281
1669629663.698,-978.516,830.078,807.617,807.129
1669629663.702,188.965,-602.051,-570.312,-605.469
1669629663.706,-942.383,-1000.000,-1000.000,-1000.000
1669629663.710,-1000.000,-803.711,-814.941,-741.699
1669629663.713,-61.523,640.137,628.418,706.055
1669629663.717,-991.211,-939.941,-971.191,-984.375
1669629663.721,445.312,-408.203,-476.562,-457.031
1669629663.725,-851.074,-1000.000,-1000.000,-1000.000
1669629663.729,-1000.000,-838.867,-847.168,-808.105
1669629663.731,-244.629,531.738,550.781,584.961
1669629663.735,933.594,-847.168,-888.184,-878.906
1669629663.739,673.340,-140.625,-288.086,-233.887
1669629663.743,-743.652,-1000.000,-1000.000,-1000.000
1669629663.747,-1000.000,-847.168,-821.777,-855.469
1669629663.751,-367.676,495.117,487.793,489.258
1669629663.755,864.746,-808.105,-812.012,-817.871
1669629663.758,817.383,270.020,414.062,107.422
1669629663.762,-647.461,-1000.000,-947.266,-1000.000
1669629663.766,-1000.000,-970.215,-982.910,-940.430
1669629663.770,-501.465,376.953,393.555,379.395
1669629663.774,764.160,-811.523,-819.336,-805.664
1669629663.776,936.523,595.703,600.586,475.586
1669629663.780,-505.859,-805.176,-794.922,-876.953
1669629663.784,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.788,-668.457,180.664,128.418,182.617
1669629663.792,617.188,-855.957,-836.426,-855.957
1669629663.796,-979.004,746.582,659.180,697.754
1669629663.800,-339.844,-613.770,-735.840,-682.617
1669629663.803,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.807,-801.758,-218.750,-81.543,-171.387
1669629663.811,428.711,-966.797,-913.574,-966.797
1669629663.815,-939.941,838.867,786.621,826.660
1669629663.819,-140.137,-556.641,-604.492,-579.590
1669629663.821,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.825,-915.527,-550.293,-335.938,-479.492
1669629663.829,198.730,896.973,981.445,910.156
1669629663.833,-941.406,892.578,873.047,882.812
1669629663.837,115.234,-583.496,-549.316,-581.543
1669629663.841,-977.051,-1000.000,-1000.000,-1000.000
1669629663.845,-987.793,-751.953,-741.211,-697.754
1669629663.848,-7.812,699.707,684.082,747.559
1669629663.852,-974.121,-973.145,-994.629,979.004
1669629663.856,378.906,-451.660,-489.746,-507.812
1669629663.860,-880.371,-1000.000,-1000.000,-1000.000
1669629663.864,-1000.000,-832.520,-851.562,-803.711
1669629663.866,-192.871,553.223,573.242,607.422
1669629663.870,956.543,-864.746,-924.805,-907.227
1669629663.874,601.074,-218.750,-405.273,-323.242
1669629663.878,-782.227,-1000.000,-1000.000,-1000.000
1669629663.882,-1000.000,-835.449,-825.684,-843.262
1669629663.886,-340.820,512.695,503.418,516.602
1669629663.890,880.859,-815.430,-827.148,-834.961
1669629663.893,788.086,157.227,149.902,-33.691
1669629663.897,-670.410,-1000.000,-1000.000,-1000.000
1669629663.901,-1000.000,-921.387,-898.926,-906.250
1669629663.905,-462.891,430.176,459.961,411.133
1669629663.909,797.363,-808.105,-813.965,-802.734
1669629663.926,909.668,530.273,566.895,375.977
1669629663.930,-545.410,-866.211,-827.637,-933.105
1669629663.934,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.938,-614.746,286.133,175.781,233.398
1669629663.942,670.410,-833.984,-829.102,-834.473
1669629663.946,997.070,700.684,641.113,639.160
1669629663.950,-396.973,-671.875,-755.859,-745.605
1669629663.953,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.957,-739.746,-62.988,-16.602,-69.336
1669629663.961,508.789,-921.387,-890.625,-930.664
1669629663.965,-943.359,816.406,761.230,793.457
1669629663.969,-158.691,-552.246,-629.395,-604.980
1669629663.956,-1000.000,-1000.000,-1000.000,-1000.000
1669629663.960,-881.836,-463.379,-253.906,-382.324
1669629663.964,290.039,940.430,-979.492,949.707
1669629663.968,-930.664,875.488,838.379,867.676
1669629663.972,61.035,-576.172,-573.242,-573.730
1669629663.976,-993.652,-1000.000,-1000.000,-1000.000
1669629663.980,-974.121,-699.707,-630.859,-671.875
1669629663.983,52.734,766.602,778.809,778.320
1669629663.987,-958.984,984.375,970.703,949.707
1669629663.991,308.594,-501.465,-503.418,-547.363
1669629663.995,-909.668,-1000.000,-1000.000,-1000.000
1669629663.999,-1000.000,-817.383,-851.562,-788.086
1669629664.031,-128.418,586.426,585.938,638.184
1669629664.035,981.934,-889.648,-948.730,-937.988
1669629664.039,549.805,-302.734,-455.078,-390.137
1669629664.043,-805.176,-1000.000,-1000.000,-1000.000
1669629664.047,-1000.000,-833.984,-836.914,-825.684
1669629664.051,-293.457,516.113,526.367,545.410
1669629664.055,908.203,-823.242,-854.980,-847.656
1669629664.058,739.746,47.363,-87.891,-104.004
1669629664.062,-704.590,-1000.000,-1000.000,-1000.000
1669629664.066,-1000.000,-887.695,-849.609,-887.695
1669629664.070,-414.062,458.496,480.469,437.500
1669629664.074,826.660,-806.152,-811.035,-804.199
1669629664.061,874.512,454.590,523.926,283.691
1669629664.065,-587.891,-916.992,-861.328,-984.863
1669629664.069,-1000.000,-1000.000,-1000.000,-997.070
1669629664.073,-573.730,333.496,235.840,305.664
1669629664.077,704.590,-826.172,-823.242,-818.359
1669629664.081,978.027,666.992,628.418,580.078
1669629664.085,-434.570,-720.703,-769.531,-795.410
1669629664.088,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.092,-710.938,54.688,39.062,36.133
1669629664.096,560.059,-890.137,-866.211,-896.484
1669629664.100,-952.637,793.945,711.426,757.324
1669629664.104,-234.863,-561.523,-678.223,-626.953
1669629664.106,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.110,-827.637,-387.207,-229.980,-323.730
1669629664.114,373.047,973.145,-969.238,979.004
1669629664.118,-931.641,862.793,829.590,855.469
1669629664.122,-10.742,-569.336,-577.148,-575.195
1669629664.126,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.130,-948.242,-658.203,-537.109,-584.961
1669629664.133,125.977,816.406,861.816,845.703
1669629664.137,-947.266,942.871,926.758,915.039
1669629664.141,237.305,-551.270,-539.062,-569.336
1669629664.145,-933.105,-1000.000,-1000.000,-1000.000
1669629664.149,-1000.000,-792.480,-838.379,-757.324
1669629664.151,-79.590,626.465,600.098,678.711
1669629664.155,-998.535,-915.039,-960.449,-967.285
1669629664.159,489.258,-351.074,-471.191,-434.570
1669629664.163,-833.984,-1000.000,-1000.000,-1000.000
1669629664.167,-1000.000,-837.402,-845.703,-817.383
1669629664.171,-242.676,522.949,541.504,569.336
1669629664.175,931.641,-834.473,-876.953,-868.164
1669629664.178,682.617,-50.781,-232.910,-194.824
1669629664.182,-738.281,-1000.000,-1000.000,-1000.000
1669629664.186,-1000.000,-858.887,-826.660,-866.699
1669629664.190,-382.324,488.281,485.840,470.215
1669629664.194,851.074,-807.129,-810.547,-813.477
1669629664.213,849.121,365.234,461.426,169.922
1669629664.217,-616.699,-966.797,-917.480,-1000.000
1669629664.221,-1000.000,-992.188,-1000.000,-950.684
1669629664.225,-517.090,372.559,350.586,377.930
1669629664.229,748.047,-817.383,-820.312,-810.059
1669629664.233,949.707,622.559,613.281,534.668
1669629664.237,-482.910,-776.367,-781.738,-842.285
1669629664.240,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.244,-665.527,151.367,102.051,183.105
1669629664.248,612.793,-865.723,-845.215,-864.746
1669629664.252,-971.680,768.066,679.688,730.957
1669629664.256,-297.852,-585.938,-716.309,-653.809
1669629664.241,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.245,-798.340,-274.414,-111.816,-132.812
1669629664.249,426.270,-985.840,-927.246,-956.543
1669629664.253,-932.617,845.703,803.711,828.125
1669629664.257,-66.406,-560.547,-585.938,-569.824
1669629664.261,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.265,-922.852,-616.211,-380.859,-445.801
1669629664.268,197.754,851.562,959.473,924.316
1669629664.272,-935.059,917.480,891.602,888.184
1669629664.276,184.082,-572.266,-536.621,-561.523
1669629664.280,-953.125,-1000.000,-1000.000,-1000.000
1669629664.284,-993.652,-773.438,-770.996,-680.176
1669629664.286,2.441,666.016,653.320,750.000
1669629664.290,-971.191,-950.195,-980.957,-998.535
1669629664.294,425.781,-417.480,-478.027,-457.031
1669629664.298,-859.863,-1000.000,-1000.000,-1000.000
1669629664.302,-1000.000,-839.844,-847.656,-789.062
1669629664.306,-186.035,539.551,560.547,610.352
1669629664.310,956.055,-855.957,-899.414,-888.184
1669629664.313,637.207,-185.547,-335.449,-247.559
1669629664.317,-759.277,-1000.000,-1000.000,-1000.000
1669629664.321,-1000.000,-843.750,-818.359,-840.332
1669629664.325,-346.680,498.047,487.793,514.648
1669629664.329,876.953,-809.570,-812.988,-823.242
1669629664.346,803.223,213.379,385.742,81.543
1669629664.350,-657.227,-1000.000,-966.797,-1000.000
1669629664.354,-1000.000,-959.961,-958.496,-921.387
1669629664.358,-476.074,377.441,432.617,410.645
1669629664.362,785.156,-804.199,-818.848,-806.641
1669629664.366,920.410,543.945,589.355,462.402
1669629664.370,-529.785,-838.867,-802.246,-891.602
1669629664.373,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.377,-621.582,167.480,135.254,238.770
1669629664.381,655.762,-849.609,-833.496,-843.750
1669629664.385,-987.793,721.680,652.832,675.781
1669629664.389,-345.215,-640.625,-747.070,-710.449
1669629664.392,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.396,-765.625,-243.164,-34.668,-74.219
1669629664.400,482.422,-974.609,-899.414,-935.547
1669629664.404,-939.453,840.820,776.367,802.734
1669629664.408,-142.090,-557.617,-605.957,-587.891
1669629664.412,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.416,-882.324,-598.633,-334.473,-443.848
1669629664.419,266.113,869.141,982.910,925.293
1669629664.423,-934.570,900.391,869.141,877.441
1669629664.427,101.074,-591.309,-553.223,-578.613
1669629664.431,-983.398,-1000.000,-1000.000,-1000.000
1669629664.435,-974.609,-770.508,-720.703,-679.688
1669629664.436,50.293,689.941,704.102,765.625
1669629664.440,-958.496,-989.746,997.070,963.867
1669629664.444,353.027,-492.188,-494.629,-525.879
1669629664.448,-889.648,-1000.000,-1000.000,-1000.000
1669629664.452,-1000.000,-841.309,-850.586,-786.621
1669629664.456,-154.297,553.223,578.613,629.883
1669629664.460,972.656,-877.441,-932.129,-918.945
1669629664.463,587.402,-282.715,-421.875,-349.121
1669629664.467,-790.039,-1000.000,-1000.000,-1000.000
1669629664.471,-1000.000,-834.961,-824.707,-835.938
1669629664.475,-289.062,513.672,502.441,522.949
1669629664.479,904.297,-819.824,-829.102,-836.914
1669629664.481,753.906,73.242,159.668,-35.156
1669629664.485,-697.266,-1000.000,-1000.000,-1000.000
1669629664.489,-1000.000,-922.852,-897.461,-901.855
1669629664.493,-358.887,402.344,468.262,427.246
1669629664.497,841.309,-799.316,-813.965,-805.176
1669629664.501,882.324,482.422,565.430,329.102
1669629664.505,-559.570,-879.883,-832.031,-966.309
1669629664.508,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.512,-584.961,203.613,190.918,309.570
1669629664.516,692.871,-833.496,-829.102,-826.172
1669629664.520,994.141,681.152,639.160,625.977
1669629664.524,-394.531,-692.871,-758.789,-758.789
1669629664.527,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.531,-714.844,-139.648,0.000,26.367
1669629664.535,549.805,-939.941,-886.719,-906.738
1669629664.539,-948.730,817.383,758.301,785.156
1669629664.543,-200.684,-564.453,-629.395,-600.586
1669629664.547,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.551,-857.910,-532.715,-257.324,-315.918
1669629664.554,324.707,906.250,-979.492,978.027
1669629664.558,-931.641,887.695,837.891,859.375
1669629664.562,22.461,-583.496,-575.684,-569.824
1669629664.566,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.570,-954.102,-740.234,-620.605,-591.309
1669629664.571,104.492,737.305,786.133,832.520
1669629664.575,-949.707,975.098,963.379,928.711
1669629664.579,275.879,-537.598,-511.230,-550.293
1669629664.583,-920.410,-1000.000,-1000.000,-1000.000
1669629664.587,-1000.000,-836.914,-851.074,-770.020
1669629664.591,-94.727,572.266,588.379,655.762
1669629664.595,992.676,-901.367,-951.660,-940.918
1669629664.598,511.230,-344.238,-461.914,-385.742
1669629664.602,-823.242,-1000.000,-1000.000,-1000.000
1669629664.606,-1000.000,-835.938,-840.332,-822.266
1669629664.610,-269.043,520.508,532.227,557.129
1669629664.614,916.992,-829.590,-862.793,-856.445
1669629664.616,720.215,-25.391,-143.066,-138.672
1669629664.620,-713.379,-1000.000,-1000.000,-1000.000
1669629664.624,-1000.000,-898.926,-836.914,-873.535
1669629664.628,-408.691,425.781,485.352,463.867
1669629664.632,836.914,-798.340,-810.547,-809.570
1669629664.636,862.793,383.789,511.719,227.051
1669629664.640,-601.562,-939.941,-865.234,-1000.000
1669629664.643,-1000.000,-1000.000,-1000.000,-979.004
1669629664.647,-528.320,273.438,221.191,328.125
1669629664.651,735.352,-814.941,-823.242,-814.941
1669629664.655,965.332,629.395,626.953,572.266
1669629664.659,-436.035,-749.512,-772.461,-807.129
1669629664.662,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.666,-689.453,-24.902,39.551,80.566
1669629664.670,584.473,-903.809,-862.305,-884.766
1669629664.674,-959.961,790.527,698.242,744.141
1669629664.678,-244.141,-574.219,-695.801,-647.461
1669629664.682,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.686,-824.219,-478.027,-212.402,-192.383
1669629664.689,403.320,933.105,-961.426,-984.375
1669629664.693,-925.781,877.930,822.266,838.867
1669629664.697,-8.301,-577.148,-580.078,-571.289
1669629664.701,-1000.000,-1000.000,-1000.000,-1000.000
1669629664.705,-917.480,-697.754,-552.734,-542.480
1669629664.706,204.102,788.086,852.539,871.582
1669629664.710,-932.129,942.383,928.223,903.320
1669629664.714,257.812,-570.312,-542.480,-571.777
1669629664.718,-927.734,-1000.000,-1000.000,-1000.000
1669629664.722,-995.605,-819.824,-847.168,-742.188
1669629664.726,12.207,606.445,597.168,698.730
1669629664.730,-973.633,-928.223,-961.914,-984.863
1669629664.733,482.910,-396.484,-477.539,-461.426
1669629664.737,-832.031,-1000.000,-1000.000,-1000.000
1669629664.741,-1000.000,-839.844,-848.145,-813.965
1669629664.745,-178.223,527.832,545.410,579.102
