timestamps,TP9,AF7,AF8,TP10
1669629622.297,-861.816,-1000.000,-1000.000,-1000.000
1669629622.301,-1000.000,-740.723,-679.688,-743.164
1669629622.305,-257.812,591.309,667.969,567.871
1669629622.309,-992.188,-816.895,-839.355,-821.289
1669629622.313,631.348,144.043,76.660,148.438
1669629622.300,-684.082,-1000.000,-1000.000,-1000.000
1669629622.304,-1000.000,-998.535,-844.727,-956.055
1669629622.308,-413.574,233.887,467.773,267.090
1669629622.312,867.188,-775.391,-801.270,-788.086
1669629622.316,814.453,139.648,127.441,167.480
1669629622.320,-476.074,-1000.000,-1000.000,-1000.000
1669629622.324,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.327,-603.516,-20.020,100.586,-6.836
1669629622.331,647.461,-781.250,-792.969,-794.922
1669629622.335,957.031,228.027,236.328,284.180
1669629622.339,-300.781,-993.164,-980.469,-974.121
1669629622.343,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.346,-725.098,-205.566,-236.328,-168.945
1669629622.350,440.918,-829.590,-829.590,-833.496
1669629622.354,-932.129,444.824,335.449,479.980
1669629622.358,-120.605,-931.152,-992.188,-891.602
1669629622.362,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.366,-809.570,-148.926,-162.598,-162.598
1669629622.370,254.395,-896.973,-874.023,-910.156
1669629622.373,-873.047,666.992,543.945,678.711
1669629622.377,20.996,-709.961,-817.871,-680.176
1669629622.381,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.385,-930.664,-260.742,-209.473,-364.258
1669629622.389,90.820,-981.934,-991.699,975.098
1669629622.405,-841.309,922.852,978.516,923.340
1669629622.409,166.016,-355.469,-216.797,-383.789
1669629622.413,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.417,-1000.000,-387.695,-406.738,-547.363
1669629622.421,-80.078,909.668,896.973,770.508
1669629622.425,-863.281,-926.758,-925.781,-903.320
1669629622.429,312.012,-79.102,-79.102,-110.352
1669629622.432,-966.797,-1000.000,-1000.000,-1000.000
1669629622.436,-1000.000,-584.473,-604.004,-724.121
1669629622.440,-256.836,749.023,766.113,558.594
1669629622.444,-949.707,-851.562,-871.094,-827.148
1669629622.448,500.488,119.141,-25.879,96.680
1669629622.450,-827.148,-1000.000,-1000.000,-1000.000
1669629622.454,-1000.000,-849.609,-729.492,-878.906
1669629622.458,-386.719,466.797,605.957,382.324
1669629622.462,927.246,-798.340,-824.219,-799.316
1669629622.466,688.477,150.391,122.070,160.645
1669629622.470,-638.672,-1000.000,-1000.000,-1000.000
1669629622.474,-1000.000,-1000.000,-899.414,-973.145
1669629622.477,-502.441,165.039,385.254,237.305
1669629622.481,769.043,-773.438,-791.992,-787.598
1669629622.485,892.090,157.715,173.340,245.117
1669629622.489,-385.254,-1000.000,-1000.000,-1000.000
1669629622.493,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.496,-609.863,-60.059,3.906,66.406
1669629622.500,603.027,-794.434,-805.176,-812.012
1669629622.504,-958.496,353.027,296.875,493.164
1669629622.508,-171.875,-983.887,-1000.000,-914.551
1669629622.512,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.516,-628.418,-41.992,-59.570,180.664
1669629622.520,435.547,-870.117,-852.051,-894.531
1669629622.523,-897.949,546.387,388.672,691.406
1669629622.527,-2.930,-830.566,-937.988,-630.371
1669629622.531,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.535,-827.637,-220.215,-236.816,-184.082
1669629622.539,266.602,-916.992,-911.133,-940.918
1669629622.558,-849.121,787.598,732.910,880.371
1669629622.562,159.180,-608.398,-632.324,-445.312
1669629622.566,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.570,-71.289,-138.184,-112.793,-129.883
1669629622.574,361.816,-154.785,-67.871,-118.164
1669629622.578,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.582,-1000.000,-550.293,-617.676,-651.855
1669629622.585,-110.352,815.918,782.715,688.965
1669629622.589,-884.766,-881.348,-883.789,-860.840
1669629622.593,381.348,-6.348,-74.707,-14.648
1669629622.597,-919.434,-1000.000,-1000.000,-1000.000
1669629622.601,-1000.000,-745.117,-685.547,-816.895
1669629622.600,-298.828,579.102,665.527,441.895
1669629622.604,999.512,-817.383,-843.262,-810.547
1669629622.608,583.496,148.926,41.992,147.461
1669629622.612,-745.605,-1000.000,-1000.000,-1000.000
1669629622.616,-1000.000,-921.387,-783.203,-848.145
1669629622.620,-411.133,370.117,544.434,443.359
1669629622.624,872.070,-786.621,-812.988,-805.176
1669629622.627,804.688,144.531,140.625,212.891
1669629622.631,-484.375,-1000.000,-1000.000,-1000.000
1669629622.635,-1000.000,-1000.000,-962.891,-961.914
1669629622.639,-507.812,83.008,264.648,276.367
1669629622.643,733.887,-772.949,-782.715,-797.852
1669629622.645,962.891,223.633,223.145,401.855
1669629622.649,-261.230,-992.676,-979.492,-920.410
1669629622.653,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.657,-613.281,-146.484,-189.941,67.383
1669629622.661,579.590,-812.988,-823.730,-825.684
1669629622.665,-932.617,403.320,314.941,574.219
1669629622.669,-74.219,-923.828,-975.586,-763.184
1669629622.672,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.676,-733.398,-236.816,-246.582,-111.328
1669629622.680,400.391,-878.418,-852.051,-906.250
1669629622.684,-872.070,639.648,500.000,801.270
1669629622.688,84.961,-742.676,-863.770,-500.000
1669629622.690,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.694,-837.891,-247.559,-216.797,-207.520
1669629622.698,253.906,-957.520,-977.051,-972.168
1669629622.702,-847.168,868.652,934.570,946.289
1669629622.706,211.914,-437.988,-298.828,-281.738
1669629622.710,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.714,-948.242,-372.070,-387.695,-334.473
1669629622.717,83.984,924.316,908.203,933.105
1669629622.721,-854.980,-945.801,-941.406,-936.035
1669629622.725,339.355,-128.418,-115.723,-51.758
1669629622.729,-956.543,-1000.000,-1000.000,-1000.000
1669629622.733,-1000.000,-585.449,-612.793,-568.359
1669629622.736,-88.867,747.070,756.836,742.676
1669629622.740,-908.203,-854.492,-872.559,-858.398
1669629622.744,502.441,77.637,-52.734,102.051
1669629622.748,-801.758,-1000.000,-1000.000,-1000.000
1669629622.752,-1000.000,-859.375,-736.816,-832.031
1669629622.756,-303.711,440.430,594.238,451.172
1669629622.760,975.098,-793.945,-824.707,-804.688
1669629622.763,668.945,147.461,87.402,144.043
1669629622.767,-646.973,-1000.000,-1000.000,-1000.000
1669629622.771,-1000.000,-1000.000,-920.898,-1000.000
1669629622.775,-484.375,126.953,345.215,116.699
1669629622.779,796.875,-773.438,-788.086,-786.621
1669629622.781,840.332,139.160,129.883,163.574
1669629622.785,-456.055,-1000.000,-1000.000,-1000.000
1669629622.789,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.793,-632.324,-101.074,-85.449,-130.859
1669629622.797,593.262,-794.922,-811.035,-807.129
1669629622.801,995.117,267.090,260.742,282.227
1669629622.805,-234.863,-981.934,-986.328,-978.027
1669629622.808,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.812,-737.305,-242.676,-249.023,-248.047
1669629622.816,418.457,-841.309,-832.031,-842.773
1669629622.820,-923.340,477.539,341.309,436.523
1669629622.824,-85.449,-895.508,-969.727,-904.785
1669629622.826,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.830,-847.168,-230.469,-251.465,-411.621
1669629622.834,234.375,-899.902,-879.883,-952.148
1669629622.838,-862.305,713.379,601.074,642.578
1669629622.842,62.988,-650.391,-753.418,-768.555
1669629622.846,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.850,-962.402,-311.035,-270.508,-654.297
1669629622.853,37.109,983.398,975.586,770.020
1669629622.857,-844.727,967.285,998.535,894.531
1669629622.861,203.125,-293.945,-191.406,-550.293
1669629622.865,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.869,-1000.000,-454.590,-542.480,-851.562
1669629622.871,-118.652,866.211,805.176,420.410
1669629622.875,-879.395,-901.367,-895.996,-872.559
1669629622.879,361.816,-26.855,-76.172,-217.773
1669629622.883,-932.617,-1000.000,-1000.000,-1000.000
1669629622.887,-1000.000,-660.156,-654.297,-945.312
1669629622.891,-270.508,677.246,708.496,217.285
1669629622.895,-968.262,-833.984,-855.957,-792.480
1669629622.898,546.875,137.695,-5.859,62.500
1669629622.902,-776.367,-1000.000,-1000.000,-1000.000
1669629622.906,-1000.000,-916.992,-778.809,-1000.000
1669629622.910,-437.500,372.559,539.062,111.816
1669629622.914,875.488,-787.598,-814.453,-787.109
1669629622.917,741.699,147.461,130.859,156.250
1669629622.921,-584.473,-1000.000,-1000.000,-1000.000
1669629622.925,-1000.000,-1000.000,-942.383,-1000.000
1669629622.929,-545.898,138.672,344.238,72.754
1669629622.933,696.777,-829.102,-840.820,-847.168
1669629622.937,900.879,96.191,98.633,166.992
1669629622.941,-340.820,-999.023,-987.793,-985.840
1669629622.944,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.948,-646.973,-115.723,-141.602,-66.406
1669629622.952,548.828,-803.711,-818.359,-819.336
1669629622.956,-961.426,391.113,306.641,487.305
1669629622.960,-148.438,-927.246,-974.609,-859.375
1669629622.976,-1000.000,-1000.000,-1000.000,-1000.000
1669629622.980,-753.418,-220.703,-240.723,-124.512
1669629622.984,374.512,-873.047,-850.098,-902.832
1669629622.988,-877.930,633.789,497.559,785.645
1669629622.992,43.945,-750.000,-864.746,-528.320
1669629622.996,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.000,-807.129,-206.543,-208.984,-161.621
1669629623.003,288.574,-941.895,-974.609,-974.609
1669629623.007,-850.098,860.840,944.336,979.492
1669629623.011,195.312,-443.359,-293.457,-201.172
1669629623.015,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.019,-930.176,-304.688,-257.324,-236.816
1669629623.021,116.211,960.938,973.633,981.934
1669629623.025,-853.516,-969.727,-968.750,-953.125
1669629623.029,319.824,-155.762,-111.816,-31.738
1669629623.033,-958.984,-1000.000,-1000.000,-1000.000
1669629623.037,-1000.000,-562.012,-591.797,-520.996
1669629623.041,-88.867,774.902,777.344,793.945
1669629623.045,-898.438,-866.699,-879.883,-873.047
1669629623.048,464.355,24.414,-62.012,59.570
1669629623.052,-844.727,-1000.000,-1000.000,-1000.000
1669629623.056,-1000.000,-833.984,-718.262,-859.375
1669629623.060,-271.484,465.820,621.094,401.367
1669629623.064,998.535,-798.340,-830.078,-798.828
1669629623.066,633.301,141.113,80.566,128.906
1669629623.070,-678.711,-1000.000,-1000.000,-1000.000
1669629623.074,-1000.000,-1000.000,-874.023,-1000.000
1669629623.078,-468.262,202.637,448.242,84.961
1669629623.082,793.945,-830.566,-855.957,-847.168
1669629623.086,781.738,53.711,55.176,77.148
1669629623.090,-486.816,-1000.000,-1000.000,-1000.000
1669629623.093,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.097,-599.121,-20.020,150.879,11.230
1669629623.101,642.090,-782.227,-788.574,-800.293
1669629623.105,981.445,280.762,259.766,399.902
1669629623.109,-250.000,-980.957,-976.562,-949.707
1669629623.110,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.114,-656.738,-128.418,-173.828,100.098
1669629623.118,511.230,-821.777,-823.730,-882.324
1669629623.122,-907.715,497.559,357.422,805.176
1669629623.126,-15.625,-860.840,-954.102,-487.793
1669629623.130,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.134,-747.070,-228.027,-234.375,3.418
1669629623.137,382.812,-900.391,-883.789,-940.430
1669629623.141,-863.770,719.727,634.766,953.613
1669629623.145,125.000,-652.344,-714.844,-223.145
1669629623.149,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.153,-851.074,-221.680,-199.219,-108.398
1669629623.156,238.770,-977.539,-996.094,-983.398
1669629623.160,-850.586,945.312,998.535,-963.379
1669629623.164,273.438,-302.734,-173.340,-7.812
1669629623.168,-999.023,-1000.000,-1000.000,-1000.000
1669629623.172,-963.867,-405.273,-405.273,-266.113
1669629623.176,73.730,902.344,898.926,966.797
1669629623.180,-866.699,-922.852,-926.758,-925.781
1669629623.183,386.230,-81.543,-74.219,95.215
1669629623.187,-905.762,-1000.000,-1000.000,-1000.000
1669629623.191,-1000.000,-659.668,-635.254,-548.828
1669629623.195,-134.766,673.828,734.375,781.250
1669629623.199,-926.270,-835.938,-864.746,-861.816
1669629623.201,538.574,94.238,-33.691,132.324
1669629623.205,-767.090,-1000.000,-1000.000,-1000.000
1669629623.209,-1000.000,-939.453,-761.230,-883.301
1669629623.213,-357.910,323.242,560.547,375.977
1669629623.217,931.152,-780.762,-816.895,-796.875
1669629623.221,700.684,141.113,105.469,136.719
1669629623.225,-615.723,-1000.000,-1000.000,-1000.000
1669629623.228,-1000.000,-1000.000,-958.984,-1000.000
1669629623.232,-552.246,36.133,261.719,-38.574
1669629623.236,728.027,-777.344,-786.133,-795.410
1669629623.240,872.559,140.625,158.203,167.969
1669629623.244,-422.852,-1000.000,-1000.000,-1000.000
1669629623.245,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.249,-698.730,-176.270,-166.504,-224.121
1669629623.253,504.395,-810.547,-821.777,-823.242
1669629623.257,-996.094,310.059,286.133,267.090
1669629623.261,-231.934,-971.680,-984.863,-987.793
1669629623.265,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.269,-797.363,-251.953,-247.070,-349.609
1669629623.272,318.848,-854.492,-833.984,-877.441
1669629623.276,-900.879,532.715,376.465,431.641
1669629623.280,-47.852,-851.074,-952.148,-924.316
1669629623.284,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.288,-882.324,-239.258,-234.375,-525.391
1669629623.291,172.852,-922.852,-925.293,964.355
1669629623.295,-854.004,775.879,773.438,682.129
1669629623.299,93.262,-569.336,-533.203,-764.648
1669629623.303,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.307,-970.215,-333.008,-269.531,-794.922
1669629623.311,5.859,960.938,967.285,607.422
1669629623.315,-850.098,-997.559,-974.609,919.434
1669629623.318,228.516,-231.445,-137.695,-579.102
1669629623.322,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.326,-1000.000,-532.715,-565.430,-1000.000
1669629623.330,-187.988,802.734,789.062,156.738
1669629623.334,-897.461,-879.395,-886.719,-930.664
1669629623.351,378.906,-10.742,-66.895,-381.836
1669629623.355,-927.246,-1000.000,-1000.000,-1000.000
1669629623.359,-1000.000,-777.344,-692.871,-1000.000
1669629623.363,-369.141,538.574,655.762,-128.418
1669629623.367,963.867,-809.082,-840.332,-849.609
1669629623.371,555.664,133.789,44.922,-100.098
1669629623.375,-788.574,-1000.000,-1000.000,-1000.000
1669629623.378,-1000.000,-994.141,-831.055,-1000.000
1669629623.382,-544.434,238.770,477.051,-227.051
1669629623.386,778.320,-776.367,-805.176,-822.266
1669629623.390,763.184,141.602,136.230,112.305
1669629623.394,-580.078,-1000.000,-1000.000,-1000.000
1669629623.396,-1000.000,-1000.000,-971.680,-1000.000
1669629623.400,-659.668,7.324,233.398,-253.906
1669629623.404,593.750,-779.297,-785.645,-827.637
1669629623.408,929.199,224.609,229.004,188.965
1669629623.412,-357.910,-997.559,-981.445,-1000.000
1669629623.416,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.420,-746.094,-160.645,-181.152,-259.277
1669629623.423,422.363,-818.359,-822.754,-837.402
1669629623.427,-956.055,433.105,326.660,403.320
1669629623.431,-160.645,-909.180,-970.215,-932.617
1669629623.435,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.439,-824.707,-226.562,-238.281,-269.043
1669629623.440,268.066,-890.137,-869.629,-898.926
1669629623.444,-873.535,691.895,581.055,668.945
1669629623.448,28.320,-685.547,-776.855,-703.613
1669629623.452,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.456,-889.160,-205.566,-201.172,-282.227
1669629623.460,156.738,-966.309,-992.188,999.512
1669629623.464,-844.238,929.688,991.211,946.289
1669629623.467,183.594,-331.543,-200.195,-309.570
1669629623.471,-1000.000,-1000.000,-1000.000,-1000.000
1669629623.475,-979.004,-317.871,-284.180,-376.953
1669629623.479,10.742,943.848,958.008,906.738
1669629623.483,-858.398,-939.941,-950.195,-930.664
1669629623.485,324.707,-72.754,-66.895,-78.613
1669629623.489,-956.543,-1000.000,-1000.000,-1000.000
1669629623.493,-1000.000,-549.805,-603.516,-725.586
1669629623.497,-149.414,812.500,796.387,597.656
1669629623.501,-957.520,-918.457,-932.129,-888.184
1669629623.505,433.594,-10.742,-138.184,-87.891
1669629623.509,-811.523,-1000.000,-1000.000,-1000.000
